Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Cooper, Kimberly Lynn",BILD 3,SP20,198,130,0.915,0.9540000000000001,5.21,3.19,3.24,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,SP20,310,210,0.961,0.971,4.89,3.51,3.63,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,SP20,315,154,0.9670000000000001,0.993,4.12,3.64,3.75,True,False,False,False,False
"Mel, Stephanie",BILD 4,SP20,187,137,0.971,1.0,3.52,3.87,3.82,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,SP20,183,132,0.9390000000000001,0.985,3.7,3.74,3.73,True,False,False,False,False
"Mayfield, Stephen P.",BILD 42,SP20,44,11,0.818,0.818,4.14,3.86,3.63,True,False,False,False,False
"Rifkin, Scott",BILD 60,SP20,34,16,0.5,0.625,10.63,3.75,3.79,True,False,False,False,False
"Bier, Ethan",BILD 7,SP20,174,55,0.9259999999999999,0.943,3.39,3.62,3.73,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP20,174,55,0.9259999999999999,0.981,3.39,3.62,3.73,True,False,False,False,False
"Dutton, Rachel Janelle",BILD 1,WI20,395,345,0.985,0.985,4.43,3.51,3.47,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 1,WI20,331,261,0.826,0.74,5.56,3.3,3.29,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 1,WI20,347,282,0.882,0.76,5.37,3.41,3.39,True,False,False,False,False
"Gustafson-Brown, Cindy",BILD 10,WI20,245,156,0.773,0.807,4.71,3.2,3.19,True,False,False,False,False
"Su, Chih-Ying",BILD 2,WI20,106,68,0.9259999999999999,0.868,6.38,3.21,3.03,True,False,False,False,False
"Schroeder, Julian I",BILD 2,WI20,214,174,0.895,0.872,5.14,3.38,3.63,True,False,False,False,False
"Butler, Shannon Rhey",BILD 3,WI20,311,248,0.935,0.907,3.89,3.33,3.3,True,False,False,False,False
"Reuther, Keefe",BILD 3,WI20,395,309,0.938,0.983,4.61,3.35,3.53,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,WI20,57,31,0.9329999999999999,0.9,3.03,3.54,3.59,True,False,False,False,False
"Mel, Stephanie",BILD 4,WI20,187,100,0.946,0.9890000000000001,2.84,3.7,3.72,True,False,False,False,False
"Reuther, Keefe",BILD 4,WI20,191,147,0.951,0.9790000000000001,3.18,3.72,3.79,True,False,False,False,False
"Mel, Stephanie",BILD 60,WI20,47,19,0.8240000000000001,0.941,3.09,3.8,3.72,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA19,154,108,0.9159999999999999,0.935,4.67,3.21,2.44,True,False,False,False,False
"Pekkurnaz Banghart, Gulcin",BILD 1,FA19,303,259,0.9259999999999999,0.9329999999999999,4.76,3.43,3.31,True,False,False,False,False
"Cooper, Andrew Michael",BILD 1,FA19,376,312,0.9259999999999999,0.9420000000000001,4.78,3.31,2.91,True,False,False,False,False
"Glasgow, Stacey Marie",BILD 2,FA19,371,320,0.93,0.72,6.22,3.51,2.97,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 2,FA19,371,320,0.93,0.8909999999999999,6.22,3.51,2.97,True,False,False,False,False
"Rana, Brinda Kanti",BILD 20,FA19,132,115,0.833,0.8320000000000001,3.17,3.39,3.49,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA19,190,135,0.895,0.977,5.73,3.13,2.64,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA19,384,283,0.932,0.946,4.79,3.23,2.62,True,False,False,False,False
"Reuther, Keefe",BILD 3,FA19,376,331,0.9540000000000001,0.97,4.6,3.27,2.98,True,False,False,False,False
"Hedrick, Stephen M",BILD 30,FA19,119,69,0.9570000000000001,0.955,3.4,3.21,2.98,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA19,378,323,0.953,0.975,2.76,3.61,3.69,True,False,False,False,False
"Mel, Stephanie",BILD 4,FA19,191,112,0.9440000000000001,0.991,2.74,3.54,3.61,True,False,False,False,False
"Reuther, Keefe",BILD 4,FA19,190,143,0.9209999999999999,0.971,3.3,3.55,3.74,True,False,False,False,False
"Macagno, Eduardo R.",BILD 60,FA19,44,23,0.87,0.8640000000000001,3.2,3.61,3.77,True,False,False,False,False
"Pogliano, Joseph",BILD 70,FA19,28,20,1.0,1.0,2.18,3.89,3.96,True,False,False,False,False
"Patrick, Gentry",BILD 1,SP19,389,334,0.887,0.838,4.93,3.1,3.01,True,False,False,False,False
"Pekkurnaz Banghart, Gulcin",BILD 1,SP19,320,160,0.792,0.633,5.13,3.23,3.4,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 1,SP19,48,43,0.93,0.953,5.62,3.48,3.13,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP19,124,79,0.547,0.653,3.11,2.88,2.84,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,SP19,196,88,0.871,0.833,6.12,3.04,2.76,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 2,SP19,256,211,0.938,0.8759999999999999,5.18,3.71,3.29,True,False,False,False,False
"Cooper, Kimberly Lynn",BILD 3,SP19,247,189,0.888,0.9520000000000001,5.23,3.14,2.79,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,SP19,384,180,0.9590000000000001,0.982,4.27,3.36,2.87,True,False,False,False,False
"Mel, Stephanie",BILD 4,SP19,176,136,0.903,0.985,3.0,3.77,3.78,True,False,False,False,False
"Mohan, Swarna",BILD 4,SP19,111,70,0.909,0.877,2.41,3.76,3.54,True,False,False,False,False
"Rifkin, Scott",BILD 60,SP19,45,19,0.833,1.0,4.5,3.75,3.5,True,False,False,False,False
"Bier, Ethan",BILD 7,SP19,169,54,0.76,0.88,3.26,3.2,3.02,True,False,False,False,False
"Burg, Michael",BILD 1,WI19,394,356,0.966,0.977,4.15,3.43,3.14,True,False,False,False,False
"Cooper, Andrew Michael",BILD 1,WI19,366,317,0.9359999999999999,0.9520000000000001,4.87,3.3,3.14,True,False,False,False,False
"Byrne, Kathryne",BILD 1,WI19,186,102,0.728,0.516,5.79,2.95,3.33,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI19,134,57,0.909,0.981,3.7,3.37,2.74,True,False,False,False,False
"Su, Chih-Ying",BILD 2,WI19,166,78,0.867,0.84,6.37,3.13,2.71,True,False,False,False,False
"Owens, Melinda Tsao-Ying",BILD 2,WI19,47,44,0.977,0.909,6.05,3.45,3.35,True,False,False,False,False
"Strause, Linda G.",BILD 22,WI19,386,234,0.9640000000000001,0.95,3.13,3.68,3.54,True,False,False,False,False
"Reuther, Keefe",BILD 3,WI19,379,330,0.929,0.982,4.65,3.07,2.94,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,WI19,366,253,0.9109999999999999,0.9470000000000001,5.35,3.2,2.7,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,WI19,43,23,1.0,0.955,3.32,3.58,3.49,True,False,False,False,False
"Mel, Stephanie",BILD 4,WI19,185,141,0.948,1.0,3.07,3.69,3.63,True,False,False,False,False
"Reuther, Keefe",BILD 4,WI19,176,135,0.903,0.993,3.05,3.74,3.78,True,False,False,False,False
"Mohan, Swarna",BILD 4,WI19,173,130,0.899,0.8290000000000001,3.32,3.61,3.55,True,False,False,False,False
"Mel, Stephanie",BILD 60,WI19,45,21,1.0,1.0,2.98,3.81,3.77,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA18,275,127,0.885,0.893,5.25,3.18,2.35,True,False,False,False,False
"Cooper, Andrew Michael",BILD 1,FA18,278,247,0.9179999999999999,0.951,5.13,3.22,2.89,True,False,False,False,False
"Byrne, Kathryne",BILD 1,FA18,145,75,0.618,0.418,5.65,3.3,3.31,True,False,False,False,False
"Burg, Michael",BILD 10,FA18,343,296,0.9520000000000001,0.983,3.67,3.5,3.4,True,False,False,False,False
"Burg, Michael",BILD 2,FA18,399,364,0.9890000000000001,0.975,4.7,3.53,3.36,True,False,False,False,False
"Rana, Brinda Kanti",BILD 20,FA18,113,64,0.73,0.73,3.53,3.04,2.91,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA18,381,289,0.865,0.875,5.73,3.23,2.8,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA18,371,299,0.888,0.938,5.38,3.19,2.8,True,False,False,False,False
"Broccard Bell, Heather Chr",BILD 3,FA18,116,65,0.903,0.929,3.88,3.49,2.47,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA18,372,325,0.907,0.95,3.5,3.5,3.69,True,False,False,False,False
"Mel, Stephanie",BILD 4,FA18,186,148,0.965,0.9790000000000001,2.83,3.59,3.69,True,False,False,False,False
"Macagno, Eduardo R.",BILD 60,FA18,41,17,0.765,0.647,2.97,3.75,3.79,True,False,False,False,False
"Mohan, Swarna",BILD 70,FA18,27,20,1.0,1.0,1.97,3.84,4.0,True,False,False,False,False
"Patrick, Gentry",BILD 1,SP18,243,128,0.846,0.7240000000000001,5.85,3.08,2.92,True,False,False,False,False
"Pekkurnaz Banghart, Gulcin",BILD 1,SP18,37,17,0.938,0.875,3.75,3.87,3.24,True,False,False,False,False
"Chu, Monica W",BILD 1,SP18,261,201,0.94,0.9490000000000001,4.84,3.47,3.13,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP18,148,63,0.914,0.875,3.22,3.51,3.19,True,False,False,False,False
"Burg, Michael",BILD 2,SP18,401,364,0.981,0.978,5.08,3.42,3.21,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP18,403,227,0.951,0.9590000000000001,3.24,3.58,3.57,True,False,False,False,False
"Cooper, Kimberly Lynn",BILD 3,SP18,285,209,0.9,0.9420000000000001,5.23,3.02,2.74,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,SP18,415,204,0.9520000000000001,0.9890000000000001,4.51,3.37,2.96,True,False,False,False,False
"Reuther, Keefe",BILD 4,SP18,176,126,0.879,0.976,3.18,3.68,3.52,True,False,False,False,False
"Mel, Stephanie",BILD 4,SP18,180,115,0.946,0.991,3.5,3.65,3.6,True,False,False,False,False
"Mel, Stephanie",BILD 60,SP18,48,23,0.9520000000000001,1.0,2.5,4.0,3.76,True,False,False,False,False
"Chu, Monica W",BILD 1,WI18,204,168,0.97,0.9329999999999999,5.01,3.5,3.0,True,False,False,False,False
"Burg, Michael",BILD 1,WI18,384,352,0.983,0.986,4.06,3.54,3.3,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI18,182,101,0.9079999999999999,0.929,4.56,3.27,2.8,True,False,False,False,False
"Su, Chih-Ying",BILD 2,WI18,78,43,0.951,0.8540000000000001,6.36,3.27,2.66,True,False,False,False,False
"Schroeder, Julian I",BILD 2,WI18,320,271,0.9740000000000001,0.888,5.05,3.39,3.17,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,WI18,374,302,0.943,0.95,4.67,3.28,2.77,True,False,False,False,False
"Reuther, Keefe",BILD 3,WI18,384,329,0.929,0.988,4.51,3.26,2.94,True,False,False,False,False
"Mel, Stephanie",BILD 4,WI18,189,129,0.9079999999999999,0.958,3.14,3.57,3.43,True,False,False,False,False
"Reuther, Keefe",BILD 4,WI18,186,142,0.8759999999999999,0.971,3.69,3.59,3.56,True,False,False,False,False
"Macagno, Eduardo R.",BILD 60,WI18,48,23,0.909,0.909,3.32,4.0,3.63,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA17,302,222,0.968,0.981,5.15,3.51,2.8,True,False,False,False,False
"Reuther, Keefe",BILD 1,FA17,278,235,0.966,0.991,5.03,3.3,3.07,True,False,False,False,False
"Burg, Michael",BILD 10,FA17,272,247,0.9670000000000001,0.9670000000000001,3.79,3.52,3.57,True,False,False,False,False
"Burg, Michael",BILD 2,FA17,342,292,0.986,0.976,4.95,3.6,3.43,True,False,False,False,False
"Fortes, P. A. George",BILD 26,FA17,174,80,0.61,0.507,5.27,2.71,2.58,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA17,407,332,0.9329999999999999,0.9540000000000001,5.0,3.27,2.84,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA17,383,314,0.9420000000000001,0.958,5.17,3.38,2.84,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA17,186,174,0.8340000000000001,0.9109999999999999,3.72,3.57,3.58,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA17,184,151,0.8190000000000001,0.863,3.81,3.49,3.58,True,False,False,False,False
"Mel, Stephanie",BILD 4,FA17,184,152,0.872,0.966,3.34,3.4,3.6,True,False,False,False,False
"Reuther, Keefe",BILD 1,SP17,340,302,0.94,0.91,5.4,3.36,2.88,True,False,False,False,False
"Patrick, Gentry",BILD 1,SP17,141,125,0.92,0.872,5.22,3.31,2.95,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP17,132,65,0.7020000000000001,0.667,3.26,3.38,2.82,True,False,False,False,False
"Su, Chih-Ying",BILD 2,SP17,242,111,0.905,0.762,6.94,3.08,2.62,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP17,367,194,0.9520000000000001,0.9359999999999999,3.28,3.57,3.38,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,SP17,342,262,0.895,0.934,4.64,3.24,2.67,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,SP17,450,231,0.92,0.972,4.6,3.42,2.88,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,SP17,175,154,0.627,0.7120000000000001,3.9,3.49,3.45,True,False,False,False,False
"Bozinovic, Goran",BILD 4,SP17,136,64,0.78,0.78,3.87,3.59,3.62,True,False,False,False,False
"Mel, Stephanie",BILD 60,SP17,48,24,0.917,1.0,2.83,3.71,3.81,True,False,False,False,False
"Bier, Ethan",BILD 7,SP17,192,60,0.83,0.868,3.78,3.18,3.36,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP17,193,60,0.8109999999999999,0.981,3.78,3.15,3.36,True,False,False,False,False
"Mel, Stephanie",BILD 1,WI17,363,205,0.929,0.8690000000000001,5.32,3.29,2.61,True,False,False,False,False
"Dutton, Rachel Janelle",BILD 1,WI17,232,193,0.958,0.828,4.77,3.49,3.05,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI17,162,76,0.914,0.971,4.41,3.17,2.83,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,WI17,204,108,0.941,0.644,6.24,3.06,2.71,True,False,False,False,False
"Schroeder, Julian I",BILD 2,WI17,237,212,0.9570000000000001,0.909,5.31,3.33,3.16,True,False,False,False,False
"Kohn, Joshua R",BILD 3,WI17,365,209,0.835,0.763,5.41,3.01,2.7,True,False,False,False,False
"Cooper, Kimberly Lynn",BILD 3,WI17,399,333,0.9109999999999999,0.9570000000000001,4.98,3.27,2.83,True,False,False,False,False
"McDonnell, Lisa Marie",BILD 4,WI17,185,136,0.835,0.887,3.94,3.42,3.65,True,False,False,False,False
"Mel, Stephanie",BILD 4,WI17,188,129,0.848,0.976,3.22,3.55,3.46,True,False,False,False,False
"Reuther, Keefe",BILD 4,WI17,186,171,0.725,0.9420000000000001,3.55,3.38,3.52,True,False,False,False,False
"Macagno, Eduardo R.",BILD 60,WI17,50,22,0.95,0.9,3.13,3.89,3.53,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA16,343,275,0.94,0.937,5.43,3.4,2.9,True,False,False,False,False
"Burg, Michael",BILD 1,FA16,188,130,0.9209999999999999,0.9059999999999999,4.17,3.41,3.24,True,False,False,False,False
"Burg, Michael",BILD 10,FA16,339,177,0.9640000000000001,0.976,4.22,3.66,3.61,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,FA16,195,119,0.94,0.966,6.72,3.13,2.65,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA16,121,46,0.909,0.568,5.05,3.48,2.78,True,False,False,False,False
"Fortes, P. A. George",BILD 26,FA16,111,48,0.8140000000000001,0.6509999999999999,3.99,3.0,2.65,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA16,316,257,0.9129999999999999,0.937,5.65,3.22,2.99,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA16,320,260,0.893,0.956,6.15,3.19,2.99,True,False,False,False,False
"Reuther, Keefe",BILD 3,FA16,413,355,0.9179999999999999,0.9520000000000001,4.96,3.39,3.07,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA16,182,175,0.884,0.925,3.94,3.51,3.76,True,False,False,False,False
"Mel, Stephanie",BILD 4,FA16,139,100,0.8109999999999999,0.9790000000000001,4.37,3.77,3.73,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,FA16,185,167,0.892,0.97,3.43,3.69,3.76,True,False,False,False,False
"Reuther, Keefe",BILD 1,SP16,350,283,0.982,0.946,5.14,3.49,2.84,True,False,False,False,False
"Patrick, Gentry",BILD 1,SP16,194,83,0.878,0.581,5.04,3.2,2.88,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP16,115,51,0.826,0.826,3.07,3.67,3.12,True,False,False,False,False
"Su, Chih-Ying",BILD 2,SP16,304,150,0.937,0.79,5.93,3.19,2.51,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP16,348,160,0.973,0.945,3.43,3.68,3.58,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,SP16,289,208,0.85,0.752,4.84,3.41,2.8,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,SP16,137,108,0.9059999999999999,0.877,5.29,3.38,2.82,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,SP16,45,19,0.9440000000000001,0.889,3.06,3.31,3.24,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,SP16,201,157,0.695,0.768,3.59,3.41,3.34,True,False,False,False,False
"Mel, Stephanie",BILD 4,SP16,197,127,0.847,0.992,3.06,3.69,3.24,True,False,False,False,False
"Mel, Stephanie",BILD 60,SP16,50,27,1.0,1.0,3.35,3.85,3.71,True,False,False,False,False
"Bier, Ethan",BILD 7,SP16,175,59,0.732,0.821,3.42,3.36,2.82,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP16,186,59,0.732,0.893,3.46,3.36,2.82,True,False,False,False,False
"Mel, Stephanie",BILD 1,WI16,402,318,0.9620000000000001,0.9490000000000001,5.41,3.5,3.03,True,False,False,False,False
"Burg, Michael",BILD 1,WI16,97,57,0.9640000000000001,0.875,5.66,3.21,3.0,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,WI16,293,250,0.9109999999999999,0.745,6.44,3.15,3.19,True,False,False,False,False
"Schroeder, Julian I",BILD 2,WI16,161,138,0.935,0.92,5.87,3.34,3.16,True,False,False,False,False
"Fortes, P. A. George",BILD 26,WI16,131,57,0.745,0.431,5.1,3.05,2.65,True,False,False,False,False
"Holway, David A.",BILD 3,WI16,363,191,0.825,0.847,5.0,3.11,2.67,True,False,False,False,False
"Wills, Christopher",BILD 3,WI16,337,307,0.852,0.8290000000000001,5.2,3.23,2.99,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,WI16,233,199,0.713,0.892,2.84,3.57,3.32,True,False,False,False,False
"Mel, Stephanie",BILD 4,WI16,239,203,0.8540000000000001,0.975,2.99,3.67,3.43,True,False,False,False,False
"Collins, Eva-Maria Schoetz",BILD 51,WI16,25,25,0.6,0.88,8.9,3.29,3.8,True,False,False,False,False
"Macagno, Eduardo R.",BILD 60,WI16,47,16,0.938,0.875,5.0,3.67,3.72,True,False,False,False,False
"Reuther, Keefe",BILD 1,FA15,234,189,0.9520000000000001,0.9520000000000001,5.77,3.28,2.97,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA15,277,132,0.9840000000000001,0.929,5.51,3.41,2.85,True,False,False,False,False
"Reinagel, Pam",BILD 12,FA15,101,57,0.642,0.528,4.5,3.35,3.34,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,FA15,207,167,0.94,0.9279999999999999,6.82,3.07,2.76,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA15,117,32,0.9329999999999999,0.467,5.1,3.38,2.59,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA15,410,232,0.951,0.987,4.47,3.47,2.97,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA15,332,189,0.978,1.0,3.97,3.59,2.97,True,False,False,False,False
"Stockwell, Sarah R",BILD 3,FA15,183,136,0.873,0.813,5.21,3.33,2.97,True,False,False,False,False
"Mel, Stephanie",BILD 1,SP15,389,154,0.9790000000000001,0.938,5.65,3.31,2.6,True,False,False,False,False
"Reuther, Keefe",BILD 1,SP15,224,164,0.9329999999999999,0.9259999999999999,5.82,3.1,2.72,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP15,226,98,0.9179999999999999,0.871,2.95,3.68,3.24,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,SP15,246,118,0.963,0.7340000000000001,6.16,3.28,2.94,True,False,False,False,False
"Su, Chih-Ying",BILD 2,SP15,181,87,0.902,0.78,6.38,3.25,3.05,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP15,335,167,0.9690000000000001,0.975,3.49,3.71,3.31,True,False,False,False,False
"Wills, Christopher",BILD 3,SP15,306,136,0.8540000000000001,0.823,5.01,3.21,2.74,True,False,False,False,False
"Reuther, Keefe",BILD 3,SP15,381,328,0.915,0.9570000000000001,5.32,3.37,2.82,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,SP15,24,20,1.0,1.0,3.03,3.85,3.23,True,False,False,False,False
"Bier, Ethan",BILD 7,SP15,173,74,0.871,0.986,4.29,3.33,3.17,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP15,173,74,0.868,1.0,4.29,3.35,3.17,True,False,False,False,False
"Halpain, Shelley",BILD 1,WI15,283,137,0.9390000000000001,0.735,5.78,3.47,3.37,True,False,False,False,False
"Mel, Stephanie",BILD 1,WI15,384,195,0.968,0.898,5.12,3.22,2.7,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI15,93,38,0.943,0.971,4.1,3.62,3.06,True,False,False,False,False
"Berg, Darwin K.",BILD 2,WI15,241,94,0.903,0.892,6.15,3.4,2.84,True,False,False,False,False
"Schroeder, Julian I",BILD 2,WI15,133,108,0.953,0.963,6.12,3.31,3.19,True,False,False,False,False
"Markow, Therese A.",BILD 20,WI15,55,39,0.892,0.703,3.26,3.35,3.13,True,False,False,False,False
"Fortes, P. A. George",BILD 26,WI15,116,50,0.723,0.511,5.22,3.21,2.64,True,False,False,False,False
"Holway, David A.",BILD 3,WI15,404,180,0.825,0.8540000000000001,5.52,3.08,2.68,True,False,False,False,False
"Cooper, Kimberly Lynn",BILD 3,WI15,349,279,0.9059999999999999,0.902,4.68,3.2,2.7,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,WI15,37,20,0.9470000000000001,0.9470000000000001,4.29,3.33,3.36,True,False,False,False,False
"Lo, Stanley Malvin Ming-Hi",BILD 4,WI15,34,17,1.0,1.0,3.63,3.75,3.47,True,False,False,False,False
"Mel, Stephanie",BILD 1,FA14,362,160,0.95,0.9209999999999999,5.61,3.54,2.71,True,False,False,False,False
"Reuther, Keefe",BILD 1,FA14,182,82,0.924,0.924,5.44,3.31,2.65,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,FA14,221,180,0.943,0.937,6.84,3.1,2.75,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA14,199,66,0.9109999999999999,0.39299999999999996,5.41,3.09,2.47,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA14,400,205,0.9209999999999999,0.97,4.55,3.49,3.01,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA14,326,185,0.927,0.987,4.8,3.53,3.01,True,False,False,False,False
"Mel, Stephanie",BILD 1,SP14,321,131,0.9440000000000001,0.8490000000000001,4.53,3.26,2.93,True,False,False,False,False
"Ghiara, Jayant",BILD 1,SP14,320,157,0.993,0.98,5.08,3.63,3.52,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP14,261,115,0.8420000000000001,0.792,3.38,3.8,3.72,True,False,False,False,False
"French, Kathleen Ann",BILD 2,SP14,120,37,0.941,0.5589999999999999,5.91,3.26,2.76,True,False,False,False,False
"Schroeder, Julian I",BILD 2,SP14,200,71,0.8959999999999999,0.8059999999999999,5.93,3.27,3.16,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP14,315,149,0.958,0.951,3.62,3.6,3.41,True,False,False,False,False
"Reuther, Keefe",BILD 3,SP14,378,154,0.917,0.951,4.75,3.22,2.78,True,False,False,False,False
"Bier, Ethan",BILD 7,SP14,85,27,0.9229999999999999,0.885,4.12,3.43,2.98,True,False,False,False,False
"Yanofsky, Martin F.",BILD 7,SP14,86,25,0.92,0.96,3.94,3.57,2.98,True,False,False,False,False
"Halpain, Shelley",BILD 1,WI14,266,125,0.9740000000000001,0.838,5.49,3.55,3.16,True,False,False,False,False
"Golden, Susan S.",BILD 1,WI14,340,183,0.971,0.851,5.94,3.32,2.83,True,False,False,False,False
"Traver, David",BILD 10,WI14,281,118,0.841,0.823,4.34,3.15,3.34,True,False,False,False,False
"Komiyama, Takaki",BILD 12,WI14,67,27,0.917,0.958,3.33,3.15,3.33,True,False,False,False,False
"Leutgeb, Jill K.",BILD 2,WI14,380,132,0.9420000000000001,0.777,6.38,3.39,3.04,True,False,False,False,False
"Fortes, P. A. George",BILD 26,WI14,129,56,0.7170000000000001,0.47200000000000003,4.89,2.53,2.28,True,False,False,False,False
"Reuther, Keefe",BILD 3,WI14,380,212,0.9420000000000001,0.971,4.95,3.35,2.78,True,False,False,False,False
"Woodruff, David S",BILD 3,WI14,250,145,0.794,0.632,6.74,2.95,2.63,True,False,False,False,False
"Macagno, Eduardo R.",BILD 38,WI14,50,29,0.821,0.893,4.21,3.62,3.38,True,False,False,False,False
"Patrick, Gentry",BILD 1,FA13,381,162,0.9740000000000001,0.9079999999999999,5.75,3.5,3.0,True,False,False,False,False
"Reuther, Keefe",BILD 10,FA13,234,114,0.8909999999999999,0.927,4.52,3.28,2.89,True,False,False,False,False
"Reinagel, Pam",BILD 12,FA13,79,40,0.795,0.795,3.47,3.26,2.91,True,False,False,False,False
"Wasserman, Steven A.",BILD 2,FA13,182,98,0.946,0.9570000000000001,6.87,3.31,2.76,True,False,False,False,False
"Fortes, P. A. George",BILD 2,FA13,150,61,0.8390000000000001,0.5710000000000001,6.09,3.13,2.51,True,False,False,False,False
"Kurle, Carolyn M.",BILD 3,FA13,436,245,0.935,0.9740000000000001,5.37,3.54,2.89,True,False,False,False,False
"Reuther, Keefe",BILD 3,FA13,273,145,0.857,0.914,5.13,3.21,2.76,True,False,False,False,False
"Patrick, Gentry",BILD 1,SP13,366,139,0.9259999999999999,0.8809999999999999,4.83,3.28,2.97,True,False,False,False,False
"Rypien, Krystal L",BILD 10,SP13,181,75,0.907,0.92,4.34,3.26,2.64,True,False,False,False,False
"Saier, Milton H.",BILD 18,SP13,212,76,0.932,0.863,3.33,3.77,3.65,True,False,False,False,False
"French, Kathleen Ann",BILD 2,SP13,225,69,0.8959999999999999,0.657,5.87,3.32,2.81,True,False,False,False,False
"Strause, Linda G.",BILD 22,SP13,373,125,0.968,0.968,3.34,3.6,3.54,True,False,False,False,False
"Rypien, Krystal L",BILD 3,SP13,373,146,0.873,0.873,5.69,3.09,2.59,True,False,False,False,False
"Bier, Ethan",BILD 7,SP13,67,21,0.7140000000000001,0.81,4.69,3.35,3.26,True,False,False,False,False
