Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Stalbaum, Brett",VIS 147A,FA20,42,15,1.0,1.0,7.57,3.2,3.99,True,False,False,False,True
"Mangolte, Babette",VIS 154,FA20,63,28,0.593,0.462,7.36,3.04,3.26,True,False,False,False,True
"Sepuya, Paul Mpagi",VIS 164,FA20,22,8,1.0,0.875,4.5,3.88,3.67,True,False,False,False,True
"Trigilio, Michael",VIS 172,FA20,23,12,0.917,1.0,8.5,4.0,3.8,True,False,False,False,True
"Cho, Erica",VIS 175,FA20,23,18,0.9440000000000001,0.9440000000000001,8.61,3.89,3.24,True,False,False,False,True
"Porter, Ava Hermine",VIS 180A,FA20,23,8,1.0,1.0,6.25,3.88,4.0,True,False,False,False,True
"Miller, Nicole L",VIS 180B,FA20,20,10,1.0,1.0,6.3,3.67,3.66,True,False,False,False,True
"Cho, Erica",VIS 184,FA20,22,17,0.8240000000000001,0.8240000000000001,6.5,3.64,3.51,True,False,False,False,True
"Woods, Ann",VIS 20,FA20,356,157,0.9420000000000001,0.9740000000000001,3.33,3.65,3.35,True,False,False,False,False
"Dominguez, Ricardo",VIS 30,FA20,80,33,0.848,0.9390000000000001,4.02,3.84,3.98,True,False,False,False,False
"D'Elena-Tweed, Jessica Erin",VIS 41,FA20,190,93,0.9440000000000001,0.956,4.61,3.8,3.77,True,False,False,False,False
"Porter, Ava Hermine",VIS 60,FA20,166,90,0.872,0.93,4.85,3.72,3.49,True,False,False,False,False
"Miller, Nicole L",VIS 70N,FA20,125,86,0.902,0.927,5.16,3.78,3.77,True,False,False,False,False
"Tonies, Joshua Vanjaymes",VIS 80,FA20,145,83,1.0,0.988,6.55,3.91,3.88,True,False,False,False,False
"Paden, Jonathon Dean",VIS 10,SP20,137,44,0.581,0.537,4.03,3.49,3.79,True,False,False,False,False
"Cruz, Edwin Teddy",VIS 102,SP20,73,29,0.929,1.0,3.67,3.7,3.74,True,False,False,False,True
"Park, Kyong Dong",VIS 103A,SP20,80,36,0.972,0.9440000000000001,3.89,3.77,3.86,True,False,False,False,True
"Gregoire, Mathieu",VIS 105A,SP20,32,10,0.9,0.9,6.5,3.78,4.0,True,False,False,False,True
"De Luca, Mara Julia",VIS 106A,SP20,24,9,0.889,1.0,8.94,4.0,3.99,True,False,False,False,True
"De Luca, Mara Julia",VIS 106B,SP20,24,11,1.0,1.0,7.95,4.0,3.99,True,False,False,False,True
"Tronzo, William",VIS 121B,SP20,76,18,0.889,1.0,4.06,3.75,3.9,True,False,False,False,True
"Rose, Jordan M",VIS 124E,SP20,47,19,0.889,1.0,6.39,3.82,3.6,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126I,SP20,66,15,0.733,0.643,3.43,3.67,3.49,True,False,False,False,True
"Sprague, Sean Jeffrey",VIS 130,SP20,23,8,0.857,1.0,5.07,3.67,3.66,True,False,False,False,True
"Stoltz, Michael Sanders",VIS 131,SP20,22,8,1.0,1.0,4.5,4.0,3.89,True,False,False,False,True
"Stalbaum, Brett",VIS 141A,SP20,24,8,0.875,0.875,5.5,3.88,4.0,True,False,False,False,True
"Clark, Artemisa Marie",VIS 152D,SP20,131,51,0.9790000000000001,0.915,4.26,3.85,3.9,True,False,False,False,True
"Cartwright, Lisa",VIS 159,SP20,135,33,0.903,0.968,3.53,3.89,4.0,True,False,False,False,True
"Porter, Ava Hermine",VIS 164,SP20,24,6,1.0,1.0,4.17,4.0,4.0,True,False,False,False,True
"Sprague, Sean Jeffrey",VIS 168,SP20,21,6,1.0,1.0,7.17,4.0,3.82,True,False,False,False,True
"Mangolte, Babette",VIS 171,SP20,21,3,0.667,0.33299999999999996,5.17,3.33,3.81,True,False,False,False,True
"Moore, Christian Samuel",VIS 174,SP20,23,19,1.0,1.0,8.92,3.94,3.96,True,False,False,False,True
"Dinco, Dino",VIS 175,SP20,25,9,0.889,0.889,8.06,3.67,3.82,True,False,False,False,True
"Dinco, Dino",VIS 177,SP20,22,7,1.0,1.0,9.07,3.71,3.88,True,False,False,False,True
"Sepuya, Paul Mpagi",VIS 183A,SP20,21,10,1.0,1.0,5.1,3.9,3.89,True,False,False,False,True
"Crandall, Jordan",VIS 183B,SP20,21,5,0.8,0.8,6.5,4.0,4.0,True,False,False,False,True
"Trigilio, Michael",VIS 185,SP20,22,11,1.0,1.0,5.05,4.0,4.0,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 21A,SP20,67,25,0.76,0.56,4.1,3.77,3.94,True,False,False,False,False
"Kester, Grant",VIS 22,SP20,183,59,0.983,1.0,4.22,3.67,3.61,True,False,False,False,False
"Iglesias, Janelle Ann",VIS 3,SP20,169,59,0.86,0.912,5.03,3.8,3.8,True,False,False,False,False
"Porter, Ava Hermine",VIS 60,SP20,141,37,0.972,0.9440000000000001,4.94,3.86,3.76,True,False,False,False,False
"Trigilio, Michael",VIS 70N,SP20,81,18,1.0,1.0,5.09,3.57,3.35,True,False,False,False,False
"Park, Kyong Dong",VIS 100,WI20,77,23,0.762,0.75,4.79,3.67,3.82,True,False,False,False,True
"Li, Huai",VIS 105D,WI20,25,12,1.0,1.0,6.17,3.92,3.67,True,False,False,False,True
"Vangenderen, Monique Luise",VIS 106A,WI20,26,19,1.0,1.0,6.5,3.94,3.71,True,False,False,False,True
"Iglesias, Janelle Ann",VIS 107A,WI20,24,15,1.0,0.9329999999999999,7.07,3.53,3.5,True,False,False,False,True
"Cartwright, Lisa",VIS 11,WI20,251,91,0.679,0.79,3.83,3.78,3.84,True,False,False,False,False
"Greenstein, Jack M",VIS 122D,WI20,54,15,0.929,0.929,4.5,3.31,3.16,True,False,False,False,True
"Rose, Jordan M",VIS 124F,WI20,39,12,0.909,0.909,5.05,3.36,3.14,True,False,False,False,True
"Welchman, John C.",VIS 125BN,WI20,41,16,0.5329999999999999,0.429,4.5,3.1,3.57,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126AN,WI20,65,23,0.909,0.818,2.15,3.61,3.69,True,False,False,False,True
"Bratton, Benjamin H.",VIS 135,WI20,20,8,0.875,0.75,4.25,3.63,4.0,True,False,False,False,True
"Alexander, Amy J",VIS 145A,WI20,44,12,0.818,0.909,4.5,3.45,3.82,True,False,False,False,True
"Stalbaum, Brett",VIS 147A,WI20,39,10,0.8,1.0,4.7,3.1,3.79,True,False,False,False,True
"Kester, Grant",VIS 164,WI20,23,11,0.909,1.0,6.14,3.55,3.47,True,False,False,False,True
"Sepuya, Paul Mpagi",VIS 165,WI20,23,10,1.0,1.0,6.1,3.9,3.62,True,False,False,False,True
"Porter, Ava Hermine",VIS 171,WI20,24,12,0.917,1.0,7.33,3.92,4.0,True,False,False,False,True
"Cross, Brian R",VIS 174,WI20,22,15,1.0,1.0,10.1,3.73,3.72,True,False,False,False,True
"Cho, Erica",VIS 175,WI20,23,11,0.9,0.9,5.3,3.6,3.92,True,False,False,False,True
"Dinco, Dino",VIS 177,WI20,21,7,1.0,1.0,7.64,3.71,3.7,True,False,False,False,True
"Moore, Christian Samuel",VIS 178,WI20,21,6,0.833,0.833,6.5,4.0,3.89,True,False,False,False,True
"Trigilio, Michael",VIS 183B,WI20,20,10,1.0,1.0,7.9,3.7,3.57,True,False,False,False,True
"Dominguez, Ricardo",VIS 2,WI20,36,19,0.895,0.833,3.03,3.93,3.91,True,False,False,False,False
"Shen, Kuiyi",VIS 21B,WI20,148,55,0.9440000000000001,0.887,4.43,3.77,3.66,True,False,False,False,False
"Bryson, William N",VIS 22,WI20,202,72,0.91,0.985,4.29,3.4,3.37,True,False,False,False,False
"D'Elena-Tweed, Jessica Erin",VIS 41,WI20,112,39,0.9740000000000001,0.9440000000000001,5.71,3.91,3.87,True,False,False,False,False
"Porter, Ava Hermine",VIS 60,WI20,115,73,0.873,0.871,4.84,3.68,3.61,True,False,False,False,False
"Cartwright, Lisa",VIS 84,WI20,280,91,0.828,0.897,3.2,3.84,3.8,True,False,False,False,False
"Huddleston, Grace Mae",VIS 1,FA19,334,227,0.843,0.706,6.67,3.9,3.84,True,False,False,False,False
"Cruz, Edwin Teddy",VIS 101,FA19,56,24,0.958,1.0,3.17,3.9,3.64,True,False,False,False,True
"Cruz, Edwin Teddy",VIS 103,FA19,62,28,0.852,0.852,2.72,3.84,3.89,True,False,False,False,True
"Herc-Balaszek, Malgorzata",VIS 105A,FA19,20,16,1.0,1.0,5.88,3.75,3.69,True,False,False,False,True
"Greenstein, Jack M",VIS 122CN,FA19,46,17,0.9329999999999999,0.867,4.38,3.21,3.02,True,False,False,False,True
"Kester, Grant",VIS 125G,FA19,43,21,0.889,0.889,4.61,3.06,3.05,True,False,False,False,True
"Shen, Kuiyi",VIS 127C,FA19,135,43,0.6940000000000001,0.8,4.39,3.38,3.37,True,False,False,False,True
"Tronzo, William",VIS 128A,FA19,78,30,0.92,0.9620000000000001,4.94,3.73,3.43,True,False,False,False,True
"Stalbaum, Brett",VIS 142,FA19,89,71,0.868,0.9259999999999999,4.91,3.5,3.58,True,False,False,False,True
"Paden, Jonathon Dean",VIS 143,FA19,21,10,0.889,1.0,10.06,3.33,3.74,True,False,False,False,True
"Yoldas, Pinar",VIS 147A,FA19,42,21,0.857,0.7140000000000001,7.07,3.48,3.46,True,False,False,False,True
"Cartwright, Lisa",VIS 152,FA19,62,22,0.81,0.81,3.64,3.7,3.64,True,False,False,False,True
"Kester, Grant",VIS 158,FA19,135,66,0.968,0.9840000000000001,3.25,3.63,3.33,True,False,False,False,True
"Cross, Brian R",VIS 164,FA19,25,17,1.0,1.0,4.74,3.71,3.68,True,False,False,False,True
"Porter, Ava Hermine",VIS 165,FA19,21,6,1.0,1.0,6.17,3.67,4.0,True,False,False,False,True
"Sepuya, Paul Mpagi",VIS 168,FA19,22,17,1.0,1.0,4.38,3.88,3.65,True,False,False,False,True
"Tonies, Joshua Vanjaymes",VIS 174,FA19,20,6,1.0,1.0,5.17,3.83,3.78,True,False,False,False,True
"Ruperto, Miljohn Fama",VIS 175,FA19,22,3,0.5,0.0,1.5,3.0,4.0,True,False,False,False,True
"Trigilio, Michael",VIS 178,FA19,24,24,0.958,0.955,7.5,3.54,3.62,True,False,False,False,True
"Cross, Brian R",VIS 180A,FA19,26,12,1.0,1.0,7.0,3.75,3.84,True,False,False,False,True
"Miller, Nicole L",VIS 180B,FA19,20,15,0.867,0.929,7.97,3.67,3.45,True,False,False,False,True
"Kapur, Seema Chanda",VIS 183A,FA19,20,19,0.789,0.684,5.76,3.63,3.51,True,False,False,False,True
"Woods, Ann",VIS 20,FA19,335,174,0.9390000000000001,0.938,3.55,3.53,3.27,True,False,False,False,False
"Dominguez, Ricardo",VIS 30,FA19,67,41,0.763,0.8420000000000001,3.01,3.69,3.91,True,False,False,False,False
"D'Elena-Tweed, Jessica Erin",VIS 41,FA19,165,86,0.902,0.841,6.33,3.71,3.54,True,False,False,False,False
"Porter, Ava Hermine",VIS 60,FA19,166,101,0.765,0.835,5.53,3.57,3.48,True,False,False,False,False
"Cho, Erica",VIS 70N,FA19,127,78,0.816,0.7070000000000001,6.47,3.64,3.59,True,False,False,False,False
"Tonies, Joshua Vanjaymes",VIS 80,FA19,115,96,0.9790000000000001,0.9890000000000001,9.43,3.67,3.65,True,False,False,False,False
"Paden, Jonathon Dean",VIS 10,SP19,147,72,0.7879999999999999,0.879,3.55,3.74,3.89,True,False,False,False,False
"Cruz, Edwin Teddy",VIS 102,SP19,85,54,0.882,0.882,2.62,3.73,3.78,True,False,False,False,True
"Park, Kyong Dong",VIS 103B,SP19,44,17,0.938,0.938,3.0,3.5,3.51,True,False,False,False,True
"Rigg, Brianna D",VIS 105A,SP19,30,19,1.0,1.0,6.71,3.84,3.96,True,False,False,False,True
"Guerrero, Raul M.",VIS 106A,SP19,25,9,1.0,1.0,6.28,3.78,4.0,True,False,False,False,True
"Vangenderen, Monique Luise",VIS 106B,SP19,25,19,0.9440000000000001,0.9440000000000001,9.32,3.81,3.91,True,False,False,False,True
"Tronzo, William",VIS 122B,SP19,83,51,0.875,0.894,2.95,3.65,3.55,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126BN,SP19,75,20,0.895,0.833,2.71,3.67,3.44,True,False,False,False,True
"Welchman, John C.",VIS 128C,SP19,35,14,0.615,0.769,4.35,3.22,3.29,True,False,False,False,True
"Stalbaum, Brett",VIS 141A,SP19,21,8,1.0,1.0,5.25,3.75,3.96,True,False,False,False,True
"Cartwright, Lisa",VIS 152D,SP19,138,44,0.846,0.784,3.63,3.73,3.71,True,False,False,False,True
"Williams, Alena J",VIS 159,SP19,143,102,0.6559999999999999,0.774,4.68,3.47,3.23,True,False,False,False,True
"Dominguez, Ricardo",VIS 161,SP19,28,10,0.8,0.8,4.1,3.8,4.0,True,False,False,False,True
"Cross, Brian R",VIS 164,SP19,25,15,1.0,1.0,5.5,3.86,3.79,True,False,False,False,True
"Porter, Ava Hermine",VIS 165,SP19,22,11,1.0,1.0,6.3,3.8,3.86,True,False,False,False,True
"Gomez Mostajo, Maria Loren",VIS 168,SP19,22,6,0.8,0.8,6.83,3.67,3.41,True,False,False,False,True
"Porter, Ava Hermine",VIS 171,SP19,24,7,1.0,1.0,5.5,3.5,4.0,True,False,False,False,True
"Wetzler, Graydon K.",VIS 174,SP19,22,6,1.0,1.0,6.5,3.83,3.47,True,False,False,False,True
"Mangolte, Babette",VIS 176,SP19,22,4,0.5,0.5,13.0,2.5,3.21,True,False,False,False,True
"Crandall, Jordan",VIS 177,SP19,22,17,0.938,0.938,8.13,3.88,4.0,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 178,SP19,22,10,0.9,0.7,6.3,3.38,3.49,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 180A,SP19,23,21,0.81,0.7140000000000001,5.17,3.57,3.36,True,False,False,False,True
"Cross, Brian R",VIS 180B,SP19,24,7,1.0,1.0,7.07,3.43,3.62,True,False,False,False,True
"Stone, Patricia",VIS 183A,SP19,22,7,0.7140000000000001,0.857,5.93,3.86,3.75,True,False,False,False,True
"Trigilio, Michael",VIS 185,SP19,22,7,1.0,1.0,9.36,3.86,3.26,True,False,False,False,True
"Sowell, Teri Lynne",VIS 21A,SP19,94,35,0.9059999999999999,1.0,2.81,3.45,3.2,True,False,False,False,False
"Rose, Jordan M",VIS 22,SP19,191,66,0.7290000000000001,0.81,3.28,3.62,3.48,True,False,False,False,False
"Rigg, Brianna D",VIS 3,SP19,200,92,0.866,0.8270000000000001,4.45,3.7,3.7,True,False,False,False,False
"Gomez Mostajo, Maria Loren",VIS 60,SP19,150,54,0.882,0.7659999999999999,6.26,3.42,3.29,True,False,False,False,False
"Trigilio, Michael",VIS 70N,SP19,124,87,0.966,0.966,5.07,3.62,3.07,True,False,False,False,False
"Cruz, Edwin Teddy",VIS 100,WI19,64,27,0.9259999999999999,0.963,3.46,3.77,3.89,True,False,False,False,True
"Li, Huai",VIS 105D,WI19,25,12,0.889,0.889,5.9,4.0,3.9,True,False,False,False,True
"Guerrero, Raul M.",VIS 106A,WI19,25,12,0.889,0.556,5.39,3.89,3.91,True,False,False,False,True
"Gallaccio, Anya",VIS 107A,WI19,24,15,0.867,0.867,7.43,3.83,3.69,True,False,False,False,True
"Park, Kyong Dong",VIS 11,WI19,276,124,0.602,0.649,4.03,3.77,3.56,True,False,False,False,False
"Tronzo, William",VIS 121AN,WI19,61,17,0.929,1.0,3.21,3.58,3.25,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126HN,WI19,32,18,0.889,0.833,4.06,3.41,3.26,True,False,False,False,True
"Bryson, William N",VIS 127N,WI19,130,46,0.841,0.884,4.45,3.28,3.2,True,False,False,False,True
"Bratton, Benjamin H.",VIS 135,WI19,38,15,0.5329999999999999,0.667,3.57,3.93,3.96,True,False,False,False,True
"Alexander, Amy J",VIS 145A,WI19,45,34,1.0,1.0,5.65,3.57,3.5,True,False,False,False,True
"Stalbaum, Brett",VIS 147A,WI19,32,14,1.0,1.0,5.23,3.6,3.21,True,False,False,False,True
"Williams, Alena J",VIS 154,WI19,36,35,0.971,0.971,5.3,3.34,3.32,True,False,False,False,True
"O'Callaghan, Deirdre M",VIS 164,WI19,22,11,0.889,0.667,5.61,3.67,3.5,True,False,False,False,True
"Ortiz-Torres, Ruben",VIS 165,WI19,20,10,0.889,0.375,6.72,3.71,3.65,True,False,False,False,True
"O'Callaghan, Deirdre M",VIS 167,WI19,23,12,0.818,0.727,7.77,3.55,3.63,True,False,False,False,True
"Cross, Brian R",VIS 171,WI19,24,13,1.0,1.0,8.32,3.64,3.76,True,False,False,False,True
"Dinco, Dino",VIS 174,WI19,22,8,1.0,1.0,10.21,3.86,3.35,True,False,False,False,True
"Wetzler, Graydon K.",VIS 174,WI19,23,20,1.0,1.0,7.6,3.7,3.63,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 175,WI19,22,17,1.0,1.0,6.38,3.75,3.34,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 177,WI19,21,14,0.917,0.909,4.83,3.83,3.64,True,False,False,False,True
"Mangolte, Babette",VIS 181,WI19,23,7,1.0,0.667,11.93,3.43,3.75,True,False,False,False,True
"Dinco, Dino",VIS 183A,WI19,20,6,1.0,1.0,14.83,4.0,3.27,True,False,False,False,True
"Dominguez, Ricardo",VIS 2,WI19,52,32,0.679,0.607,3.19,3.7,3.63,True,False,False,False,False
"Shen, Kuiyi",VIS 21B,WI19,174,70,0.938,0.889,3.36,3.84,3.43,True,False,False,False,False
"Bryson, William N",VIS 22,WI19,196,107,0.919,0.9690000000000001,4.25,3.6,3.43,True,False,False,False,False
"D'Elena-Tweed, Jessica Erin",VIS 41,WI19,138,58,0.963,0.943,6.5,3.65,3.73,True,False,False,False,False
"Gomez Mostajo, Maria Loren",VIS 60,WI19,153,59,0.655,0.679,4.96,3.33,3.47,True,False,False,False,False
"Cartwright, Lisa",VIS 84,WI19,253,87,0.831,0.795,4.06,3.61,3.42,True,False,False,False,False
"Johnson, Kristyn L",VIS 1,FA18,320,202,0.552,0.43,7.72,3.6,3.42,True,False,False,False,False
"Cruz, Edwin Teddy",VIS 101,FA18,26,16,0.9329999999999999,1.0,4.75,3.67,3.91,True,False,False,False,True
"Ortiz-Torres, Ruben",VIS 105B,FA18,22,11,0.8,0.7,5.1,3.75,3.54,True,False,False,False,True
"Nodelman, Sheldon A.",VIS 120B,FA18,66,23,0.619,0.524,6.5,2.89,2.86,True,False,False,False,True
"Rose, Jordan M",VIS 124CN,FA18,54,22,1.0,1.0,7.14,3.71,3.39,True,False,False,False,True
"Bryson, William N",VIS 125C,FA18,38,23,0.905,0.9520000000000001,5.59,3.67,3.54,True,False,False,False,True
"Shen, Kuiyi",VIS 127B,FA18,144,47,0.795,0.818,3.36,3.72,3.23,True,False,False,False,True
"Stalbaum, Brett",VIS 142,FA18,97,61,0.8690000000000001,0.934,4.73,3.6,3.36,True,False,False,False,True
"Dominguez, Ricardo",VIS 143,FA18,23,10,0.7,0.875,3.7,3.7,3.89,True,False,False,False,True
"Yoldas, Pinar",VIS 147A,FA18,44,40,1.0,0.9740000000000001,5.3,3.64,3.82,True,False,False,False,True
"Cartwright, Lisa",VIS 155,FA18,44,24,0.85,0.8,3.55,3.85,4.0,True,False,False,False,True
"Kester, Grant",VIS 158,FA18,106,46,0.927,0.951,2.83,3.44,3.41,True,False,False,False,True
"Wallen, Ruth",VIS 164,FA18,25,8,1.0,0.875,8.0,3.86,3.24,True,False,False,False,True
"Porter, Ava Hermine",VIS 165,FA18,25,10,1.0,1.0,8.1,3.9,3.62,True,False,False,False,True
"Mangolte, Babette",VIS 171,FA18,21,13,0.385,0.154,12.04,3.15,3.45,True,False,False,False,True
"Miller, Nicole L",VIS 174,FA18,20,14,0.929,0.929,8.64,3.36,3.29,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 174,FA18,22,17,1.0,0.882,6.15,3.56,3.16,True,False,False,False,True
"Wetzler, Graydon K.",VIS 177,FA18,20,20,0.9,0.95,5.2,3.7,3.74,True,False,False,False,True
"Trigilio, Michael",VIS 178,FA18,21,18,1.0,1.0,8.39,3.22,3.31,True,False,False,False,True
"Mangolte, Babette",VIS 180A,FA18,24,9,0.889,0.667,10.5,3.67,3.47,True,False,False,False,True
"Miller, Nicole L",VIS 180B,FA18,21,18,0.765,0.75,7.56,3.29,3.35,True,False,False,False,True
"Ridlen, Timothy Michael",VIS 183B,FA18,21,18,0.611,0.611,7.5,3.5,3.37,True,False,False,False,True
"Woods, Ann",VIS 20,FA18,303,167,0.968,0.987,3.19,3.55,3.35,True,False,False,False,False
"Dominguez, Ricardo",VIS 30,FA18,66,37,0.8059999999999999,0.722,2.88,3.89,3.96,True,False,False,False,False
"Jessica, D'Elena-Tweed Eri",VIS 41,FA18,137,56,0.8490000000000001,0.8079999999999999,6.27,3.45,3.27,True,False,False,False,False
"Porter, Ava Hermine",VIS 60,FA18,168,87,0.821,0.892,5.2,3.56,3.57,True,False,False,False,False
"Cross, Brian R",VIS 70N,FA18,127,69,0.848,0.8029999999999999,5.62,3.51,3.59,True,False,False,False,False
"Tonies, Joshua Vanjaymes",VIS 80,FA18,111,54,0.961,0.98,8.27,3.6,3.78,True,False,False,False,False
"Brown, Sheldon Glenn",VIS 10,SP18,203,78,0.797,0.836,1.85,3.75,3.15,True,False,False,False,False
"Park, Kyong Dong",VIS 100,SP18,35,24,0.7390000000000001,0.762,4.5,3.68,3.82,True,False,False,False,True
"Cruz, Edwin Teddy",VIS 102,SP18,85,53,0.941,0.9790000000000001,3.36,3.78,3.85,True,False,False,False,True
"Rigg, Brianna D",VIS 105A,SP18,31,17,1.0,1.0,5.91,3.88,3.99,True,False,False,False,True
"Guerrero, Raul M.",VIS 106A,SP18,25,11,0.909,0.818,5.23,3.91,3.88,True,False,False,False,True
"Guerrero, Raul M.",VIS 106B,SP18,24,8,1.0,0.875,10.25,3.63,4.0,True,False,False,False,True
"Woods, Ann",VIS 120A,SP18,70,22,1.0,1.0,5.3,3.63,3.41,True,False,False,False,True
"Greenstein, Jack M",VIS 122D,SP18,64,24,0.7829999999999999,0.7829999999999999,4.67,3.19,2.8,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126I,SP18,40,12,0.75,0.667,3.41,3.6,3.5,True,False,False,False,True
"Wardwell, Mariana Razo",VIS 126P,SP18,63,24,0.7829999999999999,0.7829999999999999,3.98,3.67,3.51,True,False,False,False,True
"Bryson, William N",VIS 127N,SP18,88,44,0.927,0.95,4.65,3.42,3.33,True,False,False,False,True
"Williams, Alena J",VIS 151,SP18,26,19,1.0,1.0,4.92,3.61,3.45,True,False,False,False,True
"Cartwright, Lisa",VIS 152D,SP18,127,65,0.9109999999999999,0.946,4.83,3.85,3.76,True,False,False,False,True
"Gomez Mostajo, Maria Loren",VIS 164,SP18,24,10,1.0,0.9,7.3,3.8,3.46,True,False,False,False,True
"O'Callaghan, Deirdre M",VIS 165,SP18,21,6,0.667,0.5,6.5,3.17,3.42,True,False,False,False,True
"Ortiz-Torres, Ruben",VIS 168,SP18,21,4,1.0,1.0,7.17,3.67,3.69,True,False,False,False,True
"Cross, Brian R",VIS 171,SP18,25,16,1.0,1.0,8.25,3.63,3.64,True,False,False,False,True
"O'Callaghan, Deirdre M",VIS 174,SP18,20,9,1.0,0.75,9.25,3.63,3.65,True,False,False,False,True
"Smith, Ashley Elizabeth",VIS 175,SP18,25,10,1.0,1.0,9.9,3.9,3.87,True,False,False,False,True
"Tonies, Joshua Vanjaymes",VIS 177,SP18,26,13,1.0,1.0,7.88,3.92,3.88,True,False,False,False,True
"Jacobs, Bryan C",VIS 178,SP18,22,8,1.0,1.0,12.5,3.57,3.88,True,False,False,False,True
"Tonies, Joshua Vanjaymes",VIS 180B,SP18,25,10,1.0,1.0,7.1,3.8,3.85,True,False,False,False,True
"Pesch, Katrin",VIS 182,SP18,20,18,0.9329999999999999,0.929,5.79,3.57,3.5,True,False,False,False,True
"Wardwell, Mariana Razo",VIS 183A,SP18,23,6,0.8,0.6,5.3,4.0,4.0,True,False,False,False,True
"Sowell, Teri Lynne",VIS 21A,SP18,107,43,1.0,1.0,4.36,3.56,3.45,True,False,False,False,False
"Kester, Grant",VIS 22,SP18,186,84,0.922,1.0,3.68,3.66,3.61,True,False,False,False,False
"Gregoire, Mathieu",VIS 3,SP18,153,59,0.855,0.8909999999999999,5.64,3.56,3.63,True,False,False,False,False
"Gomez Mostajo, Maria Loren",VIS 60,SP18,130,57,0.818,0.815,4.25,3.56,3.7,True,False,False,False,False
"Cross, Brian R",VIS 70N,SP18,117,56,0.855,0.852,5.92,3.4,3.68,True,False,False,False,False
"Lajarin-Encina, Aitor",VIS 105B,WI18,20,11,0.909,0.909,6.5,3.9,3.92,True,False,False,False,True
"Li, Huai",VIS 105D,WI18,25,12,1.0,1.0,4.33,3.75,3.77,True,False,False,False,True
"Vangenderen, Monique Luise",VIS 106A,WI18,26,21,1.0,1.0,7.64,3.79,3.6,True,False,False,False,True
"Rigg, Brianna D",VIS 107A,WI18,22,15,1.0,1.0,5.3,3.93,4.0,True,False,False,False,True
"Cartwright, Lisa",VIS 11,WI18,258,126,0.669,0.773,4.03,3.83,3.87,True,False,False,False,False
"Rose, Jordan M",VIS 124E,WI18,24,10,0.9,0.9,5.5,3.38,3.3,True,False,False,False,True
"Newsome, Elizabeth Ann",VIS 126AN,WI18,67,26,0.9229999999999999,0.846,3.19,3.68,3.57,True,False,False,False,True
"Park, Kyong Dong",VIS 127A,WI18,65,39,0.9229999999999999,0.9229999999999999,3.58,3.72,3.31,True,False,False,False,True
"Tronzo, William",VIS 128A,WI18,52,26,0.76,0.875,2.67,3.62,3.73,True,False,False,False,True
"Nodelman, Sheldon A.",VIS 128C,WI18,26,10,0.6,0.6,4.3,2.75,2.57,True,False,False,False,True
"Bratton, Benjamin H.",VIS 135,WI18,24,14,0.75,0.818,5.33,3.73,3.95,True,False,False,False,True
"Alexander, Amy J",VIS 145A,WI18,64,45,0.8859999999999999,0.93,5.95,3.64,3.88,True,False,False,False,True
"Bratton, Benjamin H.",VIS 159,WI18,125,65,0.619,0.6940000000000001,4.18,3.33,3.52,True,False,False,False,True
"Kester, Grant",VIS 164,WI18,25,13,1.0,1.0,8.0,3.83,3.6,True,False,False,False,True
"Cross, Brian R",VIS 165,WI18,24,13,1.0,1.0,10.19,3.67,3.6,True,False,False,False,True
"Ortiz-Torres, Ruben",VIS 167,WI18,25,7,0.857,1.0,3.93,3.29,3.65,True,False,False,False,True
"Tonies, Joshua Vanjaymes",VIS 171,WI18,25,10,0.9,0.889,9.17,3.56,3.77,True,False,False,False,True
"Miller, Nicole L",VIS 174,WI18,23,20,1.0,0.9470000000000001,8.2,3.45,3.45,True,False,False,False,True
"Stone, Patricia",VIS 174,WI18,22,14,1.0,0.833,9.27,3.83,3.41,True,False,False,False,True
"Tonies, Joshua Vanjaymes",VIS 175,WI18,23,13,1.0,1.0,9.12,3.85,3.86,True,False,False,False,True
"Crandall, Jordan",VIS 177,WI18,20,16,0.875,0.75,7.88,3.8,3.98,True,False,False,False,True
"Cross, Brian R",VIS 180A,WI18,23,15,0.867,0.9329999999999999,6.23,3.5,3.7,True,False,False,False,True
"Mangolte, Babette",VIS 181,WI18,24,10,0.5,0.4,10.7,3.2,3.5,True,False,False,False,True
"Kelley, Jeff J",VIS 2,WI18,100,57,0.889,0.963,2.86,3.88,3.7,True,False,False,False,False
"Chou, Yeongchau D",VIS 21B,WI18,142,68,0.831,0.708,3.88,3.69,3.51,True,False,False,False,False
"Bryson, William N",VIS 22,WI18,201,123,0.835,0.9329999999999999,4.42,3.45,3.53,True,False,False,False,False
