Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Keller, Jacob James",MATH 4C,FA21,70,40,1.0,0.861,4.39,3.37,3.28,True,True,False,False,False
"Upton, James Thomas",MATH 4C,FA21,140,71,0.922,0.934,3.65,3.64,3.3,True,True,False,False,False
"Copeland, Daniel Reuben",MATH 4C,FA21,65,27,0.815,0.815,6.94,2.76,2.83,True,True,False,False,False
"Salehi Golsefidy, Alireza",MATH 100C,SP21,23,18,0.833,0.889,10.5,3.29,3.32,True,True,True,False,True
"Eggers, John Dietrich",MATH 102,SP21,141,44,0.878,0.927,7.43,3.77,3.65,True,True,False,False,True
"Dressler, Mareike",MATH 102,SP21,127,44,0.884,0.698,9.52,3.39,2.72,True,True,False,False,True
"Green, Nathan E",MATH 103B,SP21,108,84,0.843,0.94,7.54,3.21,3.13,True,True,True,False,True
"Pollack, Aaron",MATH 103B,SP21,64,24,0.818,0.909,7.68,3.33,3.32,True,True,True,False,True
"De Vleming, Kristin Elizab",MATH 109,SP21,60,53,0.981,0.981,7.99,3.55,3.4,True,True,True,False,True
"Xu, Zhouli",MATH 109,SP21,57,20,1.0,0.9470000000000001,7.72,3.76,3.46,True,True,True,False,True
"Alberts, Brandon",MATH 109,SP21,34,20,0.684,0.737,10.18,3.0,3.35,True,True,True,False,True
"Verstraete, Jacques Allan",MATH 109,SP21,57,17,0.941,1.0,6.97,3.81,3.57,True,True,True,False,True
"Luo, Ruth",MATH 109,SP21,55,42,0.8540000000000001,0.878,8.26,3.63,3.35,True,True,True,False,True
"Bowers, Adam R.",MATH 10A,SP21,212,64,0.603,0.5479999999999999,8.63,2.66,2.64,True,True,False,False,False
"Savvas, Michail",MATH 10B,SP21,289,108,0.941,0.98,5.87,3.29,3.43,True,True,False,False,False
"Greenfeld, Be'Eri",MATH 10B,SP21,214,86,0.747,0.625,5.42,3.35,3.35,True,True,False,False,False
"Ezzati, Parinaz",MATH 10B,SP21,173,55,0.816,0.633,6.58,3.35,3.12,True,True,False,False,False
"Lee, Kisun",MATH 10C,SP21,190,126,0.81,0.9209999999999999,7.22,3.09,3.11,True,True,False,False,False
"Chan, Pak Yeung",MATH 10C,SP21,130,47,0.5329999999999999,0.4,7.52,2.6,3.05,True,True,False,False,False
"Chan, Pak Yeung",MATH 10C,SP21,60,20,0.684,0.526,6.92,3.06,3.07,True,True,False,False,False
"Hammock, Frances H",MATH 11,SP21,294,126,0.9259999999999999,0.992,7.32,3.57,2.97,True,True,False,False,False
"Ezzati, Parinaz",MATH 11,SP21,204,103,0.6629999999999999,0.386,6.08,3.35,3.33,True,True,False,False,False
"Li, Bo",MATH 114,SP21,25,7,1.0,1.0,7.93,3.33,3.02,True,True,False,False,True
"Xu, Hang",MATH 120B,SP21,49,21,1.0,1.0,7.8,3.75,3.47,True,True,True,False,True
"Mohammadi, Amir",MATH 140B,SP21,25,10,0.8,1.0,7.9,3.38,2.49,True,True,True,False,True
"Seward, Brandon M.",MATH 140C,SP21,28,14,1.0,0.929,9.5,3.85,3.37,True,True,True,False,True
"Eggers, John Dietrich",MATH 142B,SP21,70,22,0.773,0.8640000000000001,8.95,3.38,3.29,True,True,True,False,True
"Wiersma, Matthew T.",MATH 142B,SP21,70,55,0.778,0.852,9.57,3.47,2.94,True,True,True,False,True
"Zucker, Andrew",MATH 142B,SP21,39,10,0.5,0.7,10.7,2.83,2.68,True,True,True,False,True
"Fulek, Radoslav",MATH 152,SP21,102,47,0.652,0.522,8.01,2.97,3.31,True,True,False,False,True
"Dumitriu, Ioana",MATH 154,SP21,174,83,0.925,0.9490000000000001,6.78,3.47,3.25,True,True,True,False,True
"Bowers, Adam R.",MATH 163,SP21,101,35,0.971,1.0,5.74,3.5,3.1,True,True,False,False,True
"Dumitriu, Ioana",MATH 170A,SP21,158,74,0.8490000000000001,0.861,7.87,3.56,3.26,True,True,False,False,True
"Moosmueller, Caroline",MATH 170B,SP21,108,88,0.966,0.966,7.23,3.61,3.64,True,True,False,False,True
"Vavalis, Emmanuel",MATH 170B,SP21,65,18,0.43799999999999994,0.5,7.03,2.82,2.97,True,True,False,False,True
"Leok, Melvin",MATH 170C,SP21,32,10,0.8,0.8,6.7,3.75,3.11,True,True,False,False,True
"Gill, Philip E.",MATH 171B,SP21,81,22,0.556,0.529,10.5,3.27,3.46,True,True,False,False,True
"Savvas, Michail",MATH 18,SP21,215,98,0.937,1.0,6.22,3.71,3.48,True,True,False,False,False
"Anzaldo, Leesa B",MATH 18,SP21,209,98,0.9590000000000001,0.98,5.56,3.72,3.69,True,True,False,False,False
"Anzaldo, Leesa B",MATH 18,SP21,212,94,0.935,0.9890000000000001,6.35,3.65,3.62,True,True,False,False,False
"Upton, James Thomas",MATH 18,SP21,135,47,0.9109999999999999,0.956,6.54,3.39,3.11,True,True,False,False,False
"Agarwal, Pooja",MATH 18,SP21,50,17,0.941,0.882,5.44,3.35,2.9,True,True,False,False,False
"Fulek, Radoslav",MATH 180A,SP21,135,99,0.7040000000000001,0.52,7.61,3.16,3.33,True,True,False,False,True
"Fitzsimmons, Patrick J",MATH 180B,SP21,81,21,0.9520000000000001,0.905,8.6,3.83,3.28,True,True,False,False,True
"Zheng, Tianyi",MATH 180C,SP21,58,15,0.7859999999999999,0.7859999999999999,7.93,3.55,3.33,True,True,False,False,True
"Zheng, Tianyi",MATH 180C,SP21,43,16,0.9329999999999999,0.867,9.83,3.91,3.61,True,True,False,False,True
"Zhang, Danna",MATH 181A,SP21,141,49,0.958,0.9790000000000001,8.76,3.77,3.35,True,True,False,False,True
"Quarfoot, David James",MATH 181B,SP21,54,18,0.8240000000000001,0.647,14.62,3.44,3.59,True,True,False,False,True
"Quarfoot, David James",MATH 181B,SP21,53,20,0.778,0.778,12.06,3.67,3.43,True,True,False,False,True
"Ciotti, Benjamin",MATH 183,SP21,268,105,0.6759999999999999,0.6729999999999999,8.7,3.21,3.21,True,True,False,False,True
"Kane, Daniel Mertz",MATH 184,SP21,89,40,0.875,0.9,11.1,2.97,2.86,True,True,False,False,True
"Xu, Ronghui",MATH 185,SP21,86,13,1.0,1.0,8.65,4.0,3.57,True,True,False,False,True
"Bucur, Alina Ioana",MATH 187B,SP21,65,59,0.797,0.8640000000000001,7.79,3.65,3.77,True,True,False,False,True
"Schwartzman, Armin",MATH 189,SP21,282,90,0.8240000000000001,0.8,9.24,3.69,3.66,True,True,False,False,True
"Roberts, Justin Deritter",MATH 191,SP21,23,10,1.0,1.0,8.5,3.78,3.66,True,True,True,False,True
"Puha, Amber Lynn",MATH 194,SP21,124,45,0.81,0.762,8.6,3.68,3.49,True,True,False,False,True
"Suk, Andrew Hoon",MATH 20A,SP21,95,47,0.9570000000000001,0.978,5.92,3.41,3.39,True,True,False,False,False
"Um, Ko Woon",MATH 20B,SP21,217,85,0.88,0.9279999999999999,7.16,3.2,2.99,True,True,False,False,False
"Zhang, Yuming",MATH 20B,SP21,161,55,0.7170000000000001,0.569,7.29,3.12,2.76,True,True,False,False,False
"Hammock, Frances H",MATH 20C,SP21,208,88,0.835,0.892,6.97,3.35,3.0,True,True,False,False,False
"Copeland, Daniel Reuben",MATH 20C,SP21,99,32,0.5710000000000001,0.536,8.36,2.82,2.65,True,True,False,False,False
"Stapleton, David John",MATH 20C,SP21,232,118,0.973,0.982,6.64,3.47,3.36,True,True,False,False,False
"Xu, Zhouli",MATH 20C,SP21,114,49,0.9390000000000001,0.8370000000000001,5.92,3.67,3.41,True,True,False,False,False
"Mohammadi, Amir",MATH 20C,SP21,172,72,0.9129999999999999,0.899,5.75,3.33,3.32,True,True,False,False,False
"Alberts, Brandon",MATH 20D,SP21,166,142,0.845,0.915,7.45,3.21,2.99,True,True,False,False,False
"Xiao, Ming",MATH 20D,SP21,292,134,0.955,0.9470000000000001,6.3,3.77,3.48,True,True,False,False,False
"Roberts, Justin Deritter",MATH 20D,SP21,215,91,0.943,0.852,6.11,3.6,3.38,True,True,False,False,False
"Um, Ko Woon",MATH 20E,SP21,260,112,0.782,0.882,7.73,3.33,3.12,True,True,False,False,False
"Pillai, Mohandas K",MATH 20E,SP21,197,83,0.8270000000000001,0.765,6.57,3.45,3.27,True,True,False,False,False
"Ciotti, Benjamin",MATH 20E,SP21,84,33,0.742,0.613,6.57,3.32,3.27,True,True,False,False,False
"Lebl, Jiri",MATH 31CH,SP21,41,26,0.846,0.885,10.27,3.52,3.27,True,True,False,False,False
"Liu, Shuang",MATH 3C,SP21,68,21,0.9520000000000001,0.9520000000000001,5.74,3.24,2.63,True,True,False,False,False
"Salehi Golsefidy, Alireza",MATH 100B,WI21,60,49,0.878,0.9390000000000001,11.32,3.26,3.4,True,True,True,False,True
"Dressler, Mareike",MATH 102,WI21,104,43,0.634,0.512,9.04,3.29,3.1,True,True,False,False,True
"Rabin, Jeffrey Mark",MATH 102,WI21,48,14,0.7859999999999999,0.7140000000000001,8.5,2.92,2.96,True,True,False,False,True
"Green, Nathan E",MATH 103A,WI21,56,45,0.8440000000000001,1.0,7.86,3.1,3.26,True,True,True,False,True
"Wenzl, Hans G",MATH 103A,WI21,20,8,0.857,0.857,8.21,3.25,2.48,True,True,True,False,True
"Copeland, Daniel Reuben",MATH 103A,WI21,60,26,1.0,1.0,7.11,3.38,3.1,True,True,True,False,True
"Sorensen, Claus M",MATH 103B,WI21,50,39,0.615,0.718,10.55,2.93,3.21,True,True,True,False,True
"Greenfeld, Be'Eri",MATH 103B,WI21,55,24,0.722,0.813,6.28,3.75,3.99,True,True,True,False,True
"Popescu, Cristian D.",MATH 105,WI21,28,9,1.0,1.0,8.25,3.75,2.83,True,True,True,False,True
"Savvas, Michail",MATH 109,WI21,63,27,0.846,0.9620000000000001,7.81,3.43,3.56,True,True,True,False,True
"Savvas, Michail",MATH 109,WI21,66,23,1.0,1.0,8.5,3.76,3.65,True,True,True,False,True
"Tamam, Nattalie",MATH 109,WI21,38,12,0.636,0.8,6.32,3.5,3.16,True,True,True,False,True
"Suk, Andrew Hoon",MATH 109,WI21,68,58,0.983,1.0,6.6,3.62,3.69,True,True,True,False,True
"Xiao, Ming",MATH 109,WI21,70,35,0.971,0.97,6.8,3.69,3.46,True,True,True,False,True
"Upton, James Thomas",MATH 10A,WI21,272,121,0.782,0.767,6.18,2.92,3.03,True,True,False,False,False
"Fulek, Radoslav",MATH 10A,WI21,188,120,0.88,0.667,5.36,3.45,3.44,True,True,False,False,False
"Au, Benson C",MATH 10A,WI21,156,64,0.8690000000000001,0.8690000000000001,6.34,3.25,2.81,True,True,False,False,False
"Bowers, Adam R.",MATH 10B,WI21,326,161,0.706,0.813,6.8,3.13,3.01,True,True,False,False,False
"Ezzati, Parinaz",MATH 10B,WI21,205,113,0.444,0.271,6.98,3.0,2.95,True,True,False,False,False
"Ciotti, Benjamin",MATH 10B,WI21,214,97,0.564,0.691,6.52,3.15,3.05,True,True,False,False,False
"Ciotti, Benjamin",MATH 10B,WI21,210,123,0.579,0.8,6.73,3.19,3.35,True,True,False,False,False
"Dressler, Mareike",MATH 10C,WI21,177,76,0.8109999999999999,0.919,6.58,3.4,3.11,True,True,False,False,False
"Lee, Kisun",MATH 10C,WI21,148,100,0.847,0.878,6.81,3.37,3.53,True,True,False,False,False
"Swanson, Joshua P",MATH 11,WI21,282,156,0.645,0.625,7.12,3.02,3.18,True,True,False,False,False
"Ezzati, Parinaz",MATH 11,WI21,182,84,0.695,0.444,6.3,3.26,3.01,True,True,False,False,False
"Xiao, Ming",MATH 120A,WI21,72,36,0.941,0.971,6.85,3.69,3.5,True,True,True,False,True
"Stevens, Laura Jeanne",MATH 121A,WI21,23,18,1.0,1.0,4.83,3.57,3.4,True,True,False,False,True
"Zhang, Yuming",MATH 130,WI21,65,21,0.8420000000000001,0.8420000000000001,7.97,3.13,3.16,True,True,False,False,True
"Mohammadi, Amir",MATH 140A,WI21,38,19,0.889,0.889,13.5,3.07,2.86,True,True,True,False,True
"Seward, Brandon M.",MATH 140B,WI21,24,11,1.0,1.0,13.23,3.78,2.82,True,True,True,False,True
"Eggers, John Dietrich",MATH 142A,WI21,70,19,0.789,0.9470000000000001,9.66,3.25,3.42,True,True,True,False,True
"Wiersma, Matthew T.",MATH 142A,WI21,32,24,0.792,0.875,9.0,3.0,2.86,True,True,True,False,True
"Nemish, Yuriy",MATH 142A,WI21,66,55,0.5820000000000001,0.545,9.34,3.0,2.88,True,True,True,False,True
"Wenzl, Hans G",MATH 142B,WI21,35,13,0.615,0.75,8.65,3.09,2.39,True,True,True,False,True
"Zucker, Andrew",MATH 142B,WI21,61,19,0.316,0.579,10.39,2.83,2.83,True,True,True,False,True
"Ioana, Adrian",MATH 142B,WI21,70,17,0.8240000000000001,0.941,8.62,3.36,3.05,True,True,True,False,True
"Luo, Ruth",MATH 152,WI21,94,41,1.0,0.976,6.65,3.58,3.39,True,True,False,False,True
"Bowers, Adam R.",MATH 153,WI21,30,14,0.917,0.909,6.33,3.64,3.0,True,True,False,False,True
"Verstraete, Jacques Allan",MATH 154,WI21,147,67,0.9079999999999999,0.938,7.58,3.48,3.51,True,True,True,False,True
"Grubb, Thomas",MATH 157,WI21,79,54,1.0,1.0,7.31,3.79,3.73,True,True,False,False,True
"Suk, Andrew Hoon",MATH 158,WI21,28,23,0.9570000000000001,0.9570000000000001,7.2,3.76,3.66,True,True,True,False,True
"Moosmueller, Caroline",MATH 170A,WI21,127,100,0.9590000000000001,0.99,7.41,3.84,3.67,True,True,False,False,True
"Dumitriu, Ioana",MATH 170A,WI21,52,31,0.935,1.0,7.47,3.42,3.08,True,True,False,False,True
"Tian, Xiaochuan",MATH 170B,WI21,49,16,0.938,0.875,7.75,3.5,3.07,True,True,False,False,True
"Tian, Xiaochuan",MATH 170B,WI21,51,11,0.818,0.818,6.68,3.8,3.22,True,True,False,False,True
"Gill, Philip E.",MATH 171A,WI21,214,67,0.787,0.8029999999999999,8.5,3.28,3.4,True,True,False,False,True
"De Vleming, Kristin Elizab",MATH 18,WI21,298,167,0.982,1.0,6.22,3.73,3.56,True,True,False,False,False
"Anzaldo, Leesa B",MATH 18,WI21,216,108,0.885,0.9229999999999999,6.56,3.48,3.45,True,True,False,False,False
"Chan, Pak Yeung",MATH 18,WI21,189,88,0.86,0.765,6.41,3.36,3.27,True,True,False,False,False
"Xu, Hang",MATH 18,WI21,206,110,0.927,0.955,6.67,3.54,3.51,True,True,False,False,False
"Agarwal, Pooja",MATH 18,WI21,62,33,0.7809999999999999,0.563,6.56,3.17,2.73,True,True,False,False,False
"Zucker, Andrew",MATH 18,WI21,164,83,0.6829999999999999,0.46299999999999997,7.87,3.1,2.8,True,True,False,False,False
"Au, Benson C",MATH 180A,WI21,122,95,0.674,0.537,8.82,3.06,3.11,True,True,False,False,True
"Nemish, Yuriy",MATH 180A,WI21,128,105,0.644,0.5579999999999999,8.6,2.99,3.0,True,True,False,False,True
"Meyer, David A.",MATH 180B,WI21,106,32,0.867,0.833,9.23,3.57,3.46,True,True,False,False,True
"Fitzsimmons, Patrick J",MATH 180B,WI21,47,18,1.0,0.9440000000000001,6.61,3.76,3.13,True,True,False,False,True
"Zhang, Danna",MATH 181A,WI21,137,41,0.9490000000000001,0.9229999999999999,7.58,3.68,3.38,True,True,False,False,True
"Zhang, Danna",MATH 181A,WI21,115,43,1.0,0.975,7.6,3.54,3.4,True,True,False,False,True
"Politis, Dimitris",MATH 181E,WI21,33,15,0.5329999999999999,0.4,10.5,3.92,3.91,True,True,False,False,True
"Quarfoot, David James",MATH 183,WI21,254,117,0.887,0.895,10.48,3.6,3.45,True,True,False,False,True
"Rhoades, Brendon Patrick",MATH 184,WI21,59,31,0.9329999999999999,0.9329999999999999,9.23,3.57,3.51,True,True,False,False,True
"Tesler, Glenn",MATH 186,WI21,93,36,0.917,1.0,6.61,3.72,3.55,True,True,False,False,True
"Kedlaya, Kiran S.",MATH 187A,WI21,132,121,0.992,0.9670000000000001,5.78,3.77,3.82,True,True,False,False,True
"Bucur, Alina Ioana",MATH 187A,WI21,175,169,1.0,0.9940000000000001,6.27,3.87,3.89,True,True,False,False,True
"Bradic, Jelena",MATH 189,WI21,138,47,0.733,0.578,9.41,3.58,3.46,True,True,False,False,True
"McElroy, Tucker S.",MATH 189,WI21,141,59,0.825,0.6729999999999999,6.67,3.88,3.87,True,True,False,False,True
"Anzaldo, Leesa B",MATH 20A,WI21,149,63,0.935,0.919,5.52,3.46,3.28,True,True,False,False,False
"Green, Nathan E",MATH 20A,WI21,150,85,1.0,0.988,5.61,3.35,2.77,True,True,False,False,False
"Licht, Martin W",MATH 20B,WI21,297,221,0.973,0.885,5.39,3.81,3.75,True,True,False,False,False
"Liu, Shuang",MATH 20B,WI21,221,162,0.9129999999999999,0.7759999999999999,5.87,3.52,3.71,True,True,False,False,False
"Fulek, Radoslav",MATH 20B,WI21,253,191,0.8740000000000001,0.647,5.85,3.63,3.67,True,True,False,False,False
"Hammock, Frances H",MATH 20C,WI21,202,107,0.953,0.971,7.42,3.49,3.34,True,True,False,False,False
"Hammock, Frances H",MATH 20C,WI21,187,96,0.8759999999999999,0.9329999999999999,7.03,3.33,3.26,True,True,False,False,False
"Tesler, Glenn",MATH 20C,WI21,197,100,0.9,0.758,6.48,3.38,3.44,True,True,False,False,False
"Swanson, Joshua P",MATH 20C,WI21,76,38,0.684,0.632,7.39,2.86,3.08,True,True,False,False,False
"Vavalis, Emmanuel",MATH 20C,WI21,182,83,0.7879999999999999,0.494,6.33,3.8,3.6,True,True,False,False,False
"Pillai, Mohandas K",MATH 20C,WI21,91,45,0.8370000000000001,0.81,6.6,3.39,3.21,True,True,False,False,False
"Alberts, Brandon",MATH 20D,WI21,122,111,0.8290000000000001,0.9009999999999999,8.52,3.41,2.88,True,True,False,False,False
"Tamam, Nattalie",MATH 20D,WI21,176,84,0.805,0.6829999999999999,7.72,3.42,2.99,True,True,False,False,False
"Lee, Kisun",MATH 20D,WI21,189,161,0.87,0.888,7.54,3.34,3.6,True,True,False,False,False
"Vavalis, Emmanuel",MATH 20D,WI21,152,88,0.506,0.163,6.98,3.4,3.39,True,True,False,False,False
"Lebl, Jiri",MATH 20E,WI21,184,85,0.695,0.48100000000000004,7.63,3.25,3.35,True,True,False,False,False
"Roberts, Justin Deritter",MATH 20E,WI21,207,109,0.8959999999999999,0.9129999999999999,7.27,3.51,3.12,True,True,False,False,False
"Pillai, Mohandas K",MATH 20E,WI21,87,42,0.7559999999999999,0.6829999999999999,7.5,3.29,3.04,True,True,False,False,False
"Chow, Bennett",MATH 31BH,WI21,41,26,0.9229999999999999,0.84,9.35,3.73,3.83,True,True,False,False,False
"Um, Ko Woon",MATH 3C,WI21,55,17,1.0,0.938,7.25,3.13,2.49,True,True,False,False,False
"Um, Ko Woon",MATH 3C,WI21,39,12,0.909,1.0,5.41,2.6,2.28,True,True,False,False,False
"Um, Ko Woon",MATH 3C,WI21,48,18,0.889,1.0,7.28,2.73,2.58,True,True,False,False,False
"Zhong, Suhan",MATH 4C,WI21,43,16,0.467,0.385,5.57,2.67,3.26,True,True,False,False,False
"Stevens, Laura Jeanne",MATH 95,WI21,20,15,1.0,1.0,1.7,3.87,3.99,True,True,False,False,False
"Sorensen, Claus M",MATH 100A,FA20,55,49,0.813,0.787,9.88,3.02,3.21,True,True,True,False,True
"Pollack, Aaron",MATH 100A,FA20,68,24,0.917,0.75,8.76,3.68,3.43,True,True,True,False,True
"Dressler, Mareike",MATH 102,FA20,99,36,0.657,0.647,10.27,3.41,2.44,True,True,False,False,True
"Vavalis, Emmanuel",MATH 102,FA20,99,29,0.679,0.607,4.71,3.44,3.4,True,True,False,False,True
"Upton, James Thomas",MATH 103A,FA20,54,22,0.7140000000000001,0.81,7.93,2.9,2.94,True,True,True,False,True
"Sorensen, Claus M",MATH 103A,FA20,65,57,0.632,0.684,7.97,2.93,3.2,True,True,True,False,True
"Lee, Kisun",MATH 103A,FA20,20,7,0.429,0.5710000000000001,9.64,3.29,3.21,True,True,True,False,True
"Griffin, Sean Thomas",MATH 103A,FA20,20,8,1.0,1.0,5.93,3.43,3.29,True,True,True,False,True
"Ciotti, Benjamin",MATH 109,FA20,66,32,0.9,0.9,10.5,3.28,3.03,True,True,True,False,True
"Swanson, Joshua P",MATH 109,FA20,58,24,0.826,0.609,9.8,2.74,2.86,True,True,True,False,True
"Wiersma, Matthew T.",MATH 109,FA20,67,52,0.9620000000000001,0.9620000000000001,7.17,3.47,2.92,True,True,True,False,True
"Chow, Bennett",MATH 109,FA20,73,30,1.0,0.9309999999999999,8.78,3.64,3.34,True,True,True,False,True
"Copeland, Daniel Reuben",MATH 109,FA20,59,22,0.789,0.833,9.4,3.26,2.94,True,True,True,False,True
"Eggers, John Dietrich",MATH 10A,FA20,364,187,0.8140000000000001,0.8009999999999999,6.0,3.34,3.34,True,True,False,False,False
"Griffin, Sean Thomas",MATH 10A,FA20,214,110,0.85,0.821,5.15,3.29,3.21,True,True,False,False,False
"Cloninger, Alexander",MATH 10A,FA20,293,187,0.8140000000000001,0.862,5.69,3.15,3.3,True,True,False,False,False
"De Vleming, Kristin Elizab",MATH 10B,FA20,296,186,0.978,0.995,6.05,3.52,3.46,True,True,False,False,False
"Gui, Toni Tong",MATH 10B,FA20,344,178,0.741,0.593,5.8,3.37,3.32,True,True,False,False,False
"Um, Ko Woon",MATH 10C,FA20,257,94,0.835,0.9229999999999999,7.16,3.14,3.1,True,True,False,False,False
"Au, Benson C",MATH 10C,FA20,144,66,0.8909999999999999,0.937,7.34,3.23,3.08,True,True,False,False,False
"Ezzati, Parinaz",MATH 11,FA20,327,205,0.365,0.153,8.77,3.17,3.15,True,True,False,False,False
"Schweinsberg, Jason",MATH 11,FA20,340,181,0.855,0.878,9.02,3.23,2.95,True,True,False,False,False
"Wenzl, Hans G",MATH 110,FA20,61,24,0.682,0.5,6.88,3.1,2.32,True,True,False,False,True
"Cloninger, Alexander",MATH 111A,FA20,32,14,0.857,1.0,6.04,3.71,3.36,True,True,False,False,True
"Meyer, David A.",MATH 111A,FA20,32,7,1.0,1.0,4.1,3.8,3.82,True,True,False,False,True
"Driver, Bruce K",MATH 120A,FA20,69,30,0.857,0.929,8.29,3.04,2.97,True,True,True,False,True
"Seward, Brandon M.",MATH 140A,FA20,42,14,0.769,1.0,12.65,2.4,1.91,True,True,True,False,True
"Zlatos, Andrej",MATH 140A,FA20,29,15,0.867,0.857,13.03,3.47,2.73,True,True,True,False,True
"Agarwal, Pooja",MATH 142A,FA20,60,20,0.4,0.21100000000000002,10.5,2.15,2.71,True,True,True,False,True
"Pillai, Mohandas K",MATH 142A,FA20,56,15,0.769,0.846,10.07,2.86,2.68,True,True,True,False,True
"Zucker, Andrew",MATH 142A,FA20,35,16,0.43799999999999994,0.625,10.38,2.69,2.68,True,True,True,False,True
"Ioana, Adrian",MATH 142A,FA20,68,20,0.5,0.8,10.6,2.65,2.61,True,True,True,False,True
"Rabin, Jeffrey Mark",MATH 150A,FA20,30,9,1.0,1.0,8.5,3.25,3.34,True,True,True,False,True
"Tesler, Glenn",MATH 154,FA20,123,46,1.0,1.0,8.76,3.46,2.85,True,True,True,False,True
"Buss, Samuel R",MATH 155A,FA20,48,13,1.0,1.0,11.0,3.25,3.11,True,True,False,False,True
"Moosmueller, Caroline",MATH 170A,FA20,126,48,0.917,0.938,7.52,3.69,3.61,True,True,False,False,True
"Moosmueller, Caroline",MATH 170A,FA20,144,60,0.9490000000000001,0.983,7.69,3.86,3.68,True,True,False,False,True
"Saab, Rayan",MATH 173A,FA20,67,29,0.893,0.9640000000000001,11.02,3.08,3.12,True,True,False,False,True
"Stevens, Laura Jeanne",MATH 18,FA20,274,247,0.98,0.996,5.71,3.78,3.55,True,True,False,False,False
"Stevens, Laura Jeanne",MATH 18,FA20,207,194,0.985,0.99,5.22,3.86,3.59,True,True,False,False,False
"Alberts, Brandon",MATH 18,FA20,192,172,0.905,0.917,6.48,3.3,2.86,True,True,False,False,False
"Luo, Ruth",MATH 18,FA20,176,161,0.9690000000000001,0.988,5.78,3.62,3.49,True,True,False,False,False
"Chan, Pak Yeung",MATH 18,FA20,148,139,0.898,0.8690000000000001,6.97,3.5,3.45,True,True,False,False,False
"Meyer, David A.",MATH 180A,FA20,214,87,0.8690000000000001,0.905,7.92,3.38,3.12,True,True,False,False,True
"Nemish, Yuriy",MATH 180A,FA20,193,171,0.653,0.541,9.34,3.09,2.82,True,True,False,False,True
"Au, Benson C",MATH 180A,FA20,130,120,0.767,0.585,8.62,3.02,3.0,True,True,False,False,True
"Nemish, Yuriy",MATH 180C,FA20,43,40,0.775,0.897,9.3,3.47,3.29,True,True,False,False,True
"Zhou, Wenxin",MATH 181B,FA20,63,23,0.9,0.75,8.4,3.25,3.25,True,True,False,False,True
"Ezzati, Parinaz",MATH 183,FA20,362,177,0.368,0.207,5.97,3.39,3.75,True,True,False,False,True
"Suk, Andrew Hoon",MATH 184,FA20,108,80,0.988,0.987,7.0,3.76,3.44,True,True,False,False,True
"Zhou, Wenxin",MATH 185,FA20,134,37,0.8290000000000001,0.857,9.59,3.51,3.45,True,True,False,False,True
"Quarfoot, David James",MATH 2,FA20,28,14,0.9229999999999999,0.833,8.35,3.09,2.7,True,True,False,False,False
"Quarfoot, David James",MATH 2,FA20,20,12,0.917,0.917,6.0,2.75,2.34,True,True,False,False,False
"Tian, Xiaochuan",MATH 20A,FA20,206,101,0.907,0.8320000000000001,6.27,3.61,3.46,True,True,False,False,False
"Eggers, John Dietrich",MATH 20A,FA20,205,116,0.902,0.91,6.09,3.43,3.44,True,True,False,False,False
"Wiersma, Matthew T.",MATH 20A,FA20,174,94,0.9229999999999999,0.833,6.13,3.37,3.25,True,True,False,False,False
"Driver, Bruce K",MATH 20A,FA20,198,109,0.961,0.883,5.56,3.51,3.67,True,True,False,False,False
"Anzaldo, Leesa B",MATH 20B,FA20,350,192,0.945,0.956,6.13,3.45,3.45,True,True,False,False,False
"Ciotti, Benjamin",MATH 20B,FA20,199,125,0.8540000000000001,0.738,7.43,3.05,2.59,True,True,False,False,False
"Lebl, Jiri",MATH 20B,FA20,216,101,0.937,0.763,6.07,3.69,3.42,True,True,False,False,False
"Green, Nathan E",MATH 20B,FA20,297,259,0.8590000000000001,0.8809999999999999,6.59,3.05,2.68,True,True,False,False,False
"Fulek, Radoslav",MATH 20C,FA20,209,120,0.72,0.426,6.94,3.24,3.28,True,True,False,False,False
"Stapleton, David John",MATH 20C,FA20,223,145,0.986,1.0,5.35,3.83,3.81,True,True,False,False,False
"Swanson, Joshua P",MATH 20C,FA20,134,74,0.789,0.643,8.33,3.14,3.0,True,True,False,False,False
"Xu, Zhouli",MATH 20C,FA20,216,125,0.914,0.862,6.03,3.57,3.14,True,True,False,False,False
"Xu, Hang",MATH 20C,FA20,218,119,0.965,0.991,6.57,3.68,3.61,True,True,False,False,False
"Xu, Hang",MATH 20C,FA20,219,114,0.973,0.982,7.55,3.53,3.48,True,True,False,False,False
"Ioana, Adrian",MATH 20C,FA20,210,114,0.937,0.9359999999999999,6.86,3.68,3.04,True,True,False,False,False
"Zhang, Yuming",MATH 20D,FA20,143,123,0.711,0.5539999999999999,7.28,3.1,3.16,True,True,False,False,False
"Um, Ko Woon",MATH 20D,FA20,215,98,0.9470000000000001,0.935,6.96,3.53,3.12,True,True,False,False,False
"Zhang, Yuming",MATH 20D,FA20,91,68,0.8240000000000001,0.618,6.56,3.22,2.86,True,True,False,False,False
"Vavalis, Emmanuel",MATH 20D,FA20,154,74,0.5489999999999999,0.457,6.22,2.85,3.05,True,True,False,False,False
