Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Rosing, Tajana Simunic",CSE 140,WI20,141,131,0.877,0.9229999999999999,7.47,3.56,3.51,True,True,True,False,True
"Tsaur, Lih-Feng",CSE 140L,WI20,146,55,0.5,0.5379999999999999,9.0,3.63,3.66,True,True,False,False,True
"Tsaur, Lih-Feng",CSE 140L,WI20,136,58,0.63,0.593,7.59,3.55,3.37,True,True,False,False,True
"Porter, Leonard Emerson",CSE 141,WI20,148,134,0.8959999999999999,0.963,7.44,3.34,3.21,True,True,False,False,True
"Swanson, Steven James",CSE 141,WI20,145,134,0.835,0.925,7.53,3.33,3.09,True,True,False,False,True
"Porter, Leonard Emerson",CSE 141L,WI20,136,92,0.8,0.966,10.46,3.53,3.65,True,True,False,False,True
"Porter, Leonard Emerson",CSE 141L,WI20,151,108,0.7829999999999999,0.9059999999999999,9.78,3.57,3.71,True,True,False,False,True
"Eldon, John",CSE 141L,WI20,36,11,0.625,0.875,8.94,2.56,2.66,True,True,False,False,True
"Freiling, Christopher Fran",CSE 150A,WI20,45,13,0.833,0.75,7.5,2.92,3.53,True,True,True,False,True
"Geumlek, Joseph Donald",CSE 150A,WI20,41,24,0.9570000000000001,0.9570000000000001,7.98,3.43,3.34,True,True,True,False,True
"Freiling, Christopher Fran",CSE 150A,WI20,39,11,0.8,1.0,9.3,3.4,3.62,True,True,True,False,True
"Chaudhuri, Kamalika",CSE 151A,WI20,275,79,0.889,0.889,9.08,3.46,3.8,True,True,False,False,True
"Kriegman, David J",CSE 152,WI20,71,25,0.652,0.826,11.28,2.95,3.11,True,True,False,False,True
"Gillespie, Gary N",CSE 15L,WI20,196,95,0.802,0.56,3.99,3.73,3.63,True,True,False,False,False
"Gillespie, Gary N",CSE 15L,WI20,154,87,0.8809999999999999,0.821,3.58,3.78,3.71,True,True,False,False,False
"Gillespie, Gary N",CSE 15L,WI20,151,78,0.922,0.737,3.65,3.68,3.61,True,True,False,False,False
"Ochoa, Benjamin Lawrence",CSE 167,WI20,143,38,0.8059999999999999,0.889,13.11,3.15,3.17,True,True,False,False,True
"Rotenberg, Steven Paul",CSE 169,WI20,41,14,1.0,1.0,9.21,3.86,3.62,True,True,False,False,True
"Klemmer, Scott R",CSE 170,WI20,64,26,0.45799999999999996,0.16699999999999998,9.17,3.33,3.28,True,True,False,False,True
"Shalev, Aaron D",CSE 190,WI20,34,14,1.0,0.929,10.79,3.43,3.07,True,True,False,False,True
"Shang, Jingbo",CSE 191,WI20,20,9,1.0,1.0,5.39,4.0,4.0,True,True,False,False,True
"Minnes Kemp, Mor Mia",CSE 20,WI20,305,189,0.8690000000000001,0.945,8.51,3.39,3.7,True,True,True,False,False
"Bach, Quang Tran",CSE 20,WI20,123,117,0.897,0.966,8.16,3.32,3.21,True,True,True,False,False
"Jones, Miles E",CSE 21,WI20,167,73,0.93,0.93,7.41,3.43,3.34,True,True,False,False,False
"Kahng, Andrew Byun",CSE 21,WI20,119,50,0.915,0.9359999999999999,6.83,3.49,3.49,True,True,False,False,False
"Chin, Bryan W.",CSE 30,WI20,236,141,0.935,0.9420000000000001,9.36,3.41,3.05,True,True,False,False,False
"Politz, Joseph Gibbs",CSE 8A,WI20,165,106,0.9,0.97,8.75,3.24,3.32,True,True,False,False,False
"Politz, Joseph Gibbs",CSE 8A,WI20,126,90,0.8640000000000001,0.966,9.13,3.24,3.38,True,True,False,False,False
"Cao, Yingjun",CSE 8B,WI20,146,64,0.919,0.968,11.77,3.73,3.48,True,True,False,False,False
"Soosai Raj, Adalbert Geral",CSE 8B,WI20,100,42,0.865,0.919,13.36,3.39,3.48,True,True,False,False,False
"Soosai Raj, Adalbert Geral",CSE 8B,WI20,160,78,0.9179999999999999,0.972,12.47,3.46,3.47,True,True,False,False,False
"Sahoo, Debashis",CSE 100,FA19,179,101,0.938,0.469,15.01,3.2,2.41,True,True,False,False,True
"Cao, Yingjun",CSE 100,FA19,135,92,0.956,0.922,15.3,3.17,2.81,True,True,False,False,True
"Cao, Yingjun",CSE 100,FA19,135,89,0.977,0.977,13.51,3.5,3.13,True,True,False,False,True
"Jones, Miles E",CSE 101,FA19,85,21,0.9,0.95,10.3,3.05,2.8,True,True,False,False,True
"Jones, Miles E",CSE 101,FA19,169,59,0.9470000000000001,0.982,9.34,3.39,2.91,True,True,False,False,True
"Kane, Daniel Mertz",CSE 101,FA19,127,63,0.934,0.9840000000000001,12.99,3.2,3.11,True,True,False,False,True
"Freund, Yoav",CSE 103,FA19,132,49,0.489,0.35600000000000004,6.5,3.28,3.41,True,True,False,False,True
"Lovett, Shachar",CSE 105,FA19,297,278,0.83,0.9059999999999999,8.67,3.25,2.88,True,True,True,False,True
"Micciancio, Daniele",CSE 107,FA19,43,12,0.909,1.0,6.32,3.45,3.3,True,True,True,False,True
"Soosai Raj, Adalbert Geral",CSE 11,FA19,190,172,0.9059999999999999,0.8340000000000001,7.1,3.6,3.67,True,True,False,False,False
"Moshiri, Alexander Niema",CSE 11,FA19,183,111,0.963,0.991,6.02,3.65,3.77,True,True,False,False,False
"Moshiri, Alexander Niema",CSE 11,FA19,147,105,0.99,0.99,6.34,3.67,3.86,True,True,False,False,False
"Gillespie, Gary N",CSE 110,FA19,200,54,0.769,0.654,10.54,3.35,3.3,True,True,False,False,True
"Gillespie, Gary N",CSE 12,FA19,147,93,0.867,0.83,14.1,3.3,3.12,True,True,False,False,False
"Gillespie, Gary N",CSE 12,FA19,131,78,0.909,0.779,14.47,3.43,2.96,True,True,False,False,False
"Voelker, Geoffrey M.",CSE 120,FA19,181,52,0.94,1.0,11.22,3.2,2.87,True,True,False,False,True
"Snoeren, Alex C.",CSE 123,FA19,98,20,0.895,1.0,9.13,3.0,2.74,True,True,False,False,True
"Heninger, Nadia A",CSE 127,FA19,41,10,1.0,0.857,9.64,3.57,3.68,True,True,False,False,True
"Stefan, Deian",CSE 127,FA19,51,21,0.9520000000000001,0.857,9.45,3.11,3.07,True,True,False,False,True
"Polikarpova, Nadezhda",CSE 130,FA19,152,50,0.638,0.813,8.67,3.4,3.44,True,True,True,False,True
"Politz, Joseph Gibbs",CSE 131,FA19,88,63,0.935,0.935,11.82,3.55,3.55,True,True,False,False,True
"Deutsch, Alin Bernard",CSE 132A,FA19,156,38,0.861,0.833,5.17,3.45,2.96,True,True,True,False,True
"Powell, Thomas Allan",CSE 134B,FA19,107,39,0.868,0.895,8.76,3.39,3.1,True,True,False,False,True
"Eldon, John",CSE 140,FA19,144,48,0.6809999999999999,0.787,4.93,3.45,3.21,True,True,True,False,True
"Eldon, John",CSE 140L,FA19,129,41,0.561,0.805,7.91,3.78,3.7,True,True,False,False,True
"Zhao, Jishen",CSE 141,FA19,142,115,0.667,0.86,7.16,3.25,3.53,True,True,False,False,True
"Eldon, John",CSE 141L,FA19,160,58,0.635,0.865,7.74,3.26,3.18,True,True,False,False,True
"Berg-Kirkpatrick, Taylor D",CSE 151,FA19,137,36,0.971,0.941,7.56,3.55,3.32,True,True,False,False,True
"Su, Hao",CSE 152,FA19,99,25,0.708,0.542,12.75,3.33,3.19,True,True,False,False,True
"Cottrell, Garrison W",CSE 154,FA19,93,38,0.895,0.789,14.76,3.32,3.48,True,True,False,False,True
"Nakashole, Ndapandula",CSE 156,FA19,27,6,1.0,1.0,11.3,2.8,2.91,True,True,False,False,True
"McAuley, Julian John",CSE 158,FA19,384,102,0.915,0.968,6.61,3.46,3.5,True,True,False,False,True
"Gillespie, Gary N",CSE 15L,FA19,136,73,0.985,0.8059999999999999,5.59,3.64,3.16,True,True,False,False,False
"Ostertag, Michael Henry",CSE 15L,FA19,125,64,0.8809999999999999,0.9490000000000001,5.1,3.68,3.21,True,True,False,False,False
"Ostertag, Michael Henry",CSE 15L,FA19,118,62,0.9,0.9670000000000001,5.78,3.7,3.27,True,True,False,False,False
"Schulze, Jurgen P.",CSE 167,FA19,99,29,0.963,0.963,13.39,3.54,3.4,True,True,False,False,True
"Alvarado, Christine J.",CSE 193,FA19,49,28,0.929,0.9640000000000001,7.43,3.79,3.86,True,True,False,False,True
"Minnes Kemp, Mor Mia",CSE 20,FA19,104,88,0.932,0.9890000000000001,9.53,3.51,2.89,True,True,True,False,False
"Minnes Kemp, Mor Mia",CSE 20,FA19,120,106,0.858,0.9329999999999999,9.1,3.33,2.73,True,True,True,False,False
"Impagliazzo, Russell",CSE 21,FA19,188,97,0.726,0.42100000000000004,8.29,3.1,3.07,True,True,False,False,False
"Jones, Miles E",CSE 21,FA19,194,120,0.8959999999999999,0.894,8.83,3.26,3.11,True,True,False,False,False
"Porter, Leonard Emerson",CSE 30,FA19,176,158,0.9420000000000001,0.9620000000000001,8.94,3.28,2.98,True,True,False,False,False
"Porter, Leonard Emerson",CSE 30,FA19,175,157,0.955,0.9740000000000001,9.84,3.32,3.1,True,True,False,False,False
"Chin, Bryan W.",CSE 30,FA19,90,67,0.97,0.9690000000000001,9.44,3.21,2.94,True,True,False,False,False
"Miranda, Gregory Joseph",CSE 5A,FA19,99,48,0.733,0.818,8.1,3.09,3.18,True,True,False,False,False
"Alvarado, Christine J.",CSE 8A,FA19,136,106,0.99,0.99,8.63,3.57,3.39,True,True,False,False,False
"Alvarado, Christine J.",CSE 8A,FA19,162,131,0.977,0.992,8.45,3.5,3.49,True,True,False,False,False
"Lerner, Sorin",CSE 8A,FA19,157,118,0.9390000000000001,0.956,8.74,3.58,3.24,True,True,False,False,False
"Lerner, Sorin",CSE 8A,FA19,156,114,0.8909999999999999,0.9640000000000001,9.0,3.53,3.15,True,True,False,False,False
"Cao, Yingjun",CSE 8B,FA19,106,76,0.816,0.895,14.13,3.2,2.87,True,True,False,False,False
"Cao, Yingjun",CSE 100,SP19,191,121,0.863,0.778,14.88,2.96,3.05,True,True,False,False,True
"Cao, Yingjun",CSE 100,SP19,190,120,0.833,0.816,15.8,3.2,3.05,True,True,False,False,True
"Impagliazzo, Russell",CSE 101,SP19,151,59,0.857,0.6609999999999999,8.43,3.06,2.95,True,True,False,False,True
"Jones, Miles E",CSE 101,SP19,150,34,0.742,0.871,8.89,2.84,2.77,True,True,False,False,True
"Jones, Miles E",CSE 101,SP19,150,54,0.843,0.8240000000000001,9.46,2.82,2.77,True,True,False,False,True
"Lovett, Shachar",CSE 105,SP19,382,270,0.941,0.955,7.48,3.46,3.3,True,True,True,False,True
"Micciancio, Daniele",CSE 107,SP19,84,24,0.696,0.818,9.28,3.0,3.2,True,True,True,False,True
"August, Robert Henry",CSE 11,SP19,180,68,0.9229999999999999,0.877,5.98,3.58,3.26,True,True,False,False,False
"Gillespie, Gary N",CSE 110,SP19,295,101,0.51,0.474,7.8,3.46,3.39,True,True,False,False,True
"Powell, Thomas Allan",CSE 112,SP19,151,35,0.9690000000000001,0.9690000000000001,7.83,3.61,3.59,True,True,False,False,True
"Gillespie, Gary N",CSE 12,SP19,133,62,0.929,0.691,13.31,3.25,3.05,True,True,False,False,False
"Zaitsev, Anna L",CSE 12,SP19,184,145,0.943,0.745,12.08,3.38,3.0,True,True,False,False,False
"Zaitsev, Anna L",CSE 12,SP19,175,139,0.898,0.745,11.4,3.38,3.0,True,True,False,False,False
"Voelker, Geoffrey M.",CSE 120,SP19,200,57,0.9229999999999999,0.98,9.77,3.57,2.98,True,True,False,False,True
"Shalev, Aaron D",CSE 123,SP19,158,37,0.8,0.743,9.87,2.67,2.52,True,True,False,False,True
"Voelker, Geoffrey M.",CSE 125,SP19,30,10,1.0,1.0,14.5,4.0,4.0,True,True,False,False,True
"Savage, Stefan",CSE 127,SP19,220,53,0.9590000000000001,0.98,8.26,3.38,2.96,True,True,False,False,True
"Jhala, Ranjit",CSE 130,SP19,197,46,0.932,0.909,8.82,3.42,3.27,True,True,True,False,True
"Bakst, Alexander Goldberg",CSE 131,SP19,47,15,0.929,0.857,8.36,3.4,3.37,True,True,False,False,True
"Cheng, Chung Kuan",CSE 140,SP19,185,54,0.7020000000000001,0.6809999999999999,7.9,3.55,3.24,True,True,True,False,True
"Cheng, Chung Kuan",CSE 140,SP19,180,54,0.696,0.674,8.15,3.11,3.24,True,True,True,False,True
"Chin, Bryan W.",CSE 140L,SP19,201,62,0.424,0.684,15.12,3.28,3.51,True,True,False,False,True
"Chin, Bryan W.",CSE 140L,SP19,76,30,0.31,0.483,15.21,3.18,3.51,True,True,False,False,True
"Tsaur, Lih-Feng",CSE 140L,SP19,74,24,0.217,0.455,14.5,2.68,3.1,True,True,False,False,True
"Tullsen, Dean Michael",CSE 141,SP19,100,53,0.8109999999999999,0.8490000000000001,7.54,3.16,3.01,True,True,False,False,True
"Eldon, John",CSE 141L,SP19,161,32,0.75,0.875,8.5,3.53,3.44,True,True,False,False,True
"Chaudhuri, Kamalika",CSE 151,SP19,201,50,0.917,0.917,7.69,3.51,3.69,True,True,False,False,True
"Kriegman, David J",CSE 152,SP19,94,17,0.917,0.833,9.83,3.36,3.02,True,True,False,False,True
"Nakashole, Ndapandula",CSE 156,SP19,175,29,0.852,0.857,9.19,3.63,3.27,True,True,False,False,True
"Altintas De Callaf, Ilkay",CSE 15L,SP19,154,84,0.865,0.851,4.45,3.44,3.11,True,True,False,False,False
"Ochoa, Benjamin Lawrence",CSE 15L,SP19,136,72,0.866,0.97,3.72,3.54,3.27,True,True,False,False,False
"Ochoa, Benjamin Lawrence",CSE 15L,SP19,151,72,0.843,0.986,3.89,3.65,3.27,True,True,False,False,False
"Ochoa, Benjamin Lawrence",CSE 166,SP19,46,12,1.0,1.0,7.67,3.42,2.7,True,True,False,False,True
"Riek, Laurel D",CSE 176A,SP19,25,6,1.0,1.0,4.1,3.5,3.7,True,True,False,False,True
"Bafna, Vineet",CSE 182,SP19,34,14,0.769,0.917,10.5,3.0,3.06,True,True,False,False,True
"Gymrek, Melissa Ann",CSE 185,SP19,98,81,0.938,0.975,8.75,3.51,3.36,True,True,False,False,True
"Schulze, Jurgen P.",CSE 190,SP19,40,8,1.0,1.0,9.64,3.86,3.77,True,True,False,False,True
"Kumar, Arun Kumar",CSE 190,SP19,40,33,0.9690000000000001,1.0,8.94,3.62,3.66,True,True,False,False,True
"Kumar, Rakesh",CSE 190,SP19,48,47,0.9570000000000001,0.9790000000000001,5.95,3.67,3.5,True,True,False,False,True
"Halicioglu, Daniel T",CSE 191,SP19,37,9,0.889,0.889,0.72,4.0,4.0,True,True,False,False,True
"Minnes Kemp, Mor Mia",CSE 20,SP19,161,117,0.879,0.948,7.82,3.23,2.82,True,True,True,False,False
"Politz, Joseph Gibbs",CSE 20,SP19,163,125,0.878,0.975,7.91,3.35,2.87,True,True,True,False,False
"Jones, Miles E",CSE 21,SP19,146,57,0.868,0.9059999999999999,7.14,3.43,3.17,True,True,False,False,False
"Bach, Quang Tran",CSE 21,SP19,164,64,0.9490000000000001,0.983,8.09,3.52,2.92,True,True,False,False,False
"Alvarado, Christine J.",CSE 3,SP19,123,85,0.8690000000000001,0.988,6.02,3.51,3.47,True,True,False,False,False
"Zaitsev, Anna L",CSE 3,SP19,126,84,0.654,0.728,4.65,3.43,3.1,True,True,False,False,False
"Ord, Richard",CSE 30,SP19,289,112,0.865,0.961,14.13,3.17,2.9,True,True,False,False,False
"Ord, Richard",CSE 30,SP19,204,85,0.8640000000000001,0.925,13.88,3.16,2.9,True,True,False,False,False
"Porter, Leonard Emerson",CSE 8A,SP19,146,90,0.884,0.965,7.69,3.14,2.93,True,True,False,False,False
"Porter, Leonard Emerson",CSE 8A,SP19,146,104,0.871,0.97,6.58,3.29,2.93,True,True,False,False,False
"Snoeren, Alex C.",CSE 8B,SP19,123,62,0.7829999999999999,0.9490000000000001,13.78,2.91,2.43,True,True,False,False,False
"Cao, Yingjun",CSE 8B,SP19,132,73,0.868,0.956,14.15,3.29,3.11,True,True,False,False,False
"Alvarado, Christine J.",CSE 100,WI19,274,260,0.973,0.996,11.41,3.28,3.05,True,True,False,False,True
"Alvarado, Christine J.",CSE 100,WI19,146,134,0.977,0.992,10.52,3.35,3.05,True,True,False,False,True
"Jones, Miles E",CSE 101,WI19,173,73,0.9259999999999999,0.941,8.47,3.23,2.97,True,True,False,False,True
"Jones, Miles E",CSE 101,WI19,176,60,0.966,0.897,8.91,3.42,2.97,True,True,False,False,True
"Minnes Kemp, Mor Mia",CSE 105,WI19,171,109,0.9229999999999999,0.98,8.81,3.33,2.89,True,True,True,False,True
"Minnes Kemp, Mor Mia",CSE 105,WI19,177,116,0.9209999999999999,0.965,7.32,3.39,2.89,True,True,True,False,True
"Zaitsev, Anna L",CSE 11,WI19,150,121,0.9009999999999999,0.843,11.1,3.45,3.36,True,True,False,False,False
"Zaitsev, Anna L",CSE 11,WI19,154,139,0.9059999999999999,0.9420000000000001,10.73,3.55,3.36,True,True,False,False,False
"Griswold, William G.",CSE 110,WI19,188,142,0.836,0.9,11.42,3.55,3.28,True,True,False,False,True
"Politz, Joseph Gibbs",CSE 12,WI19,175,86,0.9640000000000001,0.9520000000000001,9.97,3.35,3.18,True,True,False,False,False
"Politz, Joseph Gibbs",CSE 12,WI19,181,109,0.9620000000000001,0.99,8.65,3.51,3.18,True,True,False,False,False
"Gillespie, Gary N",CSE 12,WI19,159,130,0.93,0.889,12.47,3.52,3.18,True,True,False,False,False
"Pasquale, Joseph",CSE 120,WI19,183,56,0.961,0.98,9.64,3.33,2.96,True,True,False,False,True
"Pasquale, Joseph",CSE 120,WI19,170,57,1.0,1.0,8.79,3.61,2.96,True,True,False,False,True
"Porter, George M",CSE 124,WI19,134,26,0.87,0.9129999999999999,7.63,3.39,3.37,True,True,False,False,True
"Stefan, Deian",CSE 127,WI19,132,34,0.8390000000000001,0.8059999999999999,6.9,3.28,3.5,True,True,False,False,True
"Polikarpova, Nadezhda",CSE 130,WI19,136,43,0.667,0.769,9.95,3.25,3.28,True,True,True,False,True
"Vianu, Victor Dan",CSE 132A,WI19,162,44,0.7909999999999999,0.7440000000000001,6.27,3.14,3.13,True,True,True,False,True
"Deutsch, Alin Bernard",CSE 132B,WI19,34,8,0.625,0.625,4.75,3.57,3.78,True,True,False,False,True
"Powell, Thomas Allan",CSE 135,WI19,112,34,0.828,0.7929999999999999,9.5,3.3,3.38,True,True,False,False,True
"Orailoglu, Alex",CSE 140,WI19,25,5,0.2,0.2,7.7,2.8,2.68,True,True,True,False,True
"Rosing, Tajana Simunic",CSE 140,WI19,92,86,0.826,0.9420000000000001,8.38,2.88,2.59,True,True,True,False,True
"Orailoglu, Alex",CSE 140L,WI19,35,16,0.462,0.154,17.21,3.21,2.79,True,True,False,False,True
"Porter, Leonard Emerson",CSE 141,WI19,143,110,0.836,0.9359999999999999,7.57,3.25,3.01,True,True,False,False,True
"Esmaeilzadeh, Hadi",CSE 141,WI19,70,67,0.723,0.73,6.71,3.31,3.57,True,True,False,False,True
"Eldon, John",CSE 141L,WI19,91,29,0.667,0.741,6.57,3.33,3.38,True,True,False,False,True
"Eldon, John",CSE 141L,WI19,101,31,0.821,0.893,8.16,3.46,3.38,True,True,False,False,True
"Gao, Sicun",CSE 150,WI19,301,90,0.988,0.976,7.88,3.79,3.79,True,True,False,False,True
"Dasgupta, Sanjoy",CSE 151,WI19,174,53,0.94,0.94,6.09,3.63,3.63,True,True,False,False,True
"Berg-Kirkpatrick, Taylor D",CSE 151,WI19,41,13,0.75,0.5,9.0,3.55,3.34,True,True,False,False,True
"Chandraker, Manmohan Krishna",CSE 152,WI19,53,30,0.867,0.7,9.33,3.52,3.45,True,True,False,False,True
"Ochoa, Benjamin Lawrence",CSE 15L,WI19,188,89,0.825,0.9620000000000001,3.24,3.67,3.29,True,True,False,False,False
"Ochoa, Benjamin Lawrence",CSE 15L,WI19,187,84,0.8590000000000001,0.8959999999999999,3.99,3.62,3.29,True,True,False,False,False
"Altintas De Callaf, Ilkay",CSE 15L,WI19,137,69,0.79,0.8029999999999999,4.09,3.68,3.33,True,True,False,False,False
"Schulze, Jurgen P.",CSE 165,WI19,43,14,1.0,1.0,8.65,3.77,3.87,True,True,False,False,True
"Ramamoorthi, Ravi",CSE 167,WI19,137,67,0.9690000000000001,1.0,10.26,3.51,3.29,True,True,False,False,True
"Rotenberg, Steven Paul",CSE 169,WI19,28,8,1.0,1.0,8.5,3.88,3.52,True,True,False,False,True
"Klemmer, Scott R",CSE 170,WI19,22,10,0.4,0.3,10.7,3.3,3.51,True,True,False,False,True
"Safonova, Iana",CSE 180,WI19,26,12,0.583,0.25,8.17,3.63,3.31,True,True,False,False,True
"Bach, Quang Tran",CSE 20,WI19,250,110,0.8859999999999999,0.9420000000000001,7.2,3.22,3.23,True,True,True,False,False
"Kahng, Andrew Byun",CSE 21,WI19,142,51,0.958,0.9359999999999999,7.38,3.43,3.08,True,True,False,False,False
"Jones, Miles E",CSE 21,WI19,155,45,0.8809999999999999,0.9520000000000001,6.35,3.29,3.1,True,True,False,False,False
"Ord, Richard",CSE 30,WI19,123,40,0.778,0.917,15.76,3.15,2.57,True,True,False,False,False
"Ord, Richard",CSE 30,WI19,128,36,0.882,0.912,14.44,3.16,2.57,True,True,False,False,False
"Gillespie, Gary N",CSE 8A,WI19,176,130,0.9279999999999999,0.861,8.88,3.61,3.34,True,True,False,False,False
"Gillespie, Gary N",CSE 8A,WI19,177,132,0.857,0.815,9.02,3.54,3.34,True,True,False,False,False
"Cao, Yingjun",CSE 8B,WI19,370,311,0.894,0.893,14.88,3.14,2.76,True,True,False,False,False
"Porter, Leonard Emerson",CSE 100,FA18,298,263,0.9309999999999999,0.9620000000000001,11.04,3.4,3.1,True,True,False,False,True
"Sahoo, Debashis",CSE 100,FA18,129,112,0.884,0.741,11.29,3.27,3.01,True,True,False,False,True
"Kane, Daniel Mertz",CSE 101,FA18,148,67,0.938,0.9520000000000001,12.31,3.11,3.16,True,True,False,False,True
"Ochoa, Benjamin Lawrence",CSE 101,FA18,186,50,0.87,0.7829999999999999,7.99,3.23,2.59,True,True,False,False,True
"Freund, Yoav",CSE 103,FA18,144,59,0.455,0.491,6.84,3.26,3.42,True,True,False,False,True
"Jones, Miles E",CSE 105,FA18,86,29,0.9640000000000001,0.9620000000000001,7.61,3.33,2.89,True,True,True,False,True
"Jones, Miles E",CSE 105,FA18,140,49,0.795,0.8859999999999999,8.14,3.38,2.89,True,True,True,False,True
"Bellare, Mihir",CSE 107,FA18,61,24,0.9129999999999999,0.7829999999999999,7.75,2.83,3.12,True,True,True,False,True
"Ord, Richard",CSE 11,FA18,325,192,0.9179999999999999,0.92,12.02,3.53,3.47,True,True,False,False,False
"Ord, Richard",CSE 11,FA18,155,85,0.963,0.963,11.01,3.8,3.47,True,True,False,False,False
"Gillespie, Gary N",CSE 110,FA18,247,83,0.65,0.5770000000000001,10.01,3.53,3.31,True,True,False,False,True
"Allos, Haytham Issa",CSE 12,FA18,153,128,0.882,0.8740000000000001,11.07,3.47,3.06,True,True,False,False,False
"Zaitsev, Anna L",CSE 12,FA18,145,123,0.8540000000000001,0.73,10.48,3.35,3.02,True,True,False,False,False
"Zhou, Yuan-Yuan",CSE 120,FA18,118,58,0.929,0.875,9.83,3.43,2.77,True,True,False,False,True
"Zhou, Yuan-Yuan",CSE 120,FA18,95,41,0.8420000000000001,0.895,9.92,3.26,2.77,True,True,False,False,True
"Snoeren, Alex C.",CSE 123,FA18,108,39,0.9740000000000001,0.946,9.61,3.14,2.86,True,True,False,False,True
"Savage, Stefan",CSE 127,FA18,168,53,0.917,0.917,9.15,3.24,3.07,True,True,False,False,True
"Lerner, Sorin",CSE 130,FA18,174,155,0.955,0.9940000000000001,7.81,3.59,3.43,True,True,True,False,True
"Jhala, Ranjit",CSE 131,FA18,70,23,0.955,1.0,8.86,3.65,3.48,True,True,False,False,True
"Vianu, Victor Dan",CSE 132A,FA18,148,43,0.895,0.816,6.34,3.19,2.77,True,True,True,False,True
"Powell, Thomas Allan",CSE 134B,FA18,130,35,0.765,0.706,9.15,3.26,2.89,True,True,False,False,True
"Chin, Bryan W.",CSE 140,FA18,134,123,0.789,0.862,7.1,3.19,3.12,True,True,True,False,True
"Eldon, John",CSE 140L,FA18,154,61,0.741,0.7190000000000001,7.35,3.8,3.78,True,True,False,False,True
"Swanson, Steven James",CSE 141,FA18,103,34,0.794,0.765,7.97,3.18,3.23,True,True,False,False,True
"Eldon, John",CSE 141L,FA18,101,24,0.667,0.917,9.2,3.35,3.28,True,True,False,False,True
"Alvarado, Christine J.",CSE 150,FA18,131,81,0.938,0.975,11.5,3.4,2.91,True,True,False,False,True
"Su, Hao",CSE 152,FA18,56,35,0.813,0.813,10.86,3.38,3.26,True,True,False,False,True
"McAuley, Julian John",CSE 158,FA18,357,117,0.85,0.823,9.47,3.36,3.46,True,True,False,False,True
"Gillespie, Gary N",CSE 15L,FA18,168,79,0.7040000000000001,0.614,5.23,3.26,3.18,True,True,False,False,False
"Gillespie, Gary N",CSE 15L,FA18,146,95,0.7240000000000001,0.64,5.24,3.29,3.18,True,True,False,False,False
"Gillespie, Gary N",CSE 15L,FA18,87,44,0.659,0.5379999999999999,4.5,3.24,3.18,True,True,False,False,False
"Schulze, Jurgen P.",CSE 167,FA18,96,26,0.9229999999999999,0.9229999999999999,13.58,3.73,3.17,True,True,False,False,True
"Guo, Philip J",CSE 170,FA18,138,64,0.9670000000000001,1.0,7.8,3.84,3.85,True,True,False,False,True
"Cottrell, Garrison W",CSE 190,FA18,79,24,0.708,0.727,17.33,3.38,3.34,True,True,False,False,True
"Kumar, Rakesh",CSE 190,FA18,21,19,1.0,1.0,5.39,3.61,3.23,True,True,False,False,True
"Halicioglu, Daniel T",CSE 191,FA18,25,5,1.0,1.0,1.3,4.0,4.0,True,True,False,False,True
"Alvarado, Christine J.",CSE 193,FA18,49,22,0.85,1.0,8.5,3.9,3.74,True,True,False,False,True
"Jones, Miles E",CSE 20,FA18,165,71,0.794,0.877,7.41,3.28,2.61,True,True,True,False,False
"Cosman, Benjamin Leverett",CSE 20,FA18,74,35,0.8390000000000001,0.871,7.92,3.29,2.29,True,True,True,False,False
"Bach, Quang Tran",CSE 21,FA18,373,183,0.863,0.9309999999999999,8.8,3.05,3.03,True,True,False,False,False
"Zaitsev, Anna L",CSE 3,FA18,97,81,0.852,0.9259999999999999,3.84,3.44,3.53,True,True,False,False,False
"Cao, Yingjun",CSE 30,FA18,156,103,0.81,0.848,14.12,3.08,2.65,True,True,False,False,False
"Cao, Yingjun",CSE 30,FA18,156,107,0.792,0.877,15.01,2.74,2.65,True,True,False,False,False
"Miranda, Gregory Joseph",CSE 5A,FA18,56,20,0.789,0.895,8.5,3.41,3.42,True,True,False,False,False
"Minnes Kemp, Mor Mia",CSE 8A,FA18,156,128,0.96,1.0,8.81,3.59,3.56,True,True,False,False,False
"Politz, Joseph Gibbs",CSE 8A,FA18,167,125,0.975,0.983,8.61,3.55,3.5,True,True,False,False,False
"Minnes Kemp, Mor Mia",CSE 8A,FA18,163,125,0.9670000000000001,0.976,8.35,3.62,3.56,True,True,False,False,False
"Politz, Joseph Gibbs",CSE 8A,FA18,159,131,0.93,0.977,9.12,3.67,3.5,True,True,False,False,False
"Cao, Yingjun",CSE 8B,FA18,108,82,0.9,0.9620000000000001,12.5,3.28,2.85,True,True,False,False,False
"Nguyen, Hau Cao",CSE 100,SP18,375,130,0.8109999999999999,0.264,10.15,3.46,3.55,True,True,False,False,True
"Jones, Miles E",CSE 101,SP18,167,49,0.8220000000000001,0.8859999999999999,8.76,3.13,2.89,True,True,False,False,True
"Kane, Daniel Mertz",CSE 101,SP18,141,49,0.83,0.809,11.46,3.17,3.12,True,True,False,False,True
