Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Liu, Zhaowei",ECE 25,FA20,89,48,0.7609999999999999,0.75,8.84,2.91,3.22,True,True,False,False,False
"Schurgers, Curt",ECE 35,FA20,155,82,0.9,0.938,10.09,2.96,2.46,True,True,False,False,False
"Schurgers, Curt",ECE 35,FA20,129,67,0.8590000000000001,0.9840000000000001,10.66,3.2,2.5,True,True,False,False,False
"Franceschetti, Massimo",ECE 45,FA20,103,41,0.795,0.7440000000000001,8.08,3.09,2.92,True,True,False,False,False
"Gilja, Vikash",ECE 5,FA20,203,108,0.981,0.99,6.5,3.81,3.72,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,FA20,86,69,0.986,1.0,7.8,3.58,3.44,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 101,SP20,186,129,0.9690000000000001,0.992,7.45,3.6,3.73,True,True,False,False,True
"Kuzum, Duygu",ECE 103,SP20,43,15,0.9329999999999999,0.9329999999999999,7.97,3.4,3.65,True,True,False,False,True
"Fullerton, Eric E",ECE 107,SP20,79,28,0.643,0.679,10.13,2.94,3.47,True,True,False,False,True
"Orlitsky, Alon",ECE 109,SP20,311,117,0.82,0.8109999999999999,9.41,3.47,3.49,True,True,False,False,True
"Karna, Vishal",ECE 111,SP20,126,48,0.9790000000000001,1.0,7.63,3.63,3.89,True,True,False,False,True
"Sievenpiper, Daniel F.",ECE 123,SP20,43,13,0.917,1.0,6.33,3.45,3.45,True,True,False,False,True
"Esmaili, Gholamreza",ECE 124,SP20,31,11,0.818,0.727,12.86,3.25,3.63,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125B,SP20,37,20,0.9,0.9,10.0,3.17,3.49,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 128C,SP20,27,14,0.929,0.929,5.5,3.85,3.94,True,True,False,False,True
"Gessner, Richard K.",ECE 140B,SP20,48,14,0.857,0.846,11.07,3.33,3.66,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140B,SP20,48,14,0.857,0.9229999999999999,11.07,3.33,3.66,True,True,False,False,True
"Gessner, Richard K.",ECE 141B,SP20,53,21,0.9,1.0,12.08,3.73,3.76,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 144,SP20,21,15,0.9329999999999999,1.0,8.37,3.38,3.78,True,True,False,False,True
"Schurgers, Curt",ECE 15,SP20,117,79,0.782,0.792,9.09,3.47,3.27,True,True,False,False,False
"Zhang, Xinyu",ECE 158B,SP20,21,8,0.7140000000000001,0.857,8.79,3.5,3.38,True,True,False,False,True
"Harris, Frederick Joel",ECE 161C,SP20,29,9,0.889,0.875,7.61,3.5,3.62,True,True,False,False,True
"Hsueh, Tzu-Chien",ECE 163,SP20,58,51,0.922,0.941,9.72,3.16,3.69,True,True,False,False,True
"Mercier, Patrick Philip",ECE 165,SP20,73,27,0.885,0.9229999999999999,11.88,3.19,3.62,True,True,False,False,True
"Gilja, Vikash",ECE 17,SP20,92,34,0.9390000000000001,0.938,8.62,3.76,3.78,True,True,False,False,False
"Sworder, David D.",ECE 171A,SP20,138,41,0.6940000000000001,0.657,7.31,3.46,3.53,True,True,False,False,True
"Kreutz-Delgado, Kenneth",ECE 175B,SP20,55,14,0.9229999999999999,0.9229999999999999,8.64,3.7,3.83,True,True,False,False,True
"Liu, Zhaowei",ECE 25,SP20,44,13,0.833,0.833,6.04,3.09,3.73,True,True,False,False,False
"Mir Arabbaygi, Siavash",ECE 30,SP20,98,47,0.659,0.721,10.09,3.32,3.29,True,True,False,False,False
"Schurgers, Curt",ECE 35,SP20,167,97,0.8740000000000001,0.9159999999999999,8.96,3.26,3.54,True,True,False,False,False
"Dilmaghani, Raheleh B.",ECE 45,SP20,176,83,0.449,0.218,8.95,2.31,2.83,True,True,False,False,False
"Gilja, Vikash",ECE 5,SP20,36,8,1.0,1.0,5.93,4.0,3.9,True,True,False,False,False
"Hall, Drew A.",ECE 5,SP20,36,8,1.0,1.0,5.93,4.0,3.9,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,SP20,36,8,1.0,1.0,5.93,4.0,3.9,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,SP20,170,118,0.983,0.991,8.43,3.64,3.47,True,True,False,False,False
"Saad, Andrew S",ECE 100,WI20,59,43,0.7909999999999999,0.605,8.92,3.47,3.23,True,True,False,False,True
"Touri, Behrouz",ECE 101,WI20,108,43,0.7070000000000001,0.769,8.16,3.1,2.74,True,True,False,False,True
"Le, Hanh-Phuc",ECE 102,WI20,90,76,0.9740000000000001,0.987,8.21,3.13,2.94,True,True,False,False,True
"Taur, Yuan",ECE 103,WI20,22,13,0.5,0.455,7.0,3.0,2.58,True,True,False,False,True
"Lomakin, Vitaliy",ECE 107,WI20,62,25,0.727,0.818,8.05,2.95,3.05,True,True,False,False,True
"Koushanfar, Farinaz",ECE 111,WI20,55,19,0.889,0.833,7.28,3.41,3.38,True,True,False,False,True
"Esmaili, Gholamreza",ECE 121B,WI20,34,5,1.0,1.0,9.3,3.4,3.13,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125A,WI20,43,9,1.0,0.889,7.39,3.33,3.22,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 128B,WI20,33,12,0.917,0.917,4.5,3.58,3.55,True,True,False,False,True
"Ng, Tse Nga",ECE 134,WI20,24,12,1.0,1.0,6.5,3.4,3.58,True,True,False,False,True
"Gessner, Richard K.",ECE 140A,WI20,87,36,0.7809999999999999,0.8440000000000001,11.89,3.48,3.53,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140A,WI20,87,36,0.7809999999999999,0.875,11.89,3.48,3.53,True,True,False,False,True
"Gessner, Richard K.",ECE 141A,WI20,118,50,0.826,0.935,13.11,3.47,3.12,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,WI20,96,73,0.986,0.986,6.34,3.96,3.94,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 144,WI20,24,13,0.917,1.0,12.33,3.42,3.7,True,True,False,False,True
"Schurgers, Curt",ECE 15,WI20,118,87,0.894,0.953,9.21,3.15,3.22,True,True,False,False,False
"Kumar, Rakesh",ECE 150,WI20,37,16,0.8,0.857,3.7,3.8,3.56,True,True,False,False,True
"Ling, Patrick L",ECE 157A,WI20,22,10,0.889,1.0,9.17,3.5,3.68,True,True,False,False,True
"Nguyen, Truong Quang",ECE 161B,WI20,35,15,1.0,1.0,7.83,3.25,3.35,True,True,False,False,True
"Trivedi, Mohan M.",ECE 172A,WI20,93,33,0.759,0.75,7.88,3.38,3.24,True,True,False,False,True
"Kreutz-Delgado, Kenneth",ECE 175A,WI20,84,28,0.64,0.583,10.34,3.0,3.55,True,True,False,False,True
"Cosman, Pamela C.",ECE 191,WI20,22,6,0.833,1.0,9.5,3.5,3.48,True,True,False,False,True
"Dey, Sujit",ECE 25,WI20,145,67,0.934,0.852,6.27,3.47,3.15,True,True,False,False,False
"Yun, Kenneth Yi",ECE 30,WI20,120,51,0.6,0.6,6.71,3.02,2.94,True,True,False,False,False
"Taur, Yuan",ECE 35,WI20,163,55,0.745,0.608,8.26,3.08,2.58,True,True,False,False,False
"Zeger, Kenneth A.",ECE 45,WI20,189,105,0.762,0.6629999999999999,8.36,2.85,2.74,True,True,False,False,False
"Gilja, Vikash",ECE 5,WI20,94,27,1.0,1.0,5.7,3.8,3.54,True,True,False,False,False
"Hall, Drew A.",ECE 5,WI20,83,22,1.0,1.0,5.8,3.75,3.54,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,WI20,72,22,1.0,1.0,5.8,3.75,3.54,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,WI20,169,132,0.977,0.985,7.21,3.45,3.47,True,True,False,False,False
"Sievenpiper, Daniel F.",ECE 100,FA19,144,62,0.9670000000000001,0.932,8.03,3.25,2.95,True,True,False,False,True
"Siegel, Paul H.",ECE 101,FA19,154,113,0.8390000000000001,0.9109999999999999,8.19,2.9,2.96,True,True,False,False,True
"Hsueh, Tzu-Chien",ECE 102,FA19,44,35,0.943,0.971,7.47,3.09,3.2,True,True,False,False,True
"Ng, Tse Nga",ECE 103,FA19,35,17,1.0,1.0,6.03,3.07,3.16,True,True,False,False,True
"Lomakin, Vitaliy",ECE 107,FA19,69,28,0.7859999999999999,0.821,7.21,3.18,2.78,True,True,False,False,True
"Zeger, Kenneth A.",ECE 109,FA19,132,53,0.816,0.875,6.7,2.84,2.49,True,True,False,False,True
"Karna, Vishal",ECE 111,FA19,65,25,0.7829999999999999,0.818,5.46,3.65,3.9,True,True,False,False,True
"Esmaili, Gholamreza",ECE 121A,FA19,53,14,0.9229999999999999,0.9229999999999999,8.19,3.08,3.23,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 128A,FA19,29,10,0.875,0.875,3.93,3.43,3.8,True,True,False,False,True
"Kuzum, Duygu",ECE 135A,FA19,27,13,0.917,1.0,4.67,3.5,3.33,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,FA19,101,81,0.9129999999999999,0.925,7.64,3.84,3.88,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 144,FA19,24,21,0.9520000000000001,0.905,13.74,3.43,3.53,True,True,False,False,True
"Schurgers, Curt",ECE 15,FA19,197,144,0.878,0.943,8.33,3.2,2.93,True,True,False,False,False
"Franceschetti, Massimo",ECE 158A,FA19,38,17,0.929,1.0,4.5,3.36,3.09,True,True,False,False,True
"Javidi, Tara",ECE 161A,FA19,56,33,0.7240000000000001,0.586,7.4,2.87,2.72,True,True,False,False,True
"Hall, Drew A.",ECE 164,FA19,71,26,0.92,0.92,12.1,3.29,3.21,True,True,False,False,True
"Rebeiz, Gabriel",ECE 166,FA19,73,21,0.95,0.9,13.2,3.0,3.06,True,True,False,False,True
"Gessner, Richard K.",ECE 17,FA19,27,12,0.909,1.0,10.5,3.67,3.14,True,True,False,False,False
"Sworder, David D.",ECE 171B,FA19,22,9,1.0,0.7140000000000001,7.75,3.13,3.1,True,True,False,False,True
"Pal, Piya",ECE 174,FA19,80,47,0.8909999999999999,0.932,9.88,3.13,2.81,True,True,False,False,True
"Zhang, Xinyu",ECE 191,FA19,26,4,0.75,1.0,11.5,4.0,3.42,True,True,False,False,True
"Quest, Kevin B",ECE 25,FA19,77,34,0.867,0.867,7.08,2.93,2.78,True,True,False,False,False
"Schurgers, Curt",ECE 35,FA19,166,97,0.9109999999999999,0.978,9.95,2.95,2.46,True,True,False,False,False
"Schurgers, Curt",ECE 35,FA19,144,95,0.915,0.9890000000000001,9.36,2.98,2.86,True,True,False,False,False
"Lugannani, Robert",ECE 45,FA19,98,39,0.795,0.6409999999999999,5.73,3.28,3.19,True,True,False,False,False
"Eldon, John",ECE 5,FA19,163,81,0.971,0.9690000000000001,6.76,3.72,3.58,True,True,False,False,False
"Gilja, Vikash",ECE 5,FA19,163,81,0.971,1.0,6.76,3.72,3.58,True,True,False,False,False
"Hall, Drew A.",ECE 5,FA19,163,81,0.971,0.9840000000000001,6.76,3.72,3.58,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,FA19,163,81,0.971,1.0,6.76,3.72,3.58,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,FA19,76,57,0.929,0.982,7.54,3.61,3.0,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 101,SP19,113,99,0.833,0.8420000000000001,6.99,3.14,2.87,True,True,False,False,True
"Kuzum, Duygu",ECE 103,SP19,53,21,0.9470000000000001,1.0,6.82,3.26,2.89,True,True,False,False,True
"Fullerton, Eric E",ECE 107,SP19,104,34,0.8,0.6,10.1,3.0,2.8,True,True,False,False,True
"Zeger, Kenneth A.",ECE 109,SP19,163,54,0.574,0.7659999999999999,7.39,2.67,2.61,True,True,False,False,True
"Quest, Kevin B",ECE 120,SP19,59,19,0.9440000000000001,0.9440000000000001,3.94,3.39,3.36,True,True,False,False,True
"Sievenpiper, Daniel F.",ECE 123,SP19,37,15,1.0,1.0,6.81,3.75,3.16,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125B,SP19,26,10,1.0,1.0,9.83,3.22,3.22,True,True,False,False,True
"Gessner, Richard K.",ECE 140B,SP19,39,27,0.667,0.8079999999999999,9.17,3.44,3.52,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140B,SP19,39,27,0.667,0.9229999999999999,9.17,3.44,3.52,True,True,False,False,True
"Gessner, Richard K.",ECE 141B,SP19,48,19,0.9440000000000001,1.0,10.61,3.73,3.49,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,SP19,100,58,1.0,1.0,6.46,3.89,3.8,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 144,SP19,29,18,0.941,1.0,12.77,3.6,3.69,True,True,False,False,True
"Schurgers, Curt",ECE 15,SP19,99,78,0.91,0.9740000000000001,8.99,3.15,2.89,True,True,False,False,False
"Pal, Piya",ECE 153,SP19,36,28,0.889,0.963,7.98,3.11,3.26,True,True,False,False,True
"Schurgers, Curt",ECE 16,SP19,28,15,0.867,1.0,13.43,2.67,3.31,True,True,False,False,False
"Harris, Frederick Joel",ECE 161C,SP19,58,20,0.647,0.706,8.75,3.5,3.51,True,True,False,False,True
"Hsueh, Tzu-Chien",ECE 163,SP19,42,30,0.852,0.846,9.14,3.4,3.49,True,True,False,False,True
"Mercier, Patrick Philip",ECE 165,SP19,74,27,0.958,0.87,11.98,3.39,3.01,True,True,False,False,True
"Gessner, Richard K.",ECE 17,SP19,41,29,1.0,1.0,8.81,3.23,3.07,True,True,False,False,False
"Sworder, David D.",ECE 171A,SP19,118,46,0.644,0.489,7.36,3.18,3.09,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 180,SP19,36,10,1.0,1.0,3.7,3.5,3.79,True,True,False,False,True
"Twomey, Robert Daniel",ECE 188,SP19,39,14,0.9229999999999999,1.0,6.17,3.75,3.9,True,True,False,False,True
"Liu, Zhaowei",ECE 25,SP19,81,38,0.875,0.742,6.63,3.03,2.91,True,True,False,False,False
"Mir Arabbaygi, Siavash",ECE 30,SP19,159,83,0.6459999999999999,0.725,7.29,2.76,2.58,True,True,False,False,False
"Ford, Joseph Earl",ECE 35,SP19,119,47,0.897,0.9490000000000001,9.22,3.13,2.35,True,True,False,False,False
"Franceschetti, Massimo",ECE 45,SP19,127,82,0.821,0.7759999999999999,6.65,3.18,2.66,True,True,False,False,False
"Eldon, John",ECE 5,SP19,68,19,0.9329999999999999,0.9329999999999999,5.57,3.87,3.52,True,True,False,False,False
"Gilja, Vikash",ECE 5,SP19,68,19,0.9329999999999999,0.9329999999999999,5.57,3.87,3.52,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,SP19,68,19,0.9329999999999999,1.0,5.57,3.87,3.52,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,SP19,158,130,0.88,0.919,7.29,2.97,2.52,True,True,False,False,False
"Abd El-Messih, Andrew Saad",ECE 100,WI19,43,40,0.769,0.7440000000000001,9.0,3.16,2.79,True,True,False,False,True
"Touri, Behrouz",ECE 101,WI19,57,38,0.861,0.9440000000000001,7.09,3.25,3.34,True,True,False,False,True
"Hsueh, Tzu-Chien",ECE 102,WI19,65,22,0.889,0.778,9.87,3.05,3.0,True,True,False,False,True
"Lomakin, Vitaliy",ECE 107,WI19,45,16,1.0,0.813,8.13,3.19,2.59,True,True,False,False,True
"Vardy, Alexander",ECE 109,WI19,114,46,0.721,0.833,8.31,3.1,2.81,True,True,False,False,True
"Lin, Bill",ECE 111,WI19,69,24,0.7390000000000001,0.9570000000000001,7.5,3.42,3.41,True,True,False,False,True
"Lin, Bill",ECE 111,WI19,68,21,0.9470000000000001,1.0,6.08,3.37,3.41,True,True,False,False,True
"Esmaili, Gholamreza",ECE 121B,WI19,31,14,1.0,1.0,8.21,3.43,2.97,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125A,WI19,28,9,1.0,1.0,9.17,3.44,3.16,True,True,False,False,True
"Ng, Tse Nga",ECE 134,WI19,21,10,1.0,1.0,5.61,3.78,3.45,True,True,False,False,True
"Gessner, Richard K.",ECE 140A,WI19,67,23,0.8640000000000001,0.909,7.95,3.41,3.43,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140A,WI19,65,23,0.8640000000000001,0.909,7.95,3.41,3.43,True,True,False,False,True
"Gessner, Richard K.",ECE 141A,WI19,63,40,1.0,0.975,9.05,3.58,3.38,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,WI19,67,54,0.943,0.9620000000000001,7.62,3.79,3.5,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 144,WI19,23,18,0.9440000000000001,1.0,14.61,3.44,3.63,True,True,False,False,True
"Gilja, Vikash",ECE 15,WI19,169,76,0.8,0.9,8.61,3.14,3.23,True,True,False,False,False
"Lugannani, Robert",ECE 153,WI19,45,15,1.0,1.0,5.5,3.67,3.23,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 16,WI19,21,13,0.9229999999999999,0.9229999999999999,14.5,3.18,3.15,True,True,False,False,False
"Nguyen, Truong Quang",ECE 161B,WI19,43,19,1.0,1.0,7.87,3.0,3.34,True,True,False,False,True
"Trivedi, Mohan M.",ECE 172A,WI19,109,27,0.84,0.84,8.26,3.24,3.17,True,True,False,False,True
"Vasconcelos, Nuno",ECE 175A,WI19,90,20,0.813,0.875,9.38,3.0,3.03,True,True,False,False,True
"Kumar, Rakesh",ECE 180,WI19,33,30,0.9670000000000001,0.9329999999999999,6.3,3.83,3.49,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 180,WI19,31,11,1.0,1.0,3.77,3.82,3.73,True,True,False,False,True
"Cosman, Pamela C.",ECE 191,WI19,22,4,1.0,1.0,9.83,3.67,3.3,True,True,False,False,True
"Zhang, Xinyu",ECE 191,WI19,22,4,1.0,1.0,9.83,3.67,3.3,True,True,False,False,True
"Dey, Sujit",ECE 25,WI19,134,67,0.938,0.9229999999999999,5.95,3.38,3.05,True,True,False,False,False
"Yun, Kenneth Yi",ECE 30,WI19,54,20,0.611,0.778,5.06,3.44,2.91,True,True,False,False,False
"Schurgers, Curt",ECE 35,WI19,127,81,0.8590000000000001,0.9740000000000001,9.47,3.08,2.45,True,True,False,False,False
"Zeger, Kenneth A.",ECE 45,WI19,162,64,0.774,0.754,7.53,2.79,2.71,True,True,False,False,False
"Eldon, John",ECE 5,WI19,112,37,0.9329999999999999,1.0,5.5,3.73,3.55,True,True,False,False,False
"Gilja, Vikash",ECE 5,WI19,112,37,0.9329999999999999,0.9640000000000001,5.5,3.73,3.55,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,WI19,110,37,0.9329999999999999,1.0,5.5,3.73,3.55,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,WI19,138,96,0.9259999999999999,0.978,7.5,3.33,2.74,True,True,False,False,False
"Sievenpiper, Daniel F.",ECE 100,FA18,142,100,0.98,0.96,9.77,3.11,2.57,True,True,False,False,True
"Siegel, Paul H.",ECE 101,FA18,127,84,0.89,0.951,7.89,3.17,3.02,True,True,False,False,True
"Hall, Drew A.",ECE 102,FA18,54,23,0.826,0.909,12.24,2.83,2.71,True,True,False,False,True
"Ng, Tse Nga",ECE 103,FA18,42,20,0.789,0.632,8.61,3.44,3.07,True,True,False,False,True
"Lomakin, Vitaliy",ECE 107,FA18,49,23,0.895,0.8420000000000001,7.76,3.16,2.7,True,True,False,False,True
"Zeger, Kenneth A.",ECE 109,FA18,91,37,0.912,0.912,6.84,3.11,2.66,True,True,False,False,True
"Koushanfar, Farinaz",ECE 111,FA18,42,35,0.6859999999999999,0.5429999999999999,8.44,3.4,3.58,True,True,False,False,True
"Esmaili, Gholamreza",ECE 121A,FA18,50,14,1.0,0.833,7.42,3.31,3.2,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,FA18,92,75,0.853,0.905,6.63,3.74,3.6,True,True,False,False,True
"Vardy, Alexander",ECE 15,FA18,262,165,0.748,0.804,8.86,2.86,2.66,True,True,False,False,False
"Javidi, Tara",ECE 153,FA18,21,15,0.667,0.867,7.97,2.67,2.75,True,True,False,False,True
"Franceschetti, Massimo",ECE 158A,FA18,31,10,1.0,1.0,3.83,3.33,3.05,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 16,FA18,23,7,0.7140000000000001,0.857,13.93,3.14,3.46,True,True,False,False,False
"Rao, Bhaskar D.",ECE 161A,FA18,66,20,0.75,0.9,8.8,2.63,2.65,True,True,False,False,True
"Hall, Drew A.",ECE 164,FA18,58,30,0.9,0.9309999999999999,13.03,3.45,3.13,True,True,False,False,True
"Rebeiz, Gabriel",ECE 166,FA18,63,29,1.0,1.0,11.71,3.57,3.23,True,True,False,False,True
"Sworder, David D.",ECE 171B,FA18,20,9,1.0,1.0,8.28,3.56,3.6,True,True,False,False,True
"Pal, Piya",ECE 174,FA18,95,27,0.32,0.44,12.02,2.32,2.55,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 180,FA18,32,9,1.0,1.0,4.72,3.89,3.61,True,True,False,False,True
"Liu, Zhaowei",ECE 187,FA18,27,5,1.0,1.0,6.9,3.75,3.5,True,True,False,False,True
"Quest, Kevin B",ECE 25,FA18,100,41,0.9470000000000001,0.9470000000000001,6.08,3.26,2.81,True,True,False,False,False
"Taur, Yuan",ECE 35,FA18,122,43,0.846,0.711,7.9,2.9,2.43,True,True,False,False,False
"Schurgers, Curt",ECE 35,FA18,146,110,0.899,0.9440000000000001,10.59,2.86,2.57,True,True,False,False,False
"Lugannani, Robert",ECE 45,FA18,64,19,0.833,0.778,6.06,3.71,3.32,True,True,False,False,False
"Eldon, John",ECE 5,FA18,180,101,1.0,0.9470000000000001,6.62,3.69,3.66,True,True,False,False,False
"Gilja, Vikash",ECE 5,FA18,180,101,1.0,0.9590000000000001,6.62,3.69,3.66,True,True,False,False,False
"Hall, Drew A.",ECE 5,FA18,180,101,1.0,0.987,6.62,3.69,3.66,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,FA18,179,101,1.0,0.9490000000000001,6.62,3.69,3.66,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,FA18,68,53,0.9620000000000001,1.0,7.86,3.42,3.01,True,True,False,False,False
"Touri, Behrouz",ECE 101,SP18,146,65,0.8029999999999999,0.8690000000000001,7.7,3.18,2.97,True,True,False,False,True
"Kuzum, Duygu",ECE 103,SP18,39,18,0.882,1.0,7.79,3.0,3.15,True,True,False,False,True
"Lomakin, Vitaliy",ECE 107,SP18,75,28,0.84,0.76,9.06,2.87,2.83,True,True,False,False,True
"Lugannani, Robert",ECE 109,SP18,261,90,0.851,0.8490000000000001,5.98,3.42,2.74,True,True,False,False,True
"Lin, Bill",ECE 111,SP18,60,13,0.917,0.917,8.33,3.55,3.59,True,True,False,False,True
"Lin, Bill",ECE 111,SP18,59,16,0.9329999999999999,1.0,4.5,3.73,3.59,True,True,False,False,True
"Yip, Michael",ECE 115,SP18,21,15,1.0,1.0,13.97,3.47,3.68,True,True,False,False,True
"Quest, Kevin B",ECE 120,SP18,48,14,1.0,1.0,2.96,3.54,3.27,True,True,False,False,True
"Sievenpiper, Daniel F.",ECE 123,SP18,26,17,1.0,1.0,6.15,3.12,2.9,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125B,SP18,33,9,0.889,1.0,11.17,3.33,3.04,True,True,False,False,True
"Gessner, Richard K.",ECE 140B,SP18,32,21,0.9520000000000001,1.0,9.45,3.62,3.7,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140B,SP18,32,21,0.9520000000000001,1.0,9.45,3.62,3.7,True,True,False,False,True
"Unpingco, Jose H.",ECE 143,SP18,62,18,0.722,0.778,7.72,3.59,3.35,True,True,False,False,True
"Javidi, Tara",ECE 153,SP18,27,7,0.857,0.7140000000000001,9.36,2.86,3.49,True,True,False,False,True
"Levy, Cooper Sinclair",ECE 163,SP18,27,23,0.7829999999999999,0.87,10.59,2.87,2.98,True,True,False,False,True
"Sworder, David D.",ECE 171A,SP18,123,88,0.7979999999999999,0.738,7.17,3.2,3.28,True,True,False,False,True
"Kreutz-Delgado, Kenneth",ECE 175B,SP18,29,7,1.0,1.0,6.5,3.75,3.53,True,True,False,False,True
"Gessner, Richard K.",ECE 180,SP18,22,15,0.733,0.9329999999999999,9.79,3.36,3.54,True,True,False,False,True
"Abi Samra, Nicholas Camill",ECE 180,SP18,46,15,0.8,0.867,5.17,3.67,3.79,True,True,False,False,True
"Phan, Alex Minh Giang",ECE 188,SP18,30,27,1.0,1.0,13.76,3.54,3.56,True,True,False,False,True
"Liu, Zhaowei",ECE 25,SP18,56,18,0.941,0.938,6.15,2.94,2.87,True,True,False,False,False
"Mir Arabbaygi, Siavash",ECE 30,SP18,142,102,0.8270000000000001,0.9179999999999999,8.42,3.31,3.15,True,True,False,False,False
"Radic, Stojan",ECE 35,SP18,77,32,0.75,0.7140000000000001,8.57,2.71,2.62,True,True,False,False,False
"Franceschetti, Massimo",ECE 45,SP18,64,17,1.0,0.813,7.91,3.59,2.65,True,True,False,False,False
"Eldon, John",ECE 5,SP18,99,29,0.893,0.9259999999999999,6.57,3.81,3.63,True,True,False,False,False
"Hall, Drew A.",ECE 5,SP18,99,29,0.893,1.0,6.57,3.81,3.63,True,True,False,False,False
"Nguyen, Truong Quang",ECE 5,SP18,99,31,0.9,0.966,6.5,3.76,3.63,True,True,False,False,False
"Baghdadchi, Saharnaz",ECE 65,SP18,127,85,0.845,0.917,8.01,3.19,3.11,True,True,False,False,False
"Kante, Boubacar",ECE 100,WI18,53,38,0.838,0.919,9.36,3.11,3.19,True,True,False,False,True
"Baghdadchi, Saharnaz",ECE 101,WI18,87,72,0.9440000000000001,0.93,6.94,3.24,2.64,True,True,False,False,True
"Kuzum, Duygu",ECE 103,WI18,27,12,1.0,1.0,8.17,3.42,3.17,True,True,False,False,True
"Kante, Boubacar",ECE 107,WI18,53,33,0.8059999999999999,0.903,7.56,3.03,2.92,True,True,False,False,True
"Zeger, Kenneth A.",ECE 109,WI18,77,30,0.8,0.867,5.77,2.93,2.7,True,True,False,False,True
"Lin, Bill",ECE 111,WI18,46,14,1.0,1.0,5.95,4.0,3.17,True,True,False,False,True
"Lin, Bill",ECE 111,WI18,58,19,1.0,1.0,6.38,3.53,3.17,True,True,False,False,True
"Esmaili, Gholamreza",ECE 121B,WI18,39,16,0.9329999999999999,0.929,7.17,3.07,3.08,True,True,False,False,True
"Esmaili, Gholamreza",ECE 125A,WI18,42,12,0.909,1.0,8.14,3.45,3.03,True,True,False,False,True
"Ng, Tse Nga",ECE 134,WI18,23,14,1.0,1.0,5.36,3.29,3.26,True,True,False,False,True
"Gessner, Richard K.",ECE 140A,WI18,48,38,0.9740000000000001,0.9740000000000001,8.34,3.39,3.51,True,True,False,False,True
"Khoshabeh, Ramsin",ECE 140A,WI18,48,38,0.9740000000000001,0.9740000000000001,8.34,3.39,3.51,True,True,False,False,True
"Vardy, Alexander",ECE 15,WI18,135,83,0.769,0.833,9.47,2.79,2.87,True,True,False,False,False
"Nguyen, Truong Quang",ECE 161B,WI18,46,19,1.0,1.0,6.29,3.28,3.2,True,True,False,False,True
"Mercier, Patrick Philip",ECE 165,WI18,20,7,1.0,1.0,11.36,3.14,3.05,True,True,False,False,True
"Trivedi, Mohan M.",ECE 172A,WI18,94,32,0.8059999999999999,0.8390000000000001,7.03,3.24,3.34,True,True,False,False,True
"Vasconcelos, Nuno",ECE 175A,WI18,105,35,0.9390000000000001,0.767,10.0,3.07,2.75,True,True,False,False,True
"Gessner, Richard K.",ECE 180,WI18,47,40,0.925,0.95,11.25,3.36,3.34,True,True,False,False,True
