Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Bazargan-Forward, Saba",PHIL 28,FA19,293,121,0.7909999999999999,0.9209999999999999,3.83,3.39,3.27,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA19,65,32,0.69,0.75,3.74,3.16,3.09,True,False,False,True,False
"Nelkin, Dana Kay",PHIL 50,FA19,39,11,0.818,0.909,5.23,3.33,2.98,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 1,SP19,68,26,0.9570000000000001,1.0,3.95,3.63,3.03,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP19,299,105,0.91,0.97,4.34,3.41,2.99,True,False,False,True,False
"Johnson, Monte",PHIL 102,SP19,28,8,0.857,0.857,6.21,3.4,3.28,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 108,SP19,40,11,0.909,0.909,7.23,3.3,2.97,True,False,False,True,True
"Hardimon, Michael O.",PHIL 112,SP19,42,17,0.875,0.938,6.13,3.31,2.93,True,False,False,True,True
"Elgin, Samuel Zincke",PHIL 120,SP19,70,32,0.9690000000000001,1.0,5.31,3.42,3.02,True,False,False,True,True
"Santorio, Paolo",PHIL 124,SP19,24,20,0.85,0.95,4.0,3.27,3.38,True,False,False,True,True
"Brandt, Reuven A",PHIL 13,SP19,68,25,0.92,0.96,3.14,3.33,3.02,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 134,SP19,32,22,1.0,1.0,6.05,3.3,3.32,True,False,False,True,True
"Callender, Craig Adam",PHIL 148,SP19,61,26,0.96,0.96,3.54,3.63,3.1,True,False,False,True,True
"Carr, Jennifer Rose",PHIL 15,SP19,68,35,0.5760000000000001,0.667,3.77,2.8,2.52,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 150,SP19,41,16,0.929,1.0,4.93,3.42,3.11,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 160,SP19,40,11,0.909,0.909,4.68,3.4,3.38,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 166,SP19,40,14,0.909,0.818,3.77,3.33,3.32,True,False,False,True,True
"Brink, David O.",PHIL 168,SP19,40,10,1.0,1.0,4.0,3.88,3.61,True,False,False,True,True
"Allais, Lucy L.",PHIL 170,SP19,75,16,1.0,1.0,2.0,3.73,3.2,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 25,SP19,44,28,0.6920000000000001,0.846,5.42,2.89,3.13,True,False,False,True,False
"Lamey, Andy M.",PHIL 27,SP19,288,121,0.616,0.937,4.64,3.22,3.0,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 28,SP19,253,83,0.514,0.348,4.11,3.15,2.88,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP19,68,25,0.917,0.826,5.92,3.5,3.47,True,False,False,True,False
"Grush, Rick Scott",PHIL 1,WI19,55,24,0.9520000000000001,1.0,4.68,3.59,3.32,True,False,False,True,False
"Santorio, Paolo",PHIL 10,WI19,202,84,0.615,0.688,4.4,3.17,2.8,True,False,False,True,False
"Johnson, Monte",PHIL 101,WI19,26,9,1.0,1.0,4.5,3.4,3.54,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 111,WI19,44,19,0.889,0.889,6.5,3.0,2.95,True,False,False,True,True
"Bechtel, William",PHIL 12,WI19,70,28,0.7040000000000001,0.769,4.57,2.74,2.84,True,False,False,True,False
"Sher, Gila",PHIL 122,WI19,36,14,0.9229999999999999,0.909,2.64,3.64,3.3,True,False,False,True,True
"Arneson, Richard J.",PHIL 13,WI19,54,30,0.643,0.643,4.02,2.82,2.76,True,False,False,True,False
"Santorio, Paolo",PHIL 130,WI19,33,30,0.9670000000000001,1.0,5.7,3.15,3.19,True,False,False,True,True
"Cohen, Jonathan David",PHIL 149,WI19,31,11,0.909,1.0,5.05,2.89,3.1,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 15,WI19,114,42,0.846,0.9229999999999999,3.05,3.26,2.97,True,False,False,True,False
"Vargas, Manuel Rogelio",PHIL 155,WI19,64,23,0.955,0.955,4.05,3.0,2.8,True,False,False,True,True
"Wonderly, Monique L.",PHIL 160,WI19,40,16,1.0,1.0,5.38,3.43,3.16,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 162,WI19,41,11,0.909,1.0,3.41,3.36,3.33,True,False,False,True,True
"Brandt, Reuven A",PHIL 163,WI19,95,48,0.867,0.9329999999999999,5.21,3.13,3.27,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 165,WI19,47,20,0.9440000000000001,0.889,5.28,3.23,3.18,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,WI19,38,11,0.636,0.636,4.32,3.13,3.14,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 173,WI19,22,8,0.75,1.0,5.0,3.8,3.37,True,False,False,True,True
"Brandt, Reuven A",PHIL 27,WI19,221,62,0.7859999999999999,0.982,4.14,3.28,3.16,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,WI19,277,85,0.55,0.873,4.8,3.14,3.14,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 32,WI19,63,51,0.9179999999999999,0.9590000000000001,3.48,3.23,2.57,True,False,False,True,False
"Nelkin, Dana Kay",PHIL 50,WI19,38,18,0.833,0.778,3.06,3.0,3.03,True,False,False,True,False
"Sher, Gila",PHIL 1,FA18,65,28,0.75,0.75,2.57,3.18,3.43,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA18,398,189,0.8859999999999999,0.9620000000000001,4.32,3.43,3.04,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 110,FA18,43,16,0.9329999999999999,0.867,3.43,3.67,3.4,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 12,FA18,81,35,0.914,0.943,3.24,3.45,3.09,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,FA18,68,24,1.0,1.0,5.63,3.48,3.45,True,False,False,True,True
"Lamey, Andy M.",PHIL 13,FA18,177,100,0.9179999999999999,0.9590000000000001,3.89,3.35,3.01,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 132,FA18,33,26,0.9620000000000001,1.0,5.88,3.44,3.3,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 137,FA18,34,16,0.929,1.0,3.7,3.3,3.53,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 138,FA18,34,15,1.0,1.0,5.7,3.27,3.29,True,False,False,True,True
"Lamey, Andy M.",PHIL 139,FA18,33,11,1.0,1.0,4.28,2.5,2.64,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 145,FA18,33,31,0.968,0.968,5.47,3.2,3.39,True,False,False,True,True
"Callender, Craig Adam",PHIL 146,FA18,29,16,0.929,0.857,6.5,3.2,2.39,True,False,False,True,True
"Arneson, Richard J.",PHIL 167,FA18,30,13,0.75,0.833,7.5,2.67,2.83,True,False,False,True,True
"Wonderly, Monique L.",PHIL 173,FA18,37,15,1.0,1.0,4.37,3.6,3.27,True,False,False,True,True
"Tolley, Clinton",PHIL 181,FA18,61,28,0.96,0.917,4.98,3.57,3.29,True,False,False,True,True
"Vargas, Manuel Rogelio",PHIL 27,FA18,215,111,0.802,0.9690000000000001,3.75,3.02,2.93,True,False,False,True,False
"Arneson, Richard J.",PHIL 28,FA18,125,49,0.5329999999999999,0.733,4.64,3.0,2.94,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA18,63,34,0.875,0.875,4.14,3.29,2.88,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 1,SP18,40,14,0.833,1.0,2.0,2.89,3.13,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 10,SP18,175,128,0.8109999999999999,0.865,4.04,3.28,2.76,True,False,False,True,False
"Johnson, Monte",PHIL 102,SP18,35,8,0.75,0.875,6.0,3.8,3.49,True,False,False,True,True
"Tolley, Clinton",PHIL 112,SP18,30,12,0.75,0.833,7.0,3.67,3.33,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 120,SP18,60,29,0.917,0.917,4.42,3.38,3.12,True,False,False,True,True
"Lamey, Andy M.",PHIL 13,SP18,94,44,0.8540000000000001,0.925,3.87,3.13,2.68,True,False,False,True,False
"Cohen, Jonathan David",PHIL 136,SP18,32,10,0.889,0.778,2.28,3.56,3.07,True,False,False,True,True
"Callender, Craig Adam",PHIL 148,SP18,37,34,1.0,1.0,4.21,3.31,3.3,True,False,False,True,True
"Brandt, Reuven A",PHIL 15,SP18,101,34,0.758,0.97,3.41,3.3,2.96,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 150,SP18,37,11,0.818,0.909,4.32,3.4,3.13,True,False,False,True,True
"Vargas, Manuel Rogelio",PHIL 155,SP18,35,18,1.0,1.0,5.39,3.33,3.18,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 162,SP18,37,9,1.0,1.0,4.25,3.33,3.1,True,False,False,True,True
"Brandt, Reuven A",PHIL 163,SP18,71,23,1.0,0.9570000000000001,4.76,3.29,3.07,True,False,False,True,True
"Allais, Lucy L.",PHIL 170,SP18,64,23,0.909,1.0,3.72,3.33,3.51,True,False,False,True,True
"Arneson, Richard J.",PHIL 27,SP18,234,69,0.35700000000000004,0.47200000000000003,5.26,3.02,2.9,True,False,False,True,False
"Bazargan-Forward, Saba",PHIL 28,SP18,283,96,0.7390000000000001,0.9309999999999999,4.29,3.24,3.23,True,False,False,True,False
"Hardimon, Michael O.",PHIL 33,SP18,34,9,0.889,0.778,4.5,3.0,3.07,True,False,False,True,False
"Grush, Rick Scott",PHIL 1,WI18,29,10,1.0,1.0,5.36,3.17,3.42,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,WI18,303,149,0.935,0.971,4.43,3.4,3.12,True,False,False,True,False
"Greene, Blythe Anastasia",PHIL 101,WI18,32,26,0.885,0.9229999999999999,4.65,3.55,3.64,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 111,WI18,26,11,0.9,1.0,7.1,3.3,3.19,True,False,False,True,True
"Dougherty II, John Edward",PHIL 12,WI18,69,33,0.75,0.871,3.69,3.6,3.61,True,False,False,True,False
"Santorio, Paolo",PHIL 130,WI18,28,25,1.0,0.96,4.82,3.38,3.19,True,False,False,True,True
"Brink, David O.",PHIL 138,WI18,33,16,0.929,1.0,2.93,3.67,3.25,True,False,False,True,True
"Cohen, Jonathan David",PHIL 14,WI18,78,36,0.7140000000000001,0.7709999999999999,3.7,3.37,2.81,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 149,WI18,40,13,0.833,0.818,5.17,3.64,3.3,True,False,False,True,True
"Cartwright, Nancy D.",PHIL 152,WI18,37,19,0.789,0.684,5.45,3.61,3.54,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 161,WI18,23,7,1.0,1.0,5.36,3.0,2.91,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 165,WI18,51,29,0.821,0.963,5.6,2.84,3.04,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 166,WI18,26,11,1.0,1.0,4.72,3.14,3.4,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,WI18,37,10,0.8,0.9,2.7,3.38,3.15,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 185,WI18,24,11,0.8,0.9,7.05,3.3,2.95,True,False,False,True,True
"Lamey, Andy M.",PHIL 27,WI18,203,84,0.7090000000000001,0.987,5.12,3.24,3.17,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 28,WI18,174,59,0.508,0.45799999999999996,4.43,3.16,2.72,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 32,WI18,37,17,0.875,1.0,3.0,3.33,3.01,True,False,False,True,False
"Nelkin, Dana Kay",PHIL 50,WI18,32,17,0.938,0.938,3.88,3.38,2.81,True,False,False,True,False
"Sebens, Charles T",PHIL 1,FA17,33,13,1.0,0.9229999999999999,5.42,3.43,3.05,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA17,398,186,0.9359999999999999,0.977,4.56,3.54,3.14,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 100,FA17,33,15,0.867,1.0,4.77,3.0,2.87,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 110,FA17,40,20,0.833,0.722,4.82,3.37,3.16,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 12,FA17,80,43,0.9,0.9740000000000001,3.18,3.21,3.08,True,False,False,True,False
"Speitel, Sebastian Georg Wern",PHIL 120,FA17,40,25,0.958,0.958,4.5,3.43,3.63,True,False,False,True,True
"Arneson, Richard J.",PHIL 13,FA17,108,55,0.685,0.7170000000000001,6.09,3.02,2.89,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 132,FA17,25,25,0.96,1.0,5.86,3.4,3.66,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 137,FA17,38,14,0.769,1.0,3.27,3.67,3.55,True,False,False,True,True
"Sebens, Charles T",PHIL 145,FA17,25,7,0.667,0.833,6.83,2.75,3.31,True,False,False,True,True
"Callender, Craig Adam",PHIL 146,FA17,22,7,0.857,1.0,4.79,2.75,2.94,True,False,False,True,True
"Arneson, Richard J.",PHIL 160,FA17,22,9,0.778,0.667,7.17,3.33,2.8,True,False,False,True,True
"Brink, David O.",PHIL 168,FA17,32,14,0.9229999999999999,1.0,5.27,3.42,3.3,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 173,FA17,28,9,0.875,0.875,6.25,3.14,3.27,True,False,False,True,True
"Vargas, Manuel Rogelio",PHIL 27,FA17,228,124,0.578,0.774,4.74,3.09,2.98,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,FA17,248,90,0.59,0.831,4.09,3.19,3.2,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA17,58,23,0.818,0.8640000000000001,4.59,3.2,3.2,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP17,250,86,0.885,0.9359999999999999,4.0,3.45,2.96,True,False,False,True,False
"Johnson, Monte",PHIL 102,SP17,24,11,1.0,1.0,6.5,3.29,3.16,True,False,False,True,True
"Tolley, Clinton",PHIL 108,SP17,28,14,1.0,1.0,4.83,3.82,3.46,True,False,False,True,True
"Hardimon, Michael O.",PHIL 112,SP17,22,11,0.9,0.9,6.7,3.2,2.98,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 12,SP17,95,54,0.882,0.961,3.89,3.37,3.11,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,SP17,46,30,0.9670000000000001,0.9670000000000001,5.97,3.55,3.62,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 130,SP17,31,25,0.76,0.88,4.02,3.25,3.23,True,False,False,True,True
"Grush, Rick Scott",PHIL 136,SP17,49,20,0.9440000000000001,1.0,5.17,3.44,3.31,True,False,False,True,True
"Callender, Craig Adam",PHIL 148,SP17,31,27,0.769,0.846,4.88,3.43,2.84,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 15,SP17,78,26,0.9129999999999999,0.9570000000000001,4.33,3.19,3.11,True,False,False,True,False
"Lamey, Andy M.",PHIL 164,SP17,32,11,0.9,0.9,3.7,3.44,2.73,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 173,SP17,42,15,0.867,0.733,5.7,3.18,3.22,True,False,False,True,True
"Sebens, Charles T",PHIL 25,SP17,36,17,0.941,1.0,3.88,3.38,3.25,True,False,False,True,False
"Brandt, Reuven A",PHIL 27,SP17,265,90,0.759,0.943,3.54,3.44,3.13,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,SP17,229,82,0.684,0.899,4.82,3.25,3.24,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP17,55,21,0.737,0.9470000000000001,4.5,3.2,3.41,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 10,WI17,185,143,0.688,0.596,5.0,3.22,2.75,True,False,False,True,False
"Greene, Blythe Anastasia",PHIL 101,WI17,22,17,0.941,1.0,5.56,3.33,3.57,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 111,WI17,24,10,0.889,1.0,6.5,3.22,3.03,True,False,False,True,True
"Sher, Gila",PHIL 122,WI17,32,12,0.8,0.9,4.06,4.0,3.64,True,False,False,True,True
"Brink, David O.",PHIL 131,WI17,21,9,0.857,0.857,3.93,3.17,3.14,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 137,WI17,30,16,0.813,0.875,4.75,3.5,3.31,True,False,False,True,True
"Cohen, Jonathan David",PHIL 14,WI17,101,34,0.7240000000000001,0.7929999999999999,2.84,3.21,2.96,True,False,False,True,False
"McKenzie, Kerry V.",PHIL 145,WI17,30,26,0.88,0.92,4.34,3.0,3.1,True,False,False,True,True
"Bechtel, William",PHIL 151,WI17,27,10,0.889,1.0,4.5,3.29,3.61,True,False,False,True,True
"Hardimon, Michael O.",PHIL 160,WI17,22,12,0.909,0.909,5.95,3.18,2.93,True,False,False,True,True
"Brandt, Reuven A",PHIL 163,WI17,79,34,0.938,0.9690000000000001,4.5,3.5,3.23,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 165,WI17,33,19,0.9440000000000001,0.9440000000000001,6.06,3.23,3.28,True,False,False,True,True
"Brink, David O.",PHIL 168,WI17,26,13,0.917,1.0,8.68,3.36,3.31,True,False,False,True,True
"Callender, Craig Adam",PHIL 26,WI17,36,20,0.895,0.895,3.13,3.83,3.05,True,False,False,True,False
"Lamey, Andy M.",PHIL 27,WI17,193,67,0.667,0.9670000000000001,4.99,3.16,3.04,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 28,WI17,160,45,0.591,0.614,5.69,3.1,3.03,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 32,WI17,46,19,0.9470000000000001,1.0,4.5,3.17,2.84,True,False,False,True,False
"Arneson, Richard J.",PHIL 1,FA16,56,24,0.652,0.696,5.02,3.5,2.73,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA16,300,144,0.903,0.955,4.05,3.47,3.16,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 100,FA16,31,19,0.895,0.9470000000000001,3.97,3.31,2.95,True,False,False,True,True
"Anagnostopoulos, G. H.",PHIL 110,FA16,30,14,0.929,0.857,4.64,3.57,3.5,True,False,False,True,True
"Bechtel, William",PHIL 12,FA16,69,34,0.71,0.774,4.37,3.04,2.97,True,False,False,True,False
"Sher, Gila",PHIL 120,FA16,41,17,0.882,0.941,2.25,3.62,2.99,True,False,False,True,True
"Lamey, Andy M.",PHIL 13,FA16,139,51,0.816,0.98,4.09,3.1,2.93,True,False,False,True,False
"Carr, Jennifer Rose",PHIL 132,FA16,23,20,0.75,1.0,7.1,3.4,3.16,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 138,FA16,23,11,0.7,1.0,6.1,3.3,2.95,True,False,False,True,True
"Sebens, Charles T",PHIL 146,FA16,25,11,1.0,1.0,4.9,3.4,3.36,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 150,FA16,35,16,0.8,0.9329999999999999,5.3,3.07,3.06,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 162,FA16,45,11,1.0,1.0,6.3,3.0,3.14,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,FA16,63,24,0.619,0.5710000000000001,5.55,3.31,2.98,True,False,False,True,True
"Tolley, Clinton",PHIL 175,FA16,39,13,0.846,1.0,5.3,3.67,3.63,True,False,False,True,True
"Bazargan-Forward, Saba",PHIL 28,FA16,284,122,0.718,0.94,5.05,3.37,3.32,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA16,57,19,0.833,0.778,3.94,3.13,2.88,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,SP16,179,59,0.8640000000000001,0.983,4.24,3.37,2.99,True,False,False,True,False
"Watkins, Eric",PHIL 112,SP16,21,8,1.0,1.0,8.5,3.67,3.01,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 12,SP16,38,28,0.893,1.0,3.64,3.58,3.63,True,False,False,True,False
"Sher, Gila",PHIL 120,SP16,38,14,0.769,0.615,4.04,3.57,3.24,True,False,False,True,True
"Lamey, Andy M.",PHIL 13,SP16,55,20,0.889,0.9440000000000001,5.43,3.46,2.87,True,False,False,True,False
"Cohen, Jonathan David",PHIL 134,SP16,30,9,0.778,1.0,4.06,3.25,2.95,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 145,SP16,35,28,0.893,1.0,3.21,3.19,3.31,True,False,False,True,True
"Lamey, Andy M.",PHIL 148,SP16,28,11,0.909,1.0,4.5,3.3,2.87,True,False,False,True,True
"Evpak, Matthew David",PHIL 15,SP16,76,55,0.8,0.855,3.59,3.49,2.95,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 165,SP16,35,13,1.0,1.0,5.59,3.57,3.03,True,False,False,True,True
"Bazargan, Saba",PHIL 167,SP16,38,13,0.75,0.917,7.17,3.6,3.33,True,False,False,True,True
"Berg, Amy Elizabeth",PHIL 27,SP16,251,191,0.754,0.927,4.46,3.33,3.04,True,False,False,True,False
"Doppelt, Gerald D.",PHIL 28,SP16,184,64,0.758,0.774,4.93,3.28,3.09,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP16,50,15,0.8,0.867,4.77,3.45,3.43,True,False,False,True,False
"Evpak, Matthew David",PHIL 1,WI16,58,51,0.86,0.88,3.11,3.3,2.93,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,WI16,216,96,0.89,0.934,4.23,3.39,3.06,True,False,False,True,False
"Johnson, Monte",PHIL 101,WI16,25,8,1.0,1.0,8.5,3.5,3.34,True,False,False,True,True
"Brink, David O.",PHIL 138,WI16,24,7,1.0,1.0,5.17,3.67,3.21,True,False,False,True,True
"Cohen, Jonathan David",PHIL 14,WI16,45,20,0.85,0.8,5.3,3.29,2.77,True,False,False,True,False
"Bechtel, William",PHIL 147,WI16,25,8,0.75,1.0,4.5,3.57,3.66,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 149,WI16,30,17,0.882,1.0,4.03,3.23,2.8,True,False,False,True,True
"Berg, Amy Elizabeth",PHIL 169,WI16,22,21,0.95,1.0,4.4,3.44,3.45,True,False,False,True,True
"Allais, Lucy L.",PHIL 170,WI16,56,29,0.759,0.966,2.72,3.53,3.31,True,False,False,True,True
"Lamey, Andy M.",PHIL 27,WI16,274,108,0.6859999999999999,0.9620000000000001,5.47,3.1,3.12,True,False,False,True,False
"Bazargan, Saba",PHIL 28,WI16,207,93,0.736,0.966,5.07,3.17,3.11,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 32,WI16,47,17,0.882,1.0,6.03,3.21,2.79,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,FA15,305,137,0.885,0.9540000000000001,4.53,3.48,3.05,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 100,FA15,26,11,0.818,1.0,3.7,3.71,3.08,True,False,False,True,True
"Rutherford, Donald Paul",PHIL 108,FA15,28,17,0.75,0.938,5.88,3.36,3.25,True,False,False,True,True
"Johnson, Monte",PHIL 110,FA15,22,10,1.0,1.0,8.9,3.3,3.27,True,False,False,True,True
"Bechtel, William",PHIL 12,FA15,44,13,0.727,0.818,5.41,3.14,2.69,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,FA15,48,22,1.0,1.0,5.2,3.84,3.44,True,False,False,True,True
"Arneson, Richard J.",PHIL 13,FA15,80,25,0.76,0.88,4.34,2.84,2.71,True,False,False,True,False
"McKenzie, Kerry V.",PHIL 130,FA15,21,15,0.846,0.9229999999999999,3.33,3.45,3.1,True,False,False,True,True
"Cohen, Jonathan David",PHIL 136,FA15,24,12,0.75,0.75,6.0,3.22,2.91,True,False,False,True,True
"Callender, Craig Adam",PHIL 146,FA15,23,20,0.95,0.95,4.5,3.42,3.45,True,False,False,True,True
"Bazargan, Saba",PHIL 160,FA15,31,9,0.778,0.778,5.83,2.75,3.2,True,False,False,True,True
"Nelkin, Dana Kay",PHIL 163,FA15,68,28,0.731,0.769,5.0,3.06,3.07,True,False,False,True,True
"Brink, David O.",PHIL 168,FA15,32,7,0.857,1.0,5.36,3.6,3.13,True,False,False,True,True
"Hardimon, Michael O.",PHIL 170,FA15,39,11,0.909,0.909,3.23,3.33,3.28,True,False,False,True,True
"Tolley, Clinton",PHIL 181,FA15,36,18,0.833,0.778,6.03,3.4,3.49,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,FA15,247,99,0.774,0.688,5.69,3.09,3.02,True,False,False,True,False
"Lamey, Andy M.",PHIL 28,FA15,236,95,0.505,0.9009999999999999,5.28,2.93,2.74,True,False,False,True,False
"Anagnostopoulos, G. H.",PHIL 31,FA15,42,14,0.7859999999999999,0.929,3.42,3.6,2.95,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 90,FA15,25,11,1.0,0.9,4.5,3.56,3.1,True,False,False,True,False
"Wuthrich, Christian",PHIL 10,SP15,88,32,0.9329999999999999,1.0,3.23,3.76,3.02,True,False,False,True,False
"Johnson, Monte",PHIL 102,SP15,20,8,1.0,1.0,8.25,3.71,3.59,True,False,False,True,True
"Dougherty II, John Edward",PHIL 12,SP15,71,28,0.75,0.75,4.68,3.11,2.99,True,False,False,True,False
"Rickless, Samuel Charles",PHIL 120,SP15,42,19,0.9470000000000001,0.9470000000000001,4.94,3.78,3.44,True,False,False,True,True
"Lamey, Andy M.",PHIL 13,SP15,41,20,0.889,1.0,5.32,3.27,3.34,True,False,False,True,False
"McKenzie, Kerry V.",PHIL 145,SP15,24,12,0.917,1.0,5.67,3.13,2.98,True,False,False,True,True
"Fulkerson, Matthew Todd",PHIL 15,SP15,88,32,0.742,0.871,3.73,3.26,2.78,True,False,False,True,False
"Bazargan, Saba",PHIL 161,SP15,20,4,0.75,0.75,11.17,3.5,2.97,True,False,False,True,True
"Lamey, Andy M.",PHIL 164,SP15,32,8,1.0,1.0,5.64,3.6,2.96,True,False,False,True,True
"Brink, David O.",PHIL 168,SP15,76,22,0.762,0.857,6.3,3.62,3.13,True,False,False,True,True
"Hardimon, Michael O.",PHIL 181,SP15,27,12,0.818,0.909,4.5,3.25,2.93,True,False,False,True,True
"Doppelt, Gerald D.",PHIL 27,SP15,175,77,0.69,0.69,5.64,3.06,3.03,True,False,False,True,False
"Bazargan, Saba",PHIL 28,SP15,317,110,0.6920000000000001,0.8270000000000001,4.3,3.3,3.26,True,False,False,True,False
"Tolley, Clinton",PHIL 33,SP15,54,23,0.696,0.826,5.45,3.47,3.24,True,False,False,True,False
"Grush, Rick Scott",PHIL 10,WI15,211,87,0.9520000000000001,0.9640000000000001,4.13,3.47,3.06,True,False,False,True,False
"Rutherford, Donald Paul",PHIL 111,WI15,20,8,0.75,1.0,6.75,3.5,3.22,True,False,False,True,True
"McKenzie, Kerry V.",PHIL 12,WI15,103,39,0.667,0.9229999999999999,3.36,3.19,2.96,True,False,False,True,False
"Fulkerson, Matthew Todd",PHIL 130,WI15,30,12,0.75,0.833,4.83,3.22,3.02,True,False,False,True,True
"Grush, Rick Scott",PHIL 136,WI15,49,19,0.833,0.833,6.26,3.58,3.21,True,False,False,True,True
"Wuthrich, Christian",PHIL 14,WI15,88,45,0.8,0.9329999999999999,4.31,3.07,2.73,True,False,False,True,False
"Lamey, Andy M.",PHIL 148,WI15,35,11,1.0,1.0,4.5,3.25,2.43,True,False,False,True,True
"Rickless, Samuel Charles",PHIL 165,WI15,39,24,0.958,0.958,6.0,3.69,3.38,True,False,False,True,True
"Tolley, Clinton",PHIL 175,WI15,36,15,0.867,1.0,4.5,3.64,3.43,True,False,False,True,True
"Lamey, Andy M.",PHIL 27,WI15,244,96,0.753,0.946,4.48,3.32,3.06,True,False,False,True,False
