Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,isPreGPT,isSTEM,isAbstract,isWritten,isUD
"Ni, Kaixuan",PHYS 2CL,SP21,123,58,0.596,0.912,9.03,3.35,3.22,True,True,False,False,False
"Branson, James G",PHYS 2D,SP21,46,15,0.667,0.5329999999999999,8.9,3.36,3.68,True,True,False,False,False
"Chivukula, Raja S",PHYS 4B,SP21,106,58,0.948,0.948,7.6,3.83,3.68,True,True,False,False,False
"Shotwell, Brian",PHYS 4B,SP21,106,58,0.948,0.966,7.6,3.83,3.68,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 4E,SP21,57,30,0.897,0.966,8.43,3.25,2.95,True,True,False,False,False
"Tytler, David Robert",PHYS 8,SP21,69,18,0.778,0.778,4.39,3.2,3.02,True,True,False,False,False
"Wright, Shelley Adams",PHYS 9,SP21,93,31,0.867,0.9309999999999999,4.9,3.64,3.32,True,True,False,False,False
"Ni, Kaixuan",PHYS 100B,WI21,72,25,1.0,1.0,8.41,3.36,3.33,True,True,False,False,True
"Green, Daniel Richard",PHYS 105A,WI21,65,16,0.813,0.563,11.3,3.0,2.77,True,True,False,False,True
"Serra, Mattia",PHYS 110B,WI21,45,9,0.889,0.889,7.39,3.0,2.55,True,True,False,False,True
"Jenkins, Elizabeth",PHYS 130C,WI21,27,7,0.5710000000000001,0.5,7.07,3.43,3.76,True,True,True,False,True
"Sandstrom, Karin Marie",PHYS 163,WI21,41,11,1.0,1.0,7.95,3.8,3.03,True,True,False,False,True
"Tsai, Philbert S",PHYS 1A,WI21,376,167,0.758,0.85,7.03,3.32,3.45,True,True,False,False,False
"Tsai, Philbert S",PHYS 1AL,WI21,378,155,0.728,0.9129999999999999,5.61,3.22,3.27,True,True,False,False,False
"Groisman, Alexander",PHYS 1B,WI21,978,426,0.852,0.8240000000000001,6.12,3.57,3.55,True,True,False,False,False
"Tsai, Philbert S",PHYS 1BL,WI21,952,390,0.8440000000000001,0.9840000000000001,6.27,3.62,3.74,True,True,False,False,False
"Arnold, Kam S",PHYS 1C,WI21,240,108,0.657,0.562,6.56,3.31,3.13,True,True,False,False,False
"Tsai, Philbert S",PHYS 1CL,WI21,230,87,0.741,0.914,6.72,3.46,3.51,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 2A,WI21,732,531,0.945,0.9790000000000001,5.85,3.37,3.52,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2B,WI21,345,184,0.9329999999999999,0.9890000000000001,7.11,3.49,3.36,True,True,False,False,False
"Duarte, Javier Mauricio",PHYS 2C,WI21,298,255,0.956,0.98,6.21,3.7,3.67,True,True,False,False,False
"Du, Chunhui",PHYS 2CL,WI21,235,199,0.628,0.759,8.63,3.35,3.33,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2D,WI21,51,48,0.833,0.8540000000000001,8.71,2.94,3.05,True,True,False,False,False
"Chivukula, Raja S",PHYS 4A,WI21,124,64,0.917,1.0,8.53,3.62,3.52,True,True,False,False,False
"Shotwell, Brian",PHYS 4A,WI21,124,64,0.917,0.9329999999999999,8.53,3.62,3.52,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 4D,WI21,60,33,0.848,0.879,9.35,2.91,2.84,True,True,False,False,False
"Keres, Dusan",PHYS 7,WI21,159,62,0.951,0.8690000000000001,5.6,3.42,3.06,True,True,False,False,False
"Sharma, Vivek A.",PHYS 10,FA20,99,83,0.687,0.7709999999999999,5.97,3.39,3.08,True,True,False,False,False
"Lin, Tongyan",PHYS 100A,FA20,85,27,0.8079999999999999,0.885,9.96,3.24,2.8,True,True,False,False,True
"Burgasser, Adam Jonathan",PHYS 110A,FA20,88,25,0.88,0.9129999999999999,10.82,3.38,3.38,True,True,False,False,True
"Konopacky, Quinn Morgan",PHYS 13,FA20,134,45,0.8440000000000001,0.8640000000000001,5.21,3.5,3.05,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 130B,FA20,60,26,0.9229999999999999,1.0,9.58,3.46,3.39,True,True,True,False,True
"Fogler, Michael M.",PHYS 140A,FA20,67,22,0.524,0.429,10.79,3.33,2.84,True,True,False,False,True
"Wright, Shelley Adams",PHYS 160,FA20,28,7,1.0,1.0,11.36,3.71,2.93,True,True,False,False,True
"Smith, Douglas E",PHYS 1A,FA20,394,180,0.85,0.971,6.01,3.3,3.08,True,True,False,False,False
"Smith, Douglas E",PHYS 1A,FA20,382,190,0.93,0.946,5.62,3.43,3.25,True,True,False,False,False
"Smith, Douglas E",PHYS 1A,FA20,379,213,0.8640000000000001,0.937,5.84,3.48,3.23,True,True,False,False,False
"Tsai, Philbert S",PHYS 1AL,FA20,1043,480,0.759,0.935,6.58,3.43,3.47,True,True,False,False,False
"Paddock, Mark",PHYS 1B,FA20,252,109,0.838,0.905,6.12,3.17,3.21,True,True,False,False,False
"Tsai, Philbert S",PHYS 1BL,FA20,244,96,0.884,0.9470000000000001,5.22,3.32,3.34,True,True,False,False,False
"Koslover, Elena F",PHYS 1C,FA20,257,117,0.8859999999999999,0.965,6.9,3.57,3.35,True,True,False,False,False
"Tsai, Philbert S",PHYS 1CL,FA20,263,113,0.789,0.9540000000000001,6.43,3.47,3.35,True,True,False,False,False
"Keres, Dusan",PHYS 2A,FA20,323,152,0.765,0.789,7.51,3.12,2.59,True,True,False,False,False
"Branson, James G",PHYS 2B,FA20,28,5,0.8,0.0,6.1,3.6,3.04,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2B,FA20,184,98,0.925,1.0,6.82,3.42,3.21,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,FA20,395,182,0.951,0.956,6.01,3.68,3.67,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,FA20,297,141,0.963,0.985,6.72,3.74,3.71,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2CL,FA20,285,126,0.72,0.92,9.2,3.36,3.25,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 2D,FA20,50,19,0.611,0.278,9.72,2.94,2.63,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2DL,FA20,24,7,0.7140000000000001,0.857,5.93,3.43,3.62,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 4C,FA20,73,36,0.914,1.0,8.5,3.03,3.2,True,True,False,False,False
"Coil, Alison",PHYS 5,FA20,154,58,0.981,0.981,4.86,3.4,3.21,True,True,False,False,False
"Chivukula, Raja S",PHYS 100C,SP20,62,19,1.0,1.0,9.03,3.63,3.61,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105B,SP20,28,6,0.8,0.8,12.5,3.67,3.67,True,True,False,False,True
"Di Ventra, Massimiliano",PHYS 130A,SP20,70,19,0.9440000000000001,0.941,10.28,3.47,3.4,True,True,True,False,True
"Meyertholen, Andrew D.",PHYS 130A,SP20,70,19,0.9440000000000001,0.9440000000000001,10.28,3.47,3.4,True,True,True,False,True
"Anderegg, Francois",PHYS 151,SP20,26,23,0.9570000000000001,1.0,7.28,3.55,3.61,True,True,False,False,True
"Fuller, George Michael",PHYS 162,SP20,54,17,0.938,1.0,6.25,3.73,3.91,True,True,False,False,True
"Sandstrom, Karin Marie",PHYS 163,SP20,24,11,0.818,1.0,7.05,3.14,3.55,True,True,False,False,True
"Paddock, Mark",PHYS 1A,SP20,311,117,0.904,0.922,6.54,3.45,3.49,True,True,False,False,False
"Tsai, Philbert S",PHYS 1AL,SP20,261,106,0.905,0.9520000000000001,4.58,3.54,3.72,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,SP20,204,77,0.871,0.9570000000000001,5.97,3.44,3.33,True,True,False,False,False
"Tsai, Philbert S",PHYS 1BL,SP20,208,77,0.934,0.9740000000000001,5.03,3.62,3.7,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP20,167,67,0.7879999999999999,0.833,5.65,3.47,3.56,True,True,False,False,False
"Tsai, Philbert S",PHYS 1C,SP20,455,213,0.899,0.986,6.43,3.6,3.82,True,True,False,False,False
"Tsai, Philbert S",PHYS 1C,SP20,448,196,0.917,0.9790000000000001,6.32,3.74,3.76,True,True,False,False,False
"Tsai, Philbert S",PHYS 1CL,SP20,1016,390,0.8109999999999999,0.987,5.25,3.65,3.79,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 2A,SP20,308,140,0.765,0.785,10.03,3.5,3.57,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 2B,SP20,318,175,0.953,1.0,6.45,3.36,3.68,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 2B,SP20,261,141,0.929,0.986,6.51,3.34,3.64,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 2B,SP20,293,154,0.934,1.0,6.88,3.37,3.66,True,True,False,False,False
"Yang, Liang",PHYS 2BL,SP20,333,148,0.789,0.9079999999999999,5.08,3.62,3.88,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,SP20,429,173,0.9229999999999999,0.946,7.01,3.53,3.76,True,True,False,False,False
"Du, Chunhui",PHYS 2CL,SP20,190,64,0.5870000000000001,0.6509999999999999,8.12,3.6,3.67,True,True,False,False,False
"Branson, James G",PHYS 2D,SP20,81,33,0.433,0.267,9.65,3.26,3.77,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,SP20,58,17,0.75,0.875,5.21,3.79,3.56,True,True,False,False,False
"Chivukula, Raja S",PHYS 4B,SP20,62,27,0.9620000000000001,1.0,7.58,3.74,3.68,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 4E,SP20,41,13,0.769,0.5379999999999999,7.58,3.0,3.23,True,True,False,False,False
"Ni, Kaixuan",PHYS 8,SP20,133,43,0.9,0.9,4.55,3.56,3.97,True,True,False,False,False
"Tytler, David Robert",PHYS 9,SP20,77,36,0.19399999999999998,0.371,8.22,2.82,3.45,True,True,False,False,False
"Sharma, Vivek A.",PHYS 10,WI20,110,95,0.705,0.853,3.49,2.9,3.06,True,True,False,False,False
"Shotwell, Brian",PHYS 100B,WI20,64,17,1.0,1.0,7.03,3.38,3.25,True,True,False,False,True
"Green, Daniel Richard",PHYS 105A,WI20,65,18,0.5329999999999999,0.6920000000000001,9.0,2.81,2.8,True,True,False,False,True
"Intriligator, Kenneth Arthur",PHYS 110B,WI20,39,9,0.778,0.556,6.94,3.0,2.6,True,True,False,False,True
"Murphy, Thomas",PHYS 12,WI20,40,25,0.833,0.917,5.33,3.65,3.56,True,True,False,False,False
"Arnold, Kam S",PHYS 124,WI20,28,12,1.0,1.0,9.95,3.7,3.89,True,True,False,False,True
"Shotwell, Brian",PHYS 130C,WI20,31,10,1.0,1.0,7.39,3.44,3.49,True,True,True,False,True
"Wright, Shelley Adams",PHYS 160,WI20,32,14,1.0,0.929,7.93,3.14,2.92,True,True,False,False,True
"Burgasser, Adam Jonathan",PHYS 1A,WI20,177,72,0.764,0.792,7.97,3.23,3.29,True,True,False,False,False
"Tsai, Philbert S",PHYS 1AL,WI20,189,74,0.632,0.7190000000000001,3.95,3.35,3.45,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,WI20,189,74,0.632,0.7120000000000001,3.95,3.35,3.45,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,WI20,212,88,0.8490000000000001,0.965,5.04,3.49,3.44,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,WI20,360,176,0.879,0.988,4.91,3.26,3.45,True,True,False,False,False
"Tsai, Philbert S",PHYS 1B,WI20,413,205,0.91,0.985,5.85,3.44,3.52,True,True,False,False,False
"Tsai, Philbert S",PHYS 1BL,WI20,946,390,0.562,0.858,3.65,3.45,3.58,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,WI20,946,390,0.562,0.7509999999999999,3.65,3.45,3.58,True,True,False,False,False
"Paddock, Mark",PHYS 1C,WI20,186,66,0.81,0.8390000000000001,6.18,3.4,3.36,True,True,False,False,False
"Tsai, Philbert S",PHYS 1CL,WI20,174,50,0.5870000000000001,0.667,4.15,3.18,3.33,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,WI20,174,50,0.5870000000000001,0.622,4.15,3.18,3.33,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,WI20,290,230,0.8690000000000001,0.872,6.39,3.42,3.51,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,WI20,285,231,0.878,0.856,6.52,3.42,3.45,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,WI20,256,206,0.877,0.8909999999999999,6.51,3.37,3.44,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2B,WI20,333,288,0.866,0.9229999999999999,8.24,3.05,2.89,True,True,False,False,False
"Duarte, Javier Mauricio",PHYS 2C,WI20,350,223,0.894,0.981,5.95,3.25,3.32,True,True,False,False,False
"Du, Chunhui",PHYS 2CL,WI20,181,64,0.6,0.633,6.3,3.53,3.38,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2D,WI20,71,66,0.924,0.97,6.47,3.43,3.69,True,True,False,False,False
"Lin, Tongyan",PHYS 4A,WI20,76,58,0.9309999999999999,0.9309999999999999,8.02,3.24,3.2,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 4D,WI20,45,19,0.9470000000000001,1.0,9.03,3.11,2.8,True,True,False,False,False
"Keres, Dusan",PHYS 7,WI20,135,56,0.885,0.961,4.42,3.06,3.06,True,True,False,False,False
"Fogler, Michael M.",PHYS 100A,FA19,62,13,0.667,0.667,8.17,3.0,2.9,True,True,False,False,True
"Averitt, Richard Douglas",PHYS 110A,FA19,68,17,0.938,0.938,6.38,3.5,2.87,True,True,False,False,True
"Murphy, Thomas",PHYS 122,FA19,26,6,0.833,1.0,10.83,3.0,3.24,True,True,False,False,True
"Konopacky, Quinn Morgan",PHYS 13,FA19,187,132,0.9390000000000001,0.938,3.45,3.53,3.25,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 130B,FA19,67,35,0.914,0.971,7.13,3.2,3.03,True,True,True,False,True
"Palacci, Jeremie",PHYS 140A,FA19,72,24,0.7829999999999999,0.7829999999999999,5.89,3.17,2.78,True,True,False,False,True
"Green, Daniel Richard",PHYS 161,FA19,29,9,1.0,0.889,8.06,2.56,2.41,True,True,False,False,True
"Koslover, Elena F",PHYS 1A,FA19,355,183,0.7440000000000001,0.8420000000000001,6.37,3.07,3.2,True,True,False,False,False
"Koslover, Elena F",PHYS 1A,FA19,264,127,0.846,0.883,6.95,3.12,3.17,True,True,False,False,False
"Tsai, Philbert S",PHYS 1A,FA19,352,182,0.7929999999999999,0.919,6.35,3.22,3.19,True,True,False,False,False
"Tsai, Philbert S",PHYS 1AL,FA19,993,448,0.665,0.833,3.76,3.29,3.43,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,FA19,993,448,0.665,0.73,3.76,3.29,3.43,True,True,False,False,False
"Paddock, Mark",PHYS 1B,FA19,179,70,0.721,0.779,5.28,3.19,2.98,True,True,False,False,False
"Tsai, Philbert S",PHYS 1BL,FA19,184,65,0.633,0.7120000000000001,3.04,3.22,3.15,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,FA19,184,65,0.633,0.667,3.04,3.22,3.15,True,True,False,False,False
"Paddock, Mark",PHYS 1C,FA19,202,86,0.61,0.622,6.33,3.02,2.83,True,True,False,False,False
"Tsai, Philbert S",PHYS 1CL,FA19,214,78,0.639,0.831,4.33,3.36,3.28,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,FA19,214,79,0.63,0.74,4.31,3.37,3.28,True,True,False,False,False
"Karmakar, Richa",PHYS 2A,FA19,331,155,0.736,0.304,6.08,3.13,3.25,True,True,False,False,False
"Groisman, Alexander",PHYS 2B,FA19,331,151,0.6,0.518,6.99,2.89,2.77,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,FA19,389,190,0.812,0.773,7.17,3.18,3.09,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,FA19,228,118,0.759,0.732,7.2,2.98,2.72,True,True,False,False,False
"Ni, Kaixuan",PHYS 2CL,FA19,227,105,0.515,0.835,8.23,3.37,3.42,True,True,False,False,False
"Branson, James G",PHYS 2D,FA19,43,20,0.737,0.579,8.39,3.26,3.23,True,True,False,False,False
"Hirsch, Jorge Eduardo",PHYS 4C,FA19,55,31,0.966,0.7240000000000001,8.02,2.83,3.08,True,True,False,False,False
"Coil, Alison",PHYS 5,FA19,184,82,0.9109999999999999,0.9229999999999999,5.07,3.19,3.21,True,True,False,False,False
"Shotwell, Brian",PHYS 100B,SP19,41,10,0.8,0.9,5.9,3.0,2.3,True,True,False,False,True
"Chivukula, Raja S",PHYS 100C,SP19,39,16,0.9329999999999999,1.0,7.75,3.31,3.02,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105A,SP19,51,13,0.818,0.727,11.59,2.64,2.33,True,True,False,False,True
"Flauger, Raphael M",PHYS 110B,SP19,42,18,1.0,1.0,6.5,3.47,3.23,True,True,False,False,True
"Kleinfeld, David",PHYS 120,SP19,61,23,0.619,0.905,13.64,3.24,3.08,True,True,False,False,True
"Surko, Clifford M",PHYS 130A,SP19,80,26,0.72,0.52,5.38,3.0,2.55,True,True,True,False,True
"Branson, James G",PHYS 130C,SP19,20,5,1.0,1.0,12.1,3.5,3.46,True,True,True,False,True
"Averitt, Richard Douglas",PHYS 133,SP19,24,7,0.857,1.0,7.5,4.0,3.78,True,True,False,False,True
"Maple, M. Brian",PHYS 133,SP19,24,7,0.857,1.0,7.5,4.0,3.78,True,True,False,False,True
"Green, Daniel Richard",PHYS 161,SP19,28,11,0.667,0.444,9.17,2.89,2.6,True,True,False,False,True
"Keres, Dusan",PHYS 162,SP19,27,10,0.8,1.0,8.3,2.8,2.39,True,True,False,False,True
"Chakraborty, Subrata",PHYS 1A,SP19,182,73,0.721,0.647,4.68,3.16,3.15,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,SP19,189,63,0.721,0.754,3.58,3.14,3.37,True,True,False,False,False
"Smith, Douglas E",PHYS 1B,SP19,289,119,0.809,0.973,5.08,3.34,3.2,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,SP19,284,94,0.373,0.494,4.52,3.27,3.28,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP19,406,161,0.72,0.732,5.64,3.31,3.1,True,True,False,False,False
"Tsai, Philbert S",PHYS 1C,SP19,417,183,0.858,0.977,6.42,3.4,3.23,True,True,False,False,False
"Paddock, Mark",PHYS 1C,SP19,152,71,0.591,0.621,5.92,3.32,3.1,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,SP19,976,354,0.41600000000000004,0.5489999999999999,4.49,3.46,3.49,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP19,239,115,0.782,0.925,6.77,2.94,2.58,True,True,False,False,False
"Dudko, Olga",PHYS 2A,SP19,244,103,0.7859999999999999,0.856,7.1,2.91,2.58,True,True,False,False,False
"Meyertholen, Andrew D.",PHYS 2B,SP19,377,197,0.884,0.968,5.91,3.16,3.07,True,True,False,False,False
"Rappel, Wouter Jan",PHYS 2B,SP19,184,84,0.8079999999999999,0.91,6.45,2.9,2.73,True,True,False,False,False
"Rappel, Wouter Jan",PHYS 2B,SP19,133,63,0.69,0.877,7.69,2.89,2.73,True,True,False,False,False
"Jun, Suckjoon",PHYS 2BL,SP19,176,146,0.695,0.738,7.94,3.28,3.44,True,True,False,False,False
"Shotwell, Brian",PHYS 2C,SP19,358,154,0.9079999999999999,0.9570000000000001,6.19,3.42,3.16,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2CL,SP19,154,96,0.653,0.9259999999999999,7.22,3.35,3.24,True,True,False,False,False
"Branson, James G",PHYS 2D,SP19,74,31,0.778,0.5770000000000001,7.12,3.41,3.22,True,True,False,False,False
"Butov, Leonid",PHYS 2DL,SP19,41,14,0.727,0.909,4.68,3.55,3.31,True,True,False,False,False
"Chivukula, Raja S",PHYS 4B,SP19,65,39,0.9490000000000001,0.9740000000000001,8.5,3.38,3.43,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 4E,SP19,25,9,0.875,0.7140000000000001,7.75,3.25,2.92,True,True,False,False,False
"Ni, Kaixuan",PHYS 8,SP19,143,47,0.8290000000000001,0.8540000000000001,3.96,3.39,3.31,True,True,False,False,False
"Tytler, David Robert",PHYS 9,SP19,116,41,0.615,0.605,4.81,3.43,3.02,True,True,False,False,False
"Tytler, David Robert",PHYS 10,WI19,74,29,0.44799999999999995,0.483,5.5,3.47,3.04,True,True,False,False,False
"Shotwell, Brian",PHYS 100A,WI19,53,19,0.941,0.941,7.32,2.56,2.25,True,True,False,False,True
"Shotwell, Brian",PHYS 100B,WI19,43,21,0.905,0.95,7.64,3.19,3.36,True,True,False,False,True
"Dubin, Daniel Herschel",PHYS 105B,WI19,33,9,0.778,1.0,15.61,3.33,2.91,True,True,False,False,True
"Burgasser, Adam Jonathan",PHYS 110A,WI19,43,13,0.75,0.818,8.67,2.58,2.25,True,True,False,False,True
"Arovas, Daniel P",PHYS 110B,WI19,43,10,0.9,0.7,7.1,2.9,2.66,True,True,False,False,True
"Arnold, Kam S",PHYS 120,WI19,45,15,0.769,0.846,13.07,3.23,2.77,True,True,False,False,True
"Smith, Douglas E",PHYS 122,WI19,26,15,1.0,1.0,4.23,3.93,3.71,True,True,False,False,True
"Jenkins, Elizabeth",PHYS 130B,WI19,34,15,0.615,0.308,10.81,2.54,2.8,True,True,True,False,True
"Intriligator, Kenneth Arthur",PHYS 140A,WI19,47,17,1.0,1.0,7.63,2.88,2.53,True,True,False,False,True
"Grover, Tarun",PHYS 140B,WI19,25,10,1.0,0.9,9.9,3.1,2.52,True,True,False,False,True
"Butov, Leonid",PHYS 152A,WI19,32,11,1.0,0.9,5.41,3.18,3.33,True,True,False,False,True
"Sandstrom, Karin Marie",PHYS 163,WI19,28,8,0.875,0.875,10.5,2.75,2.68,True,True,False,False,True
"Smith, Douglas E",PHYS 1A,WI19,342,154,0.889,0.951,4.79,3.33,3.17,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,WI19,329,135,0.43,0.595,4.71,3.09,3.28,True,True,False,False,False
"Tsai, Philbert S",PHYS 1B,WI19,407,193,0.821,0.9840000000000001,6.59,3.32,3.19,True,True,False,False,False
"Tsai, Philbert S",PHYS 1B,WI19,350,151,0.83,0.95,6.27,3.4,3.19,True,True,False,False,False
"Paddock, Mark",PHYS 1B,WI19,286,113,0.784,0.8140000000000001,6.03,3.39,2.95,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,WI19,1012,371,0.45799999999999996,0.667,4.12,3.41,3.45,True,True,False,False,False
"Koslover, Elena F",PHYS 1C,WI19,174,70,0.838,0.97,6.21,3.43,3.19,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,WI19,162,49,0.413,0.609,4.63,3.24,3.28,True,True,False,False,False
"Jun, Suckjoon",PHYS 2A,WI19,233,103,0.742,0.536,6.37,2.85,2.71,True,True,False,False,False
"Jun, Suckjoon",PHYS 2A,WI19,160,72,0.843,0.7140000000000001,6.13,2.97,2.71,True,True,False,False,False
"Popmintchev, Tenio",PHYS 2A,WI19,395,333,0.875,0.914,6.82,3.31,3.32,True,True,False,False,False
"Barreiro Guerrero, Julio",PHYS 2B,WI19,303,272,0.823,0.9079999999999999,7.47,2.97,2.84,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2BL,WI19,41,37,0.73,0.946,6.82,3.38,3.38,True,True,False,False,False
"Michelsen, Eric Leonard",PHYS 2C,WI19,339,113,0.833,0.75,6.8,3.03,2.94,True,True,False,False,False
"Groisman, Alexander",PHYS 2CL,WI19,146,57,0.623,0.623,7.28,3.34,3.19,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2D,WI19,49,44,0.955,0.955,6.95,3.27,3.3,True,True,False,False,False
"Lin, Tongyan",PHYS 4A,WI19,75,47,0.8140000000000001,0.93,8.41,2.74,2.57,True,True,False,False,False
"Frano Pereira, Alex M",PHYS 4D,WI19,26,13,1.0,1.0,8.5,3.25,2.75,True,True,False,False,False
"Keres, Dusan",PHYS 7,WI19,141,60,0.893,0.893,4.03,3.36,3.06,True,True,False,False,False
"Lin, Tongyan",PHYS 100A,FA18,75,37,0.865,0.8059999999999999,8.28,2.75,1.87,True,True,False,False,True
"Chivukula, Raja S",PHYS 100C,FA18,33,10,0.9,0.9,7.3,3.4,2.94,True,True,False,False,True
"Green, Daniel Richard",PHYS 105A,FA18,60,27,0.731,0.769,11.5,2.64,2.33,True,True,False,False,True
"Tytler, David Robert",PHYS 11,FA18,33,15,0.7140000000000001,0.643,4.79,3.44,3.22,True,True,False,False,False
"Averitt, Richard Douglas",PHYS 110A,FA18,68,31,0.9329999999999999,0.9670000000000001,7.77,3.1,2.57,True,True,False,False,True
"Arnold, Kam S",PHYS 124,FA18,41,8,1.0,1.0,8.25,3.38,3.48,True,True,False,False,True
"Murphy, Thomas",PHYS 124,FA18,41,8,1.0,1.0,8.25,3.38,3.48,True,True,False,False,True
"Konopacky, Quinn Morgan",PHYS 13,FA18,159,118,0.966,0.991,3.64,3.38,3.09,True,True,False,False,False
"Fuller, George Michael",PHYS 130A,FA18,37,14,0.7859999999999999,0.929,8.21,2.71,2.85,True,True,True,False,True
"Surko, Clifford M",PHYS 130B,FA18,89,18,0.938,1.0,7.5,3.2,2.72,True,True,True,False,True
"Palacci, Jeremie",PHYS 140A,FA18,93,25,0.76,0.64,8.5,2.39,2.6,True,True,False,False,True
"Dudko, Olga",PHYS 175,FA18,26,10,0.875,0.875,5.83,3.33,2.87,True,True,False,False,True
"Paddock, Mark",PHYS 1A,FA18,328,168,0.826,0.8220000000000001,6.85,3.26,3.2,True,True,False,False,False
"Burgasser, Adam Jonathan",PHYS 1A,FA18,371,169,0.823,0.8959999999999999,6.78,3.18,3.37,True,True,False,False,False
"Tsai, Philbert S",PHYS 1A,FA18,358,165,0.889,0.9940000000000001,6.17,3.34,3.36,True,True,False,False,False
"Yagil, Avi",PHYS 1AL,FA18,1064,450,0.5329999999999999,0.603,3.86,3.26,3.48,True,True,False,False,False
"Ni, Kaixuan",PHYS 1B,FA18,184,77,0.863,0.9179999999999999,5.98,3.26,3.07,True,True,False,False,False
"Yagil, Avi",PHYS 1BL,FA18,177,55,0.75,0.769,4.23,3.46,3.5,True,True,False,False,False
"Paddock, Mark",PHYS 1C,FA18,176,65,0.738,0.667,5.47,3.19,2.77,True,True,False,False,False
"Yagil, Avi",PHYS 1CL,FA18,179,59,0.545,0.648,3.65,3.44,3.34,True,True,False,False,False
"Keres, Dusan",PHYS 2A,FA18,318,134,0.736,0.9259999999999999,7.12,3.01,2.56,True,True,False,False,False
"Groisman, Alexander",PHYS 2B,FA18,346,127,0.815,0.813,6.52,3.22,2.93,True,True,False,False,False
"Sharma, Vivek A.",PHYS 2BL,FA18,57,20,0.8240000000000001,0.882,6.83,3.67,3.36,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2C,FA18,349,148,0.9209999999999999,0.986,6.68,3.23,2.96,True,True,False,False,False
"Shpyrko, Oleg",PHYS 2C,FA18,349,134,0.9129999999999999,0.976,6.18,3.21,2.96,True,True,False,False,False
"Ni, Kaixuan",PHYS 2CL,FA18,214,98,0.516,0.774,9.22,3.18,3.34,True,True,False,False,False
"Branson, James G",PHYS 2D,FA18,48,18,0.706,0.41200000000000003,7.79,3.59,3.44,True,True,False,False,False
"Shotwell, Brian",PHYS 4C,FA18,25,13,1.0,1.0,8.83,3.27,3.41,True,True,False,False,False
"Coil, Alison",PHYS 5,FA18,180,78,0.9470000000000001,0.9329999999999999,4.04,3.39,3.03,True,True,False,False,False
"Tytler, David Robert",PHYS 10,SP18,170,62,0.466,0.491,5.53,3.0,2.85,True,True,False,False,False
